x,y,t,x_avg,y_avg
1324.0,737.1,0.0,1324.0,737.1
1324.0,737.1,0.01,1324.0,737.1
1309.0,729.0,0.02,1319.0,734.4
1309.0,729.0,0.03,1316.5,733.05
1309.0,729.0,0.04,1315.0,732.24
1309.0,729.0,0.05,1314.0,731.6999999999999
1309.0,729.0,0.06,1313.2857142857142,731.3142857142857
1168.0,710.1,0.07,1295.125,728.6625
1168.0,710.1,0.08,1281.0,726.5999999999999
1168.0,710.1,0.09,1269.7,724.95
1168.0,710.1,0.1,1260.4545454545455,723.6
1131.0,714.6,0.11,1249.6666666666667,722.85
1131.0,714.6,0.12,1240.5384615384614,722.2153846153846
1131.0,714.6,0.13,1232.7142857142858,721.6714285714286
1131.0,714.6,0.14,1225.9333333333334,721.2
1131.0,714.6,0.15,1220.0,720.7875
1130.0,714.6,0.16,1214.7058823529412,720.4235294117648
1130.0,714.6,0.17,1210.0,720.1
1130.0,714.6,0.18,1205.7894736842106,719.8105263157895
1130.0,714.6,0.19,1202.0,719.55
1130.0,714.6,0.2,1192.3,718.425
1128.0,715.5,0.21,1182.5,717.345
1128.0,715.5,0.22,1173.45,716.67
1128.0,715.5,0.23,1164.4,715.995
1128.0,715.5,0.24,1155.35,715.3199999999999
1128.0,715.5,0.25,1146.3,714.645
1128.0,715.5,0.26,1137.25,713.97
1125.0,716.4,0.27,1135.1,714.2850000000001
1125.0,716.4,0.28,1132.95,714.6
1125.0,716.4,0.29,1130.8,714.9150000000001
1125.0,716.4,0.3,1128.65,715.23
1125.0,716.4,0.31,1128.35,715.3199999999999
1124.0,716.4,0.32,1128.0,715.41
1124.0,716.4,0.33,1127.65,715.5
1124.0,716.4,0.34,1127.3,715.5899999999999
1124.0,716.4,0.35,1126.95,715.6800000000001
1121.0,718.2,0.36,1126.5,715.8599999999999
1121.0,718.2,0.37,1126.05,716.04
1121.0,718.2,0.38,1125.6,716.22
1121.0,718.2,0.39,1125.15,716.4
1121.0,718.2,0.4,1124.7,716.58
1119.0,718.2,0.41,1124.25,716.7149999999999
1119.0,718.2,0.42,1123.8,716.85
1119.0,718.2,0.43,1123.35,716.985
1119.0,718.2,0.44,1122.9,717.12
1116.0,719.1,0.45,1122.3,717.3
1116.0,719.1,0.46,1121.7,717.48
1116.0,719.1,0.47,1121.25,717.615
1116.0,719.1,0.48,1120.8,717.7500000000001
1116.0,719.1,0.49,1120.35,717.885
1116.0,719.1,0.5,1119.9,718.02
1108.0,727.2,0.51,1119.05,718.5600000000001
1108.0,727.2,0.52,1118.25,719.1
1108.0,727.2,0.53,1117.45,719.6400000000001
1108.0,727.2,0.54,1116.65,720.1800000000001
1101.0,729.9,0.55,1115.5,720.855
1101.0,729.9,0.56,1114.5,721.44
1101.0,729.9,0.57,1113.5,722.025
1101.0,729.9,0.58,1112.5,722.6099999999999
1101.0,729.9,0.59,1111.5,723.195
1101.0,729.9,0.6,1110.5,723.78
1095.0,732.6,0.61,1109.3,724.5000000000001
1095.0,732.6,0.62,1108.1,725.22
1095.0,732.6,0.63,1106.9,725.9399999999999
1095.0,732.6,0.64,1105.7,726.6600000000001
1093.0,733.5,0.65,1104.55,727.38
1093.0,733.5,0.66,1103.4,728.1
1093.0,733.5,0.67,1102.25,728.8199999999999
1093.0,733.5,0.68,1101.1,729.54
1093.0,733.5,0.69,1099.95,730.26
1093.0,734.4,0.7,1098.8,731.025
1093.0,734.4,0.71,1098.05,731.385
1093.0,734.4,0.72,1097.3,731.7450000000001
1093.0,734.4,0.73,1096.55,732.105
1096.0,738.0,0.74,1095.95,732.645
1096.0,738.0,0.75,1095.7,733.05
1096.0,738.0,0.76,1095.45,733.455
1096.0,738.0,0.77,1095.2,733.86
1096.0,738.0,0.78,1094.95,734.2650000000001
1109.0,745.2,0.79,1095.35,735.03
1109.0,745.2,0.8,1095.75,735.795
1109.0,745.2,0.81,1096.45,736.425
1109.0,745.2,0.82,1097.15,737.0550000000001
1123.0,750.6,0.83,1098.55,737.955
1123.0,750.6,0.84,1099.95,738.855
1123.0,750.6,0.85,1101.45,739.71
1123.0,750.6,0.86,1102.95,740.565
1123.0,750.6,0.87,1104.45,741.42
1221.0,774.9,0.88,1110.85,743.49
1221.0,774.9,0.89,1117.25,745.5600000000001
1221.0,774.9,0.9,1123.65,747.585
1221.0,774.9,0.91,1130.05,749.61
1221.0,774.9,0.92,1136.45,751.635
1221.0,774.9,0.93,1142.85,753.6600000000001
1221.0,774.9,0.94,1149.1,755.505
1221.0,774.9,0.95,1155.35,757.35
1221.0,774.9,0.96,1161.6,759.1949999999999
1221.0,774.9,0.97,1167.85,761.04
1221.0,774.9,0.98,1174.1,762.885
1221.0,774.9,0.99,1179.7,764.3700000000001
1221.0,774.9,1.0,1185.3,765.855
1221.0,774.9,1.01,1190.9,767.3399999999999
1221.0,774.0,1.02,1196.5,768.78
1221.0,774.0,1.03,1201.4,769.95
1221.0,774.0,1.04,1206.3,771.12
1221.0,774.0,1.05,1211.2,772.29
1221.0,773.1,1.06,1216.1,773.415
1221.0,773.1,1.07,1221.0,774.5400000000001
1221.0,773.1,1.08,1221.0,774.4499999999999
1221.0,773.1,1.09,1221.0,774.3599999999999
1221.0,773.1,1.1,1221.0,774.27
1221.0,770.4,1.11,1221.0,774.045
1221.0,770.4,1.12,1221.0,773.8199999999999
1221.0,770.4,1.13,1221.0,773.595
1221.0,770.4,1.14,1221.0,773.37
1221.0,768.6,1.15,1221.0,773.0550000000001
1221.0,768.6,1.16,1221.0,772.74
1221.0,768.6,1.17,1221.0,772.425
1221.0,768.6,1.18,1221.0,772.11
1221.0,768.6,1.19,1221.0,771.795
1223.0,765.9,1.2,1221.1,771.345
1223.0,765.9,1.21,1221.2,770.895
1223.0,765.9,1.22,1221.3,770.49
1223.0,765.9,1.23,1221.4,770.085
1223.0,765.9,1.24,1221.5,769.6800000000001
1228.0,767.7,1.25,1221.85,769.365
1228.0,767.7,1.26,1222.2,769.095
1228.0,767.7,1.27,1222.55,768.825
1228.0,767.7,1.28,1222.9,768.5550000000001
1228.0,767.7,1.29,1223.25,768.2850000000001
1228.0,767.7,1.3,1223.6,768.0150000000001
1234.0,772.2,1.31,1224.25,768.105
1234.0,772.2,1.32,1224.9,768.195
1234.0,772.2,1.33,1225.55,768.285
1234.0,772.2,1.34,1226.2,768.375
1151.0,1079.1,1.35,1222.7,783.9
1151.0,1079.1,1.36,1219.2,799.425
1151.0,1079.1,1.37,1215.7,814.95
1151.0,1079.1,1.38,1212.2,830.475
1151.0,1079.1,1.39,1208.7,846.0
1179.0,1079.1,1.4,1206.5,861.6600000000001
1179.0,1079.1,1.41,1204.3,877.3199999999999
1179.0,1079.1,1.42,1202.1,892.9799999999999
