x,y,t,x_avg,y_avg
776.0,704.0,0.0,776.0,704.0
776.0,704.0,0.01,776.0,704.0
776.0,704.0,0.02,776.0,704.0
776.0,704.0,0.03,776.0,704.0
776.0,704.0,0.04,776.0,704.0
776.0,704.0,0.05,776.0,704.0
774.0,696.0,0.06,775.7142857142857,702.8571428571429
774.0,696.0,0.07,775.5,702.0
774.0,696.0,0.08,775.3333333333334,701.3333333333334
774.0,696.0,0.09,775.2,700.8
774.0,696.0,0.1,775.0909090909091,700.3636363636364
774.0,696.0,0.11,775.0,700.0
774.0,693.0,0.12,774.9230769230769,699.4615384615385
774.0,693.0,0.13,774.8571428571429,699.0
774.0,693.0,0.14,774.8,698.6
774.0,693.0,0.15,774.75,698.25
774.0,693.0,0.16,774.7058823529412,697.9411764705883
774.0,693.0,0.17,774.6666666666666,697.6666666666666
774.0,693.0,0.18,774.6315789473684,697.421052631579
774.0,690.0,0.19,774.6,697.05
774.0,690.0,0.2,774.5,696.35
774.0,690.0,0.21,774.4,695.65
774.0,690.0,0.22,774.3,694.95
774.0,690.0,0.23,774.2,694.25
776.0,686.0,0.24,774.2,693.35
776.0,686.0,0.25,774.2,692.45
776.0,686.0,0.26,774.3,691.95
776.0,686.0,0.27,774.4,691.45
776.0,686.0,0.28,774.5,690.95
776.0,686.0,0.29,774.6,690.45
777.0,681.0,0.3,774.75,689.7
777.0,681.0,0.31,774.9,688.95
777.0,681.0,0.32,775.05,688.35
777.0,681.0,0.33,775.2,687.75
777.0,681.0,0.34,775.35,687.15
777.0,681.0,0.35,775.5,686.55
777.0,681.0,0.36,775.65,685.95
777.0,681.0,0.37,775.8,685.35
783.0,674.0,0.38,776.25,684.4
783.0,674.0,0.39,776.7,683.6
783.0,674.0,0.4,777.15,682.8
783.0,674.0,0.41,777.6,682.0
783.0,674.0,0.42,778.05,681.2
783.0,674.0,0.43,778.5,680.4
789.0,668.0,0.44,779.15,679.5
789.0,668.0,0.45,779.8,678.6
789.0,668.0,0.46,780.45,677.7
789.0,668.0,0.47,781.1,676.8
789.0,668.0,0.48,781.75,675.9
789.0,668.0,0.49,782.4,675.0
789.0,668.0,0.5,783.0,674.35
795.0,663.0,0.51,783.9,673.45
795.0,663.0,0.52,784.8,672.55
795.0,663.0,0.53,785.7,671.65
795.0,663.0,0.54,786.6,670.75
795.0,663.0,0.55,787.5,669.85
795.0,663.0,0.56,788.4,668.95
800.0,662.0,0.57,789.55,668.0
800.0,662.0,0.58,790.4,667.4
800.0,662.0,0.59,791.25,666.8
800.0,662.0,0.6,792.1,666.2
800.0,662.0,0.61,792.95,665.6
801.0,662.0,0.62,793.85,665.0
801.0,662.0,0.63,794.75,664.4
801.0,662.0,0.64,795.35,664.1
801.0,662.0,0.65,795.95,663.8
801.0,662.0,0.66,796.55,663.5
801.0,662.0,0.67,797.15,663.2
801.0,662.0,0.68,797.75,662.9
801.0,662.0,0.69,798.35,662.6
776.0,1065.0,0.7,797.7,682.45
776.0,1065.0,0.71,796.75,702.55
776.0,1065.0,0.72,795.8,722.65
776.0,1065.0,0.73,794.85,742.75
776.0,1065.0,0.74,793.9,762.85
776.0,1065.0,0.75,792.95,782.95
807.0,1079.0,0.76,793.55,803.75
807.0,1079.0,0.77,793.9,824.6
807.0,1079.0,0.78,794.25,845.45
807.0,1079.0,0.79,794.6,866.3
807.0,1079.0,0.8,794.95,887.15
807.0,1079.0,0.81,795.3,908.0
818.0,1079.0,0.82,796.15,928.85
818.0,1079.0,0.83,797.0,949.7
818.0,1079.0,0.84,797.85,970.55
818.0,1079.0,0.85,798.7,991.4
818.0,1079.0,0.86,799.55,1012.25
818.0,1079.0,0.87,800.4,1033.1
848.0,1079.0,0.88,802.75,1053.95
848.0,1079.0,0.89,805.1,1074.8
848.0,1079.0,0.9,808.7,1075.5
848.0,1079.0,0.91,812.3,1076.2
848.0,1079.0,0.92,815.9,1076.9
848.0,1079.0,0.93,819.5,1077.6
834.0,1079.0,0.94,822.4,1078.3
834.0,1079.0,0.95,825.3,1079.0
834.0,1079.0,0.96,826.65,1079.0
834.0,1079.0,0.97,828.0,1079.0
834.0,1079.0,0.98,829.35,1079.0
834.0,1079.0,0.99,830.7,1079.0
836.0,1079.0,1.0,832.15,1079.0
836.0,1079.0,1.01,833.6,1079.0
836.0,1079.0,1.02,834.5,1079.0
836.0,1079.0,1.03,835.4,1079.0
836.0,1079.0,1.04,836.3,1079.0
839.0,1079.0,1.05,837.35,1079.0
839.0,1079.0,1.06,838.4,1079.0
839.0,1079.0,1.07,839.45,1079.0
839.0,1079.0,1.08,839.0,1079.0
839.0,1079.0,1.09,838.55,1079.0
839.0,1079.0,1.1,838.1,1079.0
839.0,1079.0,1.11,837.65,1079.0
831.0,1079.0,1.12,836.8,1079.0
831.0,1079.0,1.13,835.95,1079.0
831.0,1079.0,1.14,835.8,1079.0
831.0,1079.0,1.15,835.65,1079.0
831.0,1079.0,1.16,835.5,1079.0
677.0,1079.0,1.17,827.65,1079.0
677.0,1079.0,1.18,819.8,1079.0
677.0,1079.0,1.19,811.95,1079.0
677.0,1079.0,1.2,804.0,1079.0
677.0,1079.0,1.21,796.05,1079.0
677.0,1079.0,1.22,788.1,1079.0
677.0,1079.0,1.23,780.15,1079.0
609.0,746.0,1.24,768.8,1062.35
609.0,746.0,1.25,757.3,1045.7
609.0,746.0,1.26,745.8,1029.05
609.0,746.0,1.27,734.3,1012.4
609.0,746.0,1.28,722.8,995.75
617.0,713.0,1.29,711.7,977.45
617.0,713.0,1.3,700.6,959.15
617.0,713.0,1.31,689.5,940.85
617.0,713.0,1.32,678.8,922.55
617.0,713.0,1.33,668.1,904.25
617.0,713.0,1.34,657.4,885.95
617.0,713.0,1.35,646.7,867.65
617.0,713.0,1.36,636.0,849.35
