x,y,t,x_avg,y_avg
783.0,734.4,0.0,783.0,734.4
780.0,776.7,0.01,781.5,755.55
780.0,776.7,0.02,781.0,762.6
780.0,776.7,0.03,780.75,766.125
780.0,776.7,0.04,780.6,768.24
778.0,791.1,0.05,780.1666666666666,772.0500000000001
778.0,791.1,0.06,779.8571428571429,774.7714285714286
778.0,791.1,0.07,779.625,776.8125
775.0,796.5,0.08,779.1111111111111,779.0
775.0,796.5,0.09,778.7,780.75
775.0,796.5,0.1,778.3636363636364,782.1818181818181
771.0,797.4,0.11,777.75,783.4499999999999
771.0,797.4,0.12,777.2307692307693,784.5230769230768
771.0,797.4,0.13,776.7857142857143,785.4428571428572
771.0,797.4,0.14,776.4,786.24
769.0,796.5,0.15,775.9375,786.88125
769.0,796.5,0.16,775.5294117647059,787.4470588235295
769.0,796.5,0.17,775.1666666666666,787.95
759.0,792.9,0.18,774.3157894736842,788.2105263157895
759.0,792.9,0.19,773.55,788.4449999999999
759.0,792.9,0.2,772.35,791.37
744.0,788.4,0.21,770.55,791.955
744.0,788.4,0.22,768.75,792.5400000000001
729.0,785.7,0.23,766.2,792.99
729.0,785.7,0.24,763.65,793.4399999999999
729.0,785.7,0.25,761.2,793.1700000000001
729.0,785.7,0.26,758.75,792.9
723.0,782.1,0.27,756.0,792.45
723.0,782.1,0.28,753.4,791.73
723.0,782.1,0.29,750.8,791.01
723.0,782.1,0.3,748.2,790.2900000000001
719.0,774.0,0.31,745.6,789.1200000000001
719.0,774.0,0.32,743.0,787.95
719.0,756.9,0.33,740.4,785.925
719.0,756.9,0.34,737.8,783.9
719.0,756.9,0.35,735.3,781.92
721.0,742.5,0.36,732.9,779.22
721.0,742.5,0.37,730.5,776.52
721.0,742.5,0.38,728.6,774.0
725.0,729.0,0.39,726.9,770.8050000000001
725.0,729.0,0.4,725.2,767.61
725.0,729.0,0.41,724.25,764.64
725.0,729.0,0.42,723.3,761.67
725.0,729.0,0.43,723.1,758.835
730.0,718.2,0.44,723.15,755.46
