x,y,t,x_avg,y_avg
843.0,188.0,0.0,843.0,188.0
843.0,188.0,0.01,843.0,188.0
843.0,188.0,0.02,843.0,188.0
843.0,188.0,0.03,843.0,188.0
837.0,14.0,0.04,841.8,153.2
837.0,14.0,0.05,841.0,130.0
837.0,14.0,0.06,840.4285714285714,113.42857142857143
837.0,14.0,0.07,840.0,101.0
837.0,14.0,0.08,839.6666666666666,91.33333333333333
837.0,14.0,0.09,839.4,83.6
842.0,0.0,0.1,839.6363636363636,76.0
842.0,0.0,0.11,839.8333333333334,69.66666666666667
842.0,0.0,0.12,840.0,64.3076923076923
842.0,0.0,0.13,840.1428571428571,59.714285714285715
842.0,0.0,0.14,840.2666666666667,55.733333333333334
842.0,0.0,0.15,840.375,52.25
849.0,0.0,0.16,840.8823529411765,49.1764705882353
849.0,0.0,0.17,841.3333333333334,46.44444444444444
849.0,0.0,0.18,841.7368421052631,44.0
849.0,0.0,0.19,842.1,41.8
849.0,0.0,0.2,842.4,32.4
849.0,0.0,0.21,842.7,23.0
849.0,0.0,0.22,843.0,13.6
846.0,0.0,0.23,843.15,4.2
846.0,0.0,0.24,843.6,3.5
846.0,0.0,0.25,844.05,2.8
846.0,0.0,0.26,844.5,2.1
846.0,0.0,0.27,844.95,1.4
846.0,0.0,0.28,845.4,0.7
828.0,0.0,0.29,844.95,0.0
828.0,0.0,0.3,844.25,0.0
828.0,0.0,0.31,843.55,0.0
828.0,0.0,0.32,842.85,0.0
828.0,0.0,0.33,842.15,0.0
828.0,0.0,0.34,841.45,0.0
828.0,0.0,0.35,840.75,0.0
794.0,0.0,0.36,838.0,0.0
794.0,0.0,0.37,835.25,0.0
794.0,0.0,0.38,832.5,0.0
794.0,0.0,0.39,829.75,0.0
794.0,0.0,0.4,827.0,0.0
794.0,0.0,0.41,824.25,0.0
794.0,0.0,0.42,821.5,0.0
785.0,0.0,0.43,818.45,0.0
785.0,0.0,0.44,815.4,0.0
785.0,0.0,0.45,812.35,0.0
785.0,0.0,0.46,809.3,0.0
785.0,0.0,0.47,806.25,0.0
782.0,0.0,0.48,803.05,0.0
782.0,0.0,0.49,800.75,0.0
782.0,0.0,0.5,798.45,0.0
782.0,0.0,0.51,796.15,0.0
782.0,0.0,0.52,793.85,0.0
782.0,0.0,0.53,791.55,0.0
782.0,0.0,0.54,789.25,0.0
780.0,0.0,0.55,786.85,0.0
780.0,0.0,0.56,786.15,0.0
780.0,0.0,0.57,785.45,0.0
780.0,0.0,0.58,784.75,0.0
780.0,0.0,0.59,784.05,0.0
780.0,0.0,0.6,783.35,0.0
780.0,0.0,0.61,782.65,0.0
779.0,0.0,0.62,781.9,0.0
779.0,0.0,0.63,781.6,0.0
779.0,0.0,0.64,781.3,0.0
779.0,0.0,0.65,781.0,0.0
779.0,0.0,0.66,780.7,0.0
777.0,0.0,0.67,780.3,0.0
777.0,0.0,0.68,780.05,0.0
777.0,0.0,0.69,779.8,0.0
777.0,0.0,0.7,779.55,0.0
777.0,0.0,0.71,779.3,0.0
