x,y,t
1129.0,459.0,0.0
1128.0,462.6,0.01
1128.0,462.6,0.02
1128.0,462.6,0.03
1128.0,464.40000000000003,0.04
1128.0,464.40000000000003,0.05
1128.0,464.40000000000003,0.06
1128.0,467.1,0.07
1128.0,467.1,0.08
1128.0,467.1,0.09
1129.0,470.7,0.1
1129.0,470.7,0.11
1129.0,470.7,0.12
1133.0,473.40000000000003,0.13
1133.0,473.40000000000003,0.14
1133.0,473.40000000000003,0.15
1138.0,477.0,0.16
1138.0,477.0,0.17
1138.0,477.0,0.18
1144.0,481.5,0.19
1144.0,481.5,0.2
1144.0,481.5,0.21
1149.0,485.1,0.22
1149.0,485.1,0.23
1149.0,485.1,0.24
1154.0,488.7,0.25
1154.0,488.7,0.26
1154.0,488.7,0.27
1154.0,488.7,0.28
1154.0,488.7,0.29
1156.0,490.5,0.3
1156.0,490.5,0.31
1156.0,490.5,0.32
1159.0,493.2,0.33
1159.0,493.2,0.34
1159.0,493.2,0.35
1160.0,494.1,0.36
1160.0,494.1,0.37
1160.0,494.1,0.38
1160.0,495.0,0.39
1160.0,495.0,0.4
1160.0,495.0,0.41
1160.0,495.90000000000003,0.42
1160.0,495.90000000000003,0.43
1160.0,495.90000000000003,0.44
1159.0,495.90000000000003,0.45
1159.0,495.90000000000003,0.46
1159.0,495.90000000000003,0.47
1158.0,497.7,0.48
1158.0,497.7,0.49
1158.0,497.7,0.5
1155.0,498.6,0.51
1155.0,498.6,0.52
1155.0,498.6,0.53
1153.0,499.5,0.54
1153.0,499.5,0.55
1153.0,499.5,0.56
1150.0,499.5,0.57
1150.0,499.5,0.58
1150.0,499.5,0.59
1150.0,499.5,0.6
1148.0,499.5,0.61
1148.0,499.5,0.62
1148.0,499.5,0.63
1148.0,499.5,0.64
1146.0,499.5,0.65
1146.0,499.5,0.66
1146.0,499.5,0.67
1145.0,499.5,0.68
1145.0,499.5,0.69
1145.0,499.5,0.7
1145.0,499.5,0.71
1145.0,499.5,0.72
1145.0,499.5,0.73
1145.0,499.5,0.74
1145.0,499.5,0.75
1145.0,499.5,0.76
1508.0,539.1,0.77
1508.0,539.1,0.78
1508.0,539.1,0.79
1896.0,525.6,0.8
1896.0,525.6,0.81
1896.0,525.6,0.82
1919.0,513.0,0.83
1919.0,513.0,0.84
1919.0,513.0,0.85
1919.0,463.5,0.86
1919.0,463.5,0.87
1919.0,463.5,0.88
1919.0,463.5,0.89
1919.0,427.5,0.9
1919.0,427.5,0.91
1919.0,426.6,0.92
1919.0,426.6,0.93
1919.0,426.6,0.94
1919.0,441.90000000000003,0.95
1919.0,441.90000000000003,0.96
1919.0,441.90000000000003,0.97
1919.0,443.7,0.98
1919.0,443.7,0.99
1919.0,443.7,1.0
1919.0,441.0,1.01
1919.0,441.0,1.02
1919.0,441.0,1.03
1919.0,439.2,1.04
1919.0,439.2,1.05
1919.0,439.2,1.06
1919.0,439.2,1.07
1919.0,435.6,1.08
1919.0,435.6,1.09
1919.0,435.6,1.1
1448.0,344.7,1.11
1448.0,344.7,1.12
1234.0,378.90000000000003,1.13
1234.0,378.90000000000003,1.14
1234.0,378.90000000000003,1.15
1210.0,381.6,1.16
1210.0,381.6,1.17
1210.0,381.6,1.18
1193.0,386.1,1.19
1193.0,386.1,1.2
1193.0,386.1,1.21
1180.0,387.90000000000003,1.22
1180.0,387.90000000000003,1.23
1180.0,387.90000000000003,1.24
1175.0,389.7,1.25
1175.0,389.7,1.26
1175.0,389.7,1.27
1174.0,389.7,1.28
1174.0,389.7,1.29
1174.0,389.7,1.3
1173.0,389.7,1.31
1173.0,389.7,1.32
1173.0,389.7,1.33
1173.0,389.7,1.34
1173.0,389.7,1.35
1173.0,389.7,1.36
1173.0,389.7,1.37
1173.0,389.7,1.38
1173.0,389.7,1.39
1173.0,389.7,1.4
1173.0,389.7,1.41
1173.0,389.7,1.42
1173.0,389.7,1.43
1173.0,389.7,1.44
1175.0,390.6,1.45
1175.0,390.6,1.46
1175.0,390.6,1.47
1180.0,392.40000000000003,1.48
1180.0,392.40000000000003,1.49
1180.0,392.40000000000003,1.5
1180.0,392.40000000000003,1.51
1184.0,395.1,1.52
1184.0,395.1,1.53
1188.0,398.7,1.54
1188.0,398.7,1.55
1188.0,398.7,1.56
1188.0,398.7,1.57
1191.0,400.5,1.58
1191.0,400.5,1.59
1191.0,400.5,1.6
1195.0,404.1,1.61
1195.0,404.1,1.62
1195.0,404.1,1.63
1200.0,407.7,1.64
1200.0,407.7,1.65
1200.0,407.7,1.66
1205.0,412.2,1.67
1205.0,412.2,1.68
1205.0,412.2,1.69
1205.0,412.2,1.7
1205.0,412.2,1.71
1211.0,416.7,1.72
1211.0,416.7,1.73
1218.0,419.40000000000003,1.74
1218.0,419.40000000000003,1.75
1218.0,419.40000000000003,1.76
1221.0,423.0,1.77
1221.0,423.0,1.78
1221.0,423.0,1.79
1223.0,425.7,1.8
1223.0,425.7,1.81
1223.0,425.7,1.82
1223.0,425.7,1.83
1224.0,428.40000000000003,1.84
1224.0,428.40000000000003,1.85
1224.0,428.40000000000003,1.86
1224.0,432.0,1.87
1224.0,432.0,1.88
1224.0,432.0,1.89
1223.0,436.5,1.9
1223.0,436.5,1.91
1223.0,436.5,1.92
1220.0,441.90000000000003,1.93
1220.0,441.90000000000003,1.94
1220.0,441.90000000000003,1.95
1216.0,446.40000000000003,1.96
1216.0,446.40000000000003,1.97
1216.0,446.40000000000003,1.98
1214.0,450.90000000000003,1.99
1214.0,450.90000000000003,2.0
1211.0,455.40000000000003,2.01
1211.0,455.40000000000003,2.02
1211.0,455.40000000000003,2.03
1210.0,461.7,2.04
1210.0,461.7,2.05
1210.0,461.7,2.06
1210.0,461.7,2.07
1210.0,467.1,2.08
1210.0,467.1,2.09
1210.0,467.1,2.1
1210.0,472.5,2.11
1210.0,472.5,2.12
1210.0,472.5,2.13
1211.0,479.7,2.14
1211.0,479.7,2.15
1211.0,479.7,2.16
1214.0,486.90000000000003,2.17
1214.0,486.90000000000003,2.18
1214.0,486.90000000000003,2.19
1219.0,495.90000000000003,2.2
1219.0,495.90000000000003,2.21
1219.0,495.90000000000003,2.22
1219.0,495.90000000000003,2.23
1261.0,539.1,2.24
1261.0,539.1,2.25
1261.0,539.1,2.26
1261.0,539.1,2.27
1261.0,539.1,2.28
1261.0,540.0,2.29
1261.0,540.0,2.3
1261.0,540.0,2.31
1263.0,540.9,2.32
1263.0,540.9,2.33
1263.0,540.9,2.34
1263.0,540.9,2.35
1264.0,542.7,2.36
1264.0,542.7,2.37
1264.0,542.7,2.38
1265.0,543.6,2.39
1265.0,543.6,2.4
1265.0,543.6,2.41
1265.0,543.6,2.42
1269.0,545.4,2.43
1269.0,545.4,2.44
1269.0,545.4,2.45
1271.0,548.1,2.46
1271.0,548.1,2.47
1271.0,548.1,2.48
1273.0,549.0,2.49
1273.0,549.0,2.5
1273.0,549.0,2.51
1273.0,549.0,2.52
1273.0,549.0,2.53
1273.0,549.0,2.54
1273.0,549.0,2.55
1271.0,549.0,2.56
1271.0,549.0,2.57
1269.0,549.0,2.58
1269.0,549.0,2.59
1269.0,549.0,2.6
1191.0,531.9,2.61
1191.0,531.9,2.62
1191.0,531.9,2.63
1191.0,531.9,2.64
1185.0,531.0,2.65
1185.0,531.0,2.66
1185.0,531.0,2.67
1178.0,530.1,2.68
1178.0,530.1,2.69
1173.0,529.2,2.7
1173.0,529.2,2.71
1173.0,529.2,2.72
1173.0,529.2,2.73
1170.0,527.4,2.74
1170.0,527.4,2.75
1170.0,527.4,2.76
1170.0,527.4,2.77
1169.0,527.4,2.78
1169.0,527.4,2.79
1169.0,527.4,2.8
1168.0,527.4,2.81
1168.0,527.4,2.82
1168.0,527.4,2.83
1166.0,527.4,2.84
1166.0,527.4,2.85
1166.0,527.4,2.86
1166.0,527.4,2.87
1166.0,527.4,2.88
1166.0,527.4,2.89
1166.0,529.2,2.9
1166.0,529.2,2.91
1166.0,529.2,2.92
1166.0,529.2,2.93
1166.0,530.1,2.94
1166.0,530.1,2.95
1166.0,530.1,2.96
1168.0,531.0,2.97
1168.0,531.0,2.98
1168.0,531.0,2.99
1170.0,533.7,3.0
1173.0,535.5,3.01
1173.0,535.5,3.02
1173.0,535.5,3.03
1175.0,538.2,3.04
1175.0,538.2,3.05
1175.0,538.2,3.06
1175.0,538.2,3.07
1176.0,539.1,3.08
1176.0,539.1,3.09
1176.0,539.1,3.1
1176.0,539.1,3.11
1176.0,539.1,3.12
1176.0,539.1,3.13
1176.0,539.1,3.14
1176.0,539.1,3.15
1175.0,539.1,3.16
1175.0,539.1,3.17
1173.0,540.0,3.18
1173.0,540.0,3.19
1173.0,540.0,3.2
1166.0,542.7,3.21
1166.0,542.7,3.22
1166.0,542.7,3.23
1156.0,544.5,3.24
1156.0,544.5,3.25
1156.0,544.5,3.26
1156.0,544.5,3.27
1063.0,547.2,3.28
1063.0,547.2,3.29
1061.0,547.2,3.3
1061.0,547.2,3.31
1061.0,547.2,3.32
