x,y,t,x_avg,y_avg
914.0,696.0,0.0,914.0,696.0
914.0,696.0,0.01,914.0,696.0
914.0,696.0,0.02,914.0,696.0
914.0,696.0,0.03,914.0,696.0
914.0,696.0,0.04,914.0,696.0
914.0,696.0,0.05,914.0,696.0
914.0,696.0,0.06,914.0,696.0
914.0,696.0,0.07,914.0,696.0
914.0,696.0,0.08,914.0,696.0
914.0,696.0,0.09,914.0,696.0
914.0,696.0,0.1,914.0,696.0
914.0,696.0,0.11,914.0,696.0
914.0,696.0,0.12,914.0,696.0
914.0,696.0,0.13,914.0,696.0
914.0,696.0,0.14,914.0,696.0
914.0,696.0,0.15,914.0,696.0
914.0,696.0,0.16,914.0,696.0
914.0,696.0,0.17,914.0,696.0
914.0,696.0,0.18,914.0,696.0
914.0,696.0,0.19,914.0,696.0
914.0,696.0,0.2,914.0,696.0
914.0,696.0,0.21,914.0,696.0
914.0,696.0,0.22,914.0,696.0
914.0,696.0,0.23,914.0,696.0
914.0,696.0,0.24,914.0,696.0
914.0,696.0,0.25,914.0,696.0
914.0,696.0,0.26,914.0,696.0
914.0,696.0,0.27,914.0,696.0
914.0,696.0,0.28,914.0,696.0
914.0,696.0,0.29,914.0,696.0
914.0,696.0,0.3,914.0,696.0
914.0,696.0,0.31,914.0,696.0
914.0,696.0,0.32,914.0,696.0
914.0,696.0,0.33,914.0,696.0
914.0,696.0,0.34,914.0,696.0
914.0,696.0,0.35,914.0,696.0
914.0,696.0,0.36,914.0,696.0
914.0,696.0,0.37,914.0,696.0
914.0,696.0,0.38,914.0,696.0
914.0,696.0,0.39,914.0,696.0
914.0,696.0,0.4,914.0,696.0
914.0,696.0,0.41,914.0,696.0
914.0,696.0,0.42,914.0,696.0
914.0,696.0,0.43,914.0,696.0
914.0,696.0,0.44,914.0,696.0
914.0,696.0,0.45,914.0,696.0
914.0,696.0,0.46,914.0,696.0
914.0,696.0,0.47,914.0,696.0
914.0,696.0,0.48,914.0,696.0
914.0,696.0,0.49,914.0,696.0
914.0,696.0,0.5,914.0,696.0
914.0,696.0,0.51,914.0,696.0
914.0,696.0,0.52,914.0,696.0
914.0,696.0,0.53,914.0,696.0
914.0,696.0,0.54,914.0,696.0
914.0,696.0,0.55,914.0,696.0
914.0,696.0,0.56,914.0,696.0
914.0,696.0,0.57,914.0,696.0
914.0,696.0,0.58,914.0,696.0
914.0,696.0,0.59,914.0,696.0
914.0,696.0,0.6,914.0,696.0
914.0,695.0,0.61,914.0,695.95
914.0,695.0,0.62,914.0,695.9
914.0,695.0,0.63,914.0,695.85
914.0,695.0,0.64,914.0,695.8
914.0,695.0,0.65,914.0,695.75
914.0,695.0,0.66,914.0,695.7
914.0,695.0,0.67,914.0,695.65
914.0,693.0,0.68,914.0,695.5
914.0,693.0,0.69,914.0,695.35
914.0,693.0,0.7,914.0,695.2
914.0,693.0,0.71,914.0,695.05
914.0,693.0,0.72,914.0,694.9
914.0,693.0,0.73,914.0,694.75
914.0,692.0,0.74,914.0,694.55
914.0,692.0,0.75,914.0,694.35
914.0,692.0,0.76,914.0,694.15
914.0,692.0,0.77,914.0,693.95
914.0,692.0,0.78,914.0,693.75
914.0,692.0,0.79,914.0,693.55
914.0,692.0,0.8,914.0,693.35
915.0,689.0,0.81,914.05,693.05
915.0,689.0,0.82,914.1,692.75
915.0,689.0,0.83,914.15,692.45
915.0,689.0,0.84,914.2,692.15
915.0,689.0,0.85,914.25,691.85
917.0,684.0,0.86,914.4,691.3
917.0,684.0,0.87,914.55,690.75
917.0,684.0,0.88,914.7,690.3
917.0,684.0,0.89,914.85,689.85
917.0,684.0,0.9,915.0,689.4
917.0,684.0,0.91,915.15,688.95
917.0,684.0,0.92,915.3,688.5
920.0,678.0,0.93,915.6,687.75
920.0,678.0,0.94,915.9,687.05
920.0,678.0,0.95,916.2,686.35
920.0,678.0,0.96,916.5,685.65
920.0,678.0,0.97,916.8,684.95
921.0,674.0,0.98,917.15,684.05
921.0,674.0,0.99,917.5,683.15
921.0,674.0,1.0,917.85,682.25
921.0,674.0,1.01,918.15,681.5
921.0,674.0,1.02,918.45,680.75
923.0,668.0,1.03,918.85,679.7
923.0,668.0,1.04,919.25,678.65
923.0,668.0,1.05,919.65,677.6
923.0,668.0,1.06,919.95,676.8
923.0,668.0,1.07,920.25,676.0
923.0,668.0,1.08,920.55,675.2
926.0,663.0,1.09,921.0,674.15
926.0,663.0,1.1,921.45,673.1
926.0,663.0,1.11,921.9,672.05
926.0,663.0,1.12,922.35,671.0
926.0,663.0,1.13,922.65,670.25
926.0,663.0,1.14,922.95,669.5
927.0,659.0,1.15,923.3,668.55
927.0,659.0,1.16,923.65,667.6
927.0,659.0,1.17,924.0,666.65
927.0,659.0,1.18,924.3,665.9
927.0,659.0,1.19,924.6,665.15
927.0,659.0,1.2,924.9,664.4
929.0,654.0,1.21,925.3,663.4
929.0,654.0,1.22,925.7,662.4
929.0,654.0,1.23,926.0,661.7
929.0,654.0,1.24,926.3,661.0
929.0,654.0,1.25,926.6,660.3
929.0,654.0,1.26,926.9,659.6
930.0,650.0,1.27,927.25,658.7
930.0,650.0,1.28,927.6,657.8
930.0,650.0,1.29,927.8,657.15
930.0,650.0,1.3,928.0,656.5
930.0,650.0,1.31,928.2,655.85
930.0,650.0,1.32,928.4,655.2
930.0,650.0,1.33,928.6,654.55
930.0,650.0,1.34,928.8,653.9
930.0,650.0,1.35,928.95,653.45
932.0,645.0,1.36,929.2,652.75
932.0,645.0,1.37,929.45,652.05
932.0,645.0,1.38,929.7,651.35
932.0,645.0,1.39,929.95,650.65
932.0,645.0,1.4,930.2,649.95
936.0,641.0,1.41,930.55,649.3
936.0,641.0,1.42,930.9,648.65
936.0,641.0,1.43,931.25,648.0
936.0,641.0,1.44,931.6,647.35
936.0,641.0,1.45,931.95,646.7
936.0,641.0,1.46,932.3,646.05
941.0,636.0,1.47,932.85,645.35
941.0,636.0,1.48,933.4,644.65
941.0,636.0,1.49,933.95,643.95
941.0,636.0,1.5,934.5,643.25
941.0,636.0,1.51,935.05,642.55
941.0,636.0,1.52,935.6,641.85
944.0,633.0,1.53,936.3,641.0
944.0,633.0,1.54,937.0,640.15
944.0,633.0,1.55,937.7,639.3
944.0,633.0,1.56,938.3,638.7
944.0,633.0,1.57,938.9,638.1
944.0,633.0,1.58,939.5,637.5
947.0,629.0,1.59,940.25,636.7
947.0,629.0,1.6,941.0,635.9
947.0,629.0,1.61,941.55,635.3
947.0,629.0,1.62,942.1,634.7
947.0,629.0,1.63,942.65,634.1
947.0,629.0,1.64,943.2,633.5
947.0,629.0,1.65,943.75,632.9
950.0,626.0,1.66,944.45,632.15
950.0,626.0,1.67,944.9,631.65
950.0,626.0,1.68,945.35,631.15
950.0,626.0,1.69,945.8,630.65
950.0,626.0,1.7,946.25,630.15
950.0,626.0,1.71,946.7,629.65
950.0,626.0,1.72,947.15,629.15
950.0,626.0,1.73,947.45,628.8
953.0,621.0,1.74,947.9,628.2
953.0,621.0,1.75,948.35,627.6
953.0,621.0,1.76,948.8,627.0
953.0,621.0,1.77,949.25,626.4
953.0,621.0,1.78,949.7,625.8
953.0,620.0,1.79,950.0,625.35
953.0,620.0,1.8,950.3,624.9
953.0,620.0,1.81,950.6,624.45
953.0,620.0,1.82,950.9,624.0
953.0,620.0,1.83,951.2,623.55
953.0,620.0,1.84,951.5,623.1
953.0,618.0,1.85,951.8,622.55
953.0,618.0,1.86,951.95,622.15
953.0,618.0,1.87,952.1,621.75
953.0,618.0,1.88,952.25,621.35
953.0,618.0,1.89,952.4,620.95
953.0,618.0,1.9,952.55,620.55
953.0,618.0,1.91,952.7,620.15
953.0,618.0,1.92,952.85,619.75
953.0,618.0,1.93,953.0,619.35
953.0,618.0,1.94,953.0,619.2
953.0,618.0,1.95,953.0,619.05
953.0,618.0,1.96,953.0,618.9
951.0,618.0,1.97,952.9,618.75
951.0,618.0,1.98,952.8,618.6
951.0,618.0,1.99,952.7,618.5
951.0,618.0,2.0,952.6,618.4
951.0,618.0,2.01,952.5,618.3
950.0,621.0,2.02,952.35,618.35
950.0,621.0,2.03,952.2,618.4
950.0,621.0,2.04,952.05,618.45
950.0,621.0,2.05,951.9,618.6
950.0,621.0,2.06,951.75,618.75
950.0,621.0,2.07,951.6,618.9
948.0,624.0,2.08,951.35,619.2
948.0,624.0,2.09,951.1,619.5
948.0,624.0,2.1,950.85,619.8
948.0,624.0,2.11,950.6,620.1
948.0,624.0,2.12,950.35,620.4
948.0,624.0,2.13,950.1,620.7
948.0,624.0,2.14,949.85,621.0
948.0,629.0,2.15,949.6,621.55
948.0,629.0,2.16,949.35,622.1
948.0,629.0,2.17,949.2,622.65
948.0,629.0,2.18,949.05,623.2
948.0,629.0,2.19,948.9,623.75
948.0,629.0,2.2,948.75,624.3
948.0,632.0,2.21,948.6,625.0
948.0,632.0,2.22,948.5,625.55
948.0,632.0,2.23,948.4,626.1
948.0,632.0,2.24,948.3,626.65
948.0,632.0,2.25,948.2,627.2
948.0,632.0,2.26,948.1,627.75
951.0,639.0,2.27,948.15,628.65
951.0,639.0,2.28,948.3,629.4
951.0,639.0,2.29,948.45,630.15
951.0,639.0,2.3,948.6,630.9
951.0,639.0,2.31,948.75,631.65
951.0,639.0,2.32,948.9,632.4
953.0,644.0,2.33,949.15,633.4
953.0,644.0,2.34,949.4,634.4
953.0,644.0,2.35,949.65,635.15
953.0,644.0,2.36,949.9,635.9
953.0,644.0,2.37,950.15,636.65
953.0,644.0,2.38,950.4,637.4
953.0,644.0,2.39,950.65,638.15
953.0,644.0,2.4,950.9,638.9
953.0,644.0,2.41,951.15,639.5
957.0,650.0,2.42,951.6,640.4
957.0,650.0,2.43,952.05,641.3
957.0,650.0,2.44,952.5,642.2
957.0,650.0,2.45,952.95,643.1
960.0,653.0,2.46,953.55,644.15
960.0,653.0,2.47,954.0,644.85
960.0,653.0,2.48,954.45,645.55
960.0,653.0,2.49,954.9,646.25
960.0,653.0,2.5,955.35,646.95
960.0,653.0,2.51,955.8,647.65
960.0,653.0,2.52,956.25,648.35
962.0,656.0,2.53,956.7,648.95
962.0,656.0,2.54,957.15,649.55
962.0,656.0,2.55,957.6,650.15
962.0,656.0,2.56,958.05,650.75
962.0,656.0,2.57,958.5,651.35
963.0,657.0,2.58,959.0,652.0
963.0,657.0,2.59,959.5,652.65
963.0,657.0,2.6,960.0,653.3
963.0,657.0,2.61,960.5,653.95
963.0,657.0,2.62,960.8,654.3
963.0,657.0,2.63,961.1,654.65
963.0,657.0,2.64,961.4,655.0
965.0,659.0,2.65,961.8,655.45
965.0,659.0,2.66,962.05,655.75
965.0,659.0,2.67,962.3,656.05
965.0,659.0,2.68,962.55,656.35
965.0,659.0,2.69,962.8,656.65
965.0,659.0,2.7,963.05,656.95
965.0,659.0,2.71,963.3,657.25
965.0,659.0,2.72,963.55,657.55
966.0,662.0,2.73,963.75,657.85
966.0,662.0,2.74,963.95,658.15
966.0,662.0,2.75,964.15,658.45
966.0,662.0,2.76,964.35,658.75
966.0,662.0,2.77,964.55,659.05
966.0,663.0,2.78,964.7,659.35
966.0,663.0,2.79,964.85,659.65
966.0,663.0,2.8,965.0,659.95
966.0,663.0,2.81,965.15,660.25
966.0,663.0,2.82,965.3,660.55
966.0,663.0,2.83,965.45,660.85
