x,y,t,x_avg,y_avg
859.0,602.1,0.0,855.25,600.075
858.0,602.1,0.01,854.85,599.67
858.0,602.1,0.02,854.45,599.04
858.0,602.1,0.03,854.05,598.4100000000001
858.0,602.1,0.04,853.65,597.78
858.0,602.1,0.05,853.2,596.925
856.0,602.1,0.06,852.75,596.07
856.0,602.1,0.07,852.4,595.2149999999999
856.0,602.1,0.08,852.0,594.1800000000001
855.0,601.2,0.09,851.6,593.145
855.0,601.2,0.1,851.25,592.155
855.0,601.2,0.11,850.8,591.12
854.0,599.4,0.12,850.35,590.085
854.0,599.4,0.13,849.95,589.14
854.0,599.4,0.14,849.55,588.1500000000001
853.0,597.6,0.15,849.15,587.1600000000001
853.0,597.6,0.16,848.8,586.2600000000001
853.0,597.6,0.17,848.45,585.36
851.0,594.0,0.18,848.1,584.4600000000002
851.0,594.0,0.19,855.25,600.075
851.0,594.0,0.2,854.85,599.67
850.0,589.5,0.21,854.45,599.04
850.0,589.5,0.22,854.05,598.4100000000001
850.0,589.5,0.23,853.65,597.78
849.0,585.0,0.24,853.2,596.925
849.0,585.0,0.25,852.75,596.07
849.0,585.0,0.26,852.4,595.2149999999999
848.0,581.4,0.27,852.0,594.1800000000001
848.0,581.4,0.28,851.6,593.145
848.0,581.4,0.29,851.25,592.155
846.0,580.5,0.3,850.8,591.12
846.0,580.5,0.31,850.35,590.085
846.0,580.5,0.32,849.95,589.14
846.0,579.6,0.33,849.55,588.1500000000001
846.0,579.6,0.34,849.15,587.1600000000001
846.0,579.6,0.35,848.8,586.2600000000001
846.0,579.6,0.36,848.45,585.36
846.0,579.6,0.37,848.1,584.4600000000002
846.0,579.6,0.38,847.85,583.7400000000001
884.0,738.0,0.39,849.5,590.94
884.0,738.0,0.4,851.15,598.14
884.0,738.0,0.41,852.85,605.565
884.0,738.0,0.42,854.55,612.99
884.0,738.0,0.43,856.25,620.415
905.0,831.6,0.44,859.05,632.745
905.0,831.6,0.45,861.85,645.075
905.0,831.6,0.46,864.65,657.405
910.0,864.9,0.47,867.75,671.58
910.0,864.9,0.48,870.85,685.755
910.0,864.9,0.49,873.95,699.93
899.0,921.6,0.5,876.6,716.985
899.0,921.6,0.51,879.25,734.04
899.0,921.6,0.52,881.9,751.095
849.0,959.4,0.53,882.05,770.085
849.0,959.4,0.54,882.2,789.075
849.0,959.4,0.55,882.35,808.0649999999999
