x,y,t,x_avg,y_avg
1025.0,798.0,0.0,1025.0,798.0
1025.0,798.0,0.01,1025.0,798.0
1025.0,798.0,0.02,1025.0,798.0
1025.0,798.0,0.03,1025.0,798.1
1025.0,798.0,0.04,1025.0,798.2
1025.0,798.0,0.05,1025.0,798.3
1025.0,798.0,0.06,1024.9,798.5
1025.0,798.0,0.07,1024.8,798.7
1025.0,798.0,0.08,1024.5333333333333,799.0
1025.0,798.0,0.09,1024.2666666666667,799.3
1025.0,798.0,0.1,1023.8,799.7
1025.0,798.0,0.11,1023.3333333333334,800.1
1025.0,798.0,0.12,1022.8666666666667,800.5
1025.0,798.0,0.13,1022.2,801.0
1025.0,798.0,0.14,1021.5333333333333,801.5
1025.0,798.0,0.15,1020.8666666666667,802.0
1025.0,798.0,0.16,1019.9666666666667,802.6
1025.0,798.0,0.17,1019.0666666666667,803.2
1025.0,798.0,0.18,1018.1666666666666,803.8
1025.0,798.0,0.19,1017.2666666666667,804.4
1025.0,798.0,0.2,1016.1,805.1
1025.0,798.0,0.21,1014.9333333333333,805.8
1025.0,798.0,0.22,1013.7666666666667,806.5
1025.0,798.0,0.23,1012.4,807.3
1025.0,798.0,0.24,1011.0333333333333,808.1
1025.0,798.0,0.25,1009.6666666666666,808.9
1025.0,798.0,0.26,1008.3,809.7
1025.0,798.0,0.27,1006.6333333333333,810.5666666666667
1025.0,798.0,0.28,1004.9666666666667,811.4333333333333
1025.0,798.0,0.29,1025.0,798.0
1025.0,798.0,0.3,1025.0,798.0
1025.0,798.0,0.31,1025.0,798.0
1025.0,801.0,0.32,1025.0,798.1
1025.0,801.0,0.33,1025.0,798.2
1025.0,801.0,0.34,1025.0,798.3
1022.0,804.0,0.35,1024.9,798.5
1022.0,804.0,0.36,1024.8,798.7
1017.0,807.0,0.37,1024.5333333333333,799.0
1017.0,807.0,0.38,1024.2666666666667,799.3
1011.0,810.0,0.39,1023.8,799.7
1011.0,810.0,0.4,1023.3333333333334,800.1
1011.0,810.0,0.41,1022.8666666666667,800.5
1005.0,813.0,0.42,1022.2,801.0
1005.0,813.0,0.43,1021.5333333333333,801.5
1005.0,813.0,0.44,1020.8666666666667,802.0
998.0,816.0,0.45,1019.9666666666667,802.6
998.0,816.0,0.46,1019.0666666666667,803.2
998.0,816.0,0.47,1018.1666666666666,803.8
998.0,816.0,0.48,1017.2666666666667,804.4
990.0,819.0,0.49,1016.1,805.1
990.0,819.0,0.5,1014.9333333333333,805.8
990.0,819.0,0.51,1013.7666666666667,806.5
984.0,822.0,0.52,1012.4,807.3
984.0,822.0,0.53,1011.0333333333333,808.1
984.0,822.0,0.54,1009.6666666666666,808.9
984.0,822.0,0.55,1008.3,809.7
975.0,824.0,0.56,1006.6333333333333,810.5666666666667
975.0,824.0,0.57,1004.9666666666667,811.4333333333333
975.0,824.0,0.58,1003.3,812.3
963.0,825.0,0.59,1001.2333333333333,813.2
963.0,825.0,0.6,999.1666666666666,814.1
963.0,825.0,0.61,997.1,815.0
953.0,825.0,0.62,994.7,815.8
953.0,825.0,0.63,992.3,816.6
953.0,825.0,0.64,989.9,817.4
945.0,825.0,0.65,987.3333333333334,818.1
945.0,825.0,0.66,984.7666666666667,818.8
945.0,825.0,0.67,982.3666666666667,819.4
945.0,825.0,0.68,979.9666666666667,820.0
938.0,824.0,0.69,977.5333333333333,820.4666666666667
938.0,824.0,0.7,975.1,820.9333333333333
938.0,824.0,0.71,972.6666666666666,821.4
936.0,822.0,0.72,970.3666666666667,821.7
936.0,822.0,0.73,968.0666666666667,822.0
935.0,821.0,0.74,965.7333333333333,822.2666666666667
935.0,821.0,0.75,963.6333333333333,822.4333333333333
935.0,821.0,0.76,961.5333333333333,822.6
933.0,819.0,0.77,959.3666666666667,822.7
933.0,819.0,0.78,957.2,822.8
933.0,819.0,0.79,955.3,822.8
930.0,818.0,0.8,953.3,822.7666666666667
930.0,818.0,0.81,951.3,822.7333333333333
930.0,818.0,0.82,949.5,822.6
219.0,899.0,0.83,924.0,825.1666666666666
219.0,899.0,0.84,898.5,827.7333333333333
219.0,899.0,0.85,873.0,830.3
219.0,899.0,0.86,847.8,832.8
191.0,884.0,0.87,821.6666666666666,834.8
191.0,884.0,0.88,795.5333333333333,836.8
191.0,884.0,0.89,769.8,838.7666666666667
191.0,884.0,0.9,744.0666666666667,840.7333333333333
180.0,875.0,0.91,717.9666666666667,842.4
180.0,875.0,0.92,692.2,844.0666666666667
180.0,875.0,0.93,666.4333333333333,845.7333333333333
183.0,872.0,0.94,640.7666666666667,847.3
183.0,872.0,0.95,615.3666666666667,848.8666666666667
183.0,872.0,0.96,589.9666666666667,850.4333333333333
188.0,879.0,0.97,564.7333333333333,852.2333333333333
188.0,879.0,0.98,539.5,854.0333333333333
188.0,879.0,0.99,514.5,855.8666666666667
192.0,881.0,1.0,489.6333333333333,857.7666666666667
200.0,881.0,1.01,465.03333333333336,859.6666666666666
200.0,881.0,1.02,440.5,861.6333333333333
200.0,881.0,1.03,415.96666666666664,863.6
209.0,881.0,1.04,391.76666666666665,865.6
209.0,881.0,1.05,367.56666666666666,867.6
219.0,879.0,1.06,343.7,869.5333333333333
219.0,879.0,1.07,319.9,871.5333333333333
219.0,879.0,1.08,296.1,873.5333333333333
219.0,879.0,1.09,272.3,875.5333333333333
228.0,876.0,1.1,248.9,877.4666666666667
