x,y,t,x_avg,y_avg
1073.0,650.7,0.0,1075.4,644.49
1073.0,650.7,0.01,1076.05,643.905
1073.0,648.0,0.02,1076.7,643.3199999999999
1073.0,648.0,0.03,1077.6,642.8700000000001
1073.0,648.0,0.04,1078.5,642.42
1073.0,646.2,0.05,1079.4,641.97
1073.0,646.2,0.06,1080.65,641.61
1073.0,646.2,0.07,1081.9,641.25
1073.0,646.2,0.08,1083.15,640.89
1074.0,643.5,0.09,1084.4,640.53
1074.0,643.5,0.1,1085.9,640.35
1074.0,643.5,0.11,1087.4,640.17
1074.0,643.5,0.12,1088.9,639.99
1074.0,643.5,0.13,1090.7,639.9
1076.0,641.7,0.14,1092.5,639.8100000000001
1076.0,641.7,0.15,1094.2,639.8100000000002
1081.0,639.9,0.16,1096.2,639.8550000000002
1081.0,639.9,0.17,1097.95,639.9900000000001
1081.0,639.9,0.18,1099.7,640.1250000000001
1086.0,639.0,0.19,1075.4,644.49
1086.0,639.0,0.2,1076.05,643.905
1086.0,639.0,0.21,1076.7,643.3199999999999
1091.0,639.0,0.22,1077.6,642.8700000000001
1091.0,639.0,0.23,1078.5,642.42
1091.0,639.0,0.24,1079.4,641.97
1098.0,639.0,0.25,1080.65,641.61
1098.0,639.0,0.26,1081.9,641.25
1098.0,639.0,0.27,1083.15,640.89
1098.0,639.0,0.28,1084.4,640.53
1104.0,639.9,0.29,1085.9,640.35
1104.0,639.9,0.3,1087.4,640.17
1104.0,639.9,0.31,1088.9,639.99
1110.0,641.7,0.32,1090.7,639.9
1110.0,641.7,0.33,1092.5,639.8100000000001
1110.0,641.7,0.34,1094.2,639.8100000000002
1116.0,642.6,0.35,1096.2,639.8550000000002
1116.0,642.6,0.36,1097.95,639.9900000000001
1116.0,642.6,0.37,1099.7,640.1250000000001
1123.0,642.6,0.38,1101.8,640.26
1123.0,642.6,0.39,1103.65,640.4400000000002
1123.0,642.6,0.4,1105.5,640.6200000000001
1129.0,642.6,0.41,1107.65,640.8000000000001
1129.0,642.6,0.42,1109.55,640.9800000000001
1129.0,642.6,0.43,1111.45,641.1600000000001
1134.0,642.6,0.44,1113.6,641.3400000000001
1134.0,642.6,0.45,1115.4,641.5200000000001
1134.0,642.6,0.46,1117.2,641.7
1134.0,642.6,0.47,1119.0,641.8800000000001
1134.0,642.6,0.48,1120.8,642.0600000000001
1138.0,641.7,0.49,1122.5,642.1500000000001
1138.0,641.7,0.5,1124.2,642.2400000000001
1138.0,641.7,0.51,1125.9,642.3300000000002
1140.0,639.9,0.52,1127.4,642.24
1140.0,639.9,0.53,1128.9,642.15
1140.0,639.9,0.54,1130.4,642.06
1141.0,639.0,0.55,1131.65,641.88
1141.0,639.0,0.56,1132.9,641.7
1141.0,639.0,0.57,1134.15,641.52
1141.0,638.1,0.58,1135.05,641.295
1141.0,638.1,0.59,1135.95,641.07
1141.0,638.1,0.6,1136.85,640.845
1141.0,638.1,0.61,1137.45,640.6200000000001
1141.0,638.1,0.62,1138.05,640.3950000000001
1141.0,638.1,0.63,1138.65,640.1700000000001
1141.0,638.1,0.64,1139.0,639.945
1141.0,638.1,0.65,1139.35,639.72
1141.0,638.1,0.66,1139.7,639.4950000000001
1140.0,638.1,0.67,1140.0,639.2700000000001
1140.0,638.1,0.68,1140.3,639.0450000000001
1140.0,638.1,0.69,1140.4,638.865
1139.0,637.2,0.7,1140.45,638.6400000000001
1139.0,637.2,0.71,1140.5,638.4150000000002
1139.0,637.2,0.72,1140.45,638.2800000000002
1138.0,635.4,0.73,1140.35,638.0550000000001
1138.0,635.4,0.74,1140.25,637.83
1138.0,635.4,0.75,1140.1,637.65
1135.0,635.4,0.76,1139.8,637.47
1135.0,635.4,0.77,1139.5,637.29
1135.0,635.4,0.78,1139.2,637.155
1131.0,635.4,0.79,1138.7,637.0199999999999
1131.0,635.4,0.8,1138.2,636.885
1131.0,635.4,0.81,1137.7,636.75
1126.0,635.4,0.82,1136.95,636.615
1126.0,635.4,0.83,1136.2,636.4799999999999
1126.0,635.4,0.84,1135.45,636.3449999999999
1126.0,635.4,0.85,1134.7,636.2099999999998
1126.0,635.4,0.86,1133.95,636.0749999999999
1121.0,635.4,0.87,1133.0,635.9399999999999
1121.0,635.4,0.88,1132.05,635.805
1121.0,635.4,0.89,1131.1,635.6699999999998
1118.0,637.2,0.9,1130.05,635.67
1118.0,637.2,0.91,1129.0,635.6700000000001
1118.0,637.2,0.92,1127.95,635.6700000000001
1114.0,639.0,0.93,1126.75,635.8500000000001
1114.0,639.0,0.94,1125.55,636.0300000000001
1114.0,639.0,0.95,1124.35,636.21
1111.0,641.7,0.96,1123.15,636.525
1111.0,641.7,0.97,1121.95,636.84
1111.0,641.7,0.98,1120.75,637.1550000000001
1109.0,643.5,0.99,1119.65,637.5600000000001
1109.0,643.5,1.0,1118.55,637.965
1108.0,646.2,1.01,1117.4,638.5050000000001
1108.0,646.2,1.02,1116.5,639.0450000000001
1108.0,646.2,1.03,1115.6,639.5850000000002
1108.0,646.2,1.04,1114.7,640.1250000000002
1109.0,648.9,1.05,1113.85,640.8000000000001
1109.0,648.9,1.06,1113.0,641.475
1109.0,648.9,1.07,1112.4,642.15
1536.0,729.0,1.08,1133.15,646.8299999999999
1536.0,729.0,1.09,1153.9,651.51
1536.0,729.0,1.1,1174.8,656.1
1798.0,704.7,1.11,1208.8,659.475
1798.0,704.7,1.12,1242.8,662.8500000000001
1798.0,704.7,1.13,1277.0,666.135
1815.0,707.4,1.14,1312.05,669.5550000000001
1815.0,707.4,1.15,1347.1,672.975
1815.0,707.4,1.16,1382.3,676.26
1840.0,697.5,1.17,1418.75,679.05
1840.0,697.5,1.18,1455.2,681.8399999999999
1840.0,697.5,1.19,1491.75,684.5400000000001
1840.0,697.5,1.2,1528.3,687.24
1860.0,691.2,1.21,1565.9,689.49
1860.0,691.2,1.22,1603.5,691.74
1860.0,691.2,1.23,1641.1,693.9900000000001
1883.0,692.1,1.24,1679.85,696.2850000000001
1883.0,692.1,1.25,1718.55,698.445
1883.0,692.1,1.26,1757.25,700.605
1883.0,691.2,1.27,1795.95,702.7200000000001
1883.0,691.2,1.28,1813.3,700.8300000000002
1883.0,691.2,1.29,1830.65,698.94
1883.0,691.2,1.3,1848.0,697.0500000000001
1883.0,688.5,1.31,1852.25,696.2400000000001
1883.0,688.5,1.32,1856.5,695.4300000000001
1895.0,675.9,1.33,1861.35,693.99
1895.0,675.9,1.34,1865.35,692.415
