x,y,t,x_avg,y_avg
999.0,489.6,0.0,999.0,489.6
1000.0,489.6,0.01,999.5,489.6
1000.0,489.6,0.02,999.6666666666666,489.6
1000.0,489.6,0.03,999.75,489.6
1000.0,489.6,0.04,999.8,489.6
1000.0,489.6,0.05,999.8333333333334,489.6
1000.0,489.6,0.06,999.8571428571429,489.6
1000.0,489.6,0.07,999.875,489.6
1000.0,489.6,0.08,999.8888888888889,489.6
1000.0,489.6,0.09,999.9,489.6
1000.0,488.7,0.1,999.9090909090909,489.5181818181818
1000.0,488.7,0.11,999.9166666666666,489.45000000000005
1000.0,488.7,0.12,999.9230769230769,489.3923076923077
1000.0,486.9,0.13,999.9285714285714,489.2142857142857
1000.0,486.9,0.14,999.9333333333333,489.06000000000006
1000.0,486.9,0.15,999.9375,488.925
1000.0,486.0,0.16,999.9411764705883,488.75294117647053
1000.0,486.0,0.17,999.9444444444445,488.59999999999997
1000.0,486.0,0.18,999.9473684210526,488.4631578947368
999.0,485.1,0.19,999.9,488.29499999999996
999.0,485.1,0.2,999.9,488.07
999.0,485.1,0.21,999.85,487.84499999999997
998.0,484.2,0.22,999.75,487.575
998.0,484.2,0.23,999.65,487.305
998.0,484.2,0.24,999.55,487.035
996.0,482.4,0.25,999.35,486.675
996.0,482.4,0.26,999.15,486.31499999999994
996.0,482.4,0.27,998.95,485.95500000000004
995.0,481.5,0.28,998.7,485.55
995.0,481.5,0.29,998.45,485.145
995.0,481.5,0.3,998.2,484.78499999999997
994.0,480.6,0.31,997.9,484.38
994.0,480.6,0.32,997.6,483.975
994.0,480.6,0.33,997.3,483.66
994.0,480.6,0.34,997.0,483.3450000000001
994.0,480.6,0.35,996.7,483.03000000000003
991.0,479.7,0.36,996.25,482.71500000000003
991.0,479.7,0.37,995.8,482.4
991.0,479.7,0.38,995.35,482.08500000000004
989.0,477.9,0.39,994.85,481.725
989.0,477.9,0.4,994.35,481.36499999999995
989.0,477.9,0.41,993.85,481.005
988.0,477.0,0.42,993.35,480.6450000000001
988.0,477.0,0.43,992.85,480.285
988.0,477.0,0.44,992.35,479.925
1151.0,638.1,0.45,1000.1,487.71000000000004
1151.0,638.1,0.46,1007.85,495.495
1151.0,638.1,0.47,1015.6,503.28000000000003
1146.0,714.6,0.48,1023.15,514.9350000000001
1146.0,714.6,0.49,1030.7,526.59
1146.0,714.6,0.5,1038.25,538.2450000000001
1145.0,801.9,0.51,1045.8,554.3100000000001
1145.0,801.9,0.52,1053.35,570.375
1145.0,801.9,0.53,1060.9,586.4399999999999
1150.0,812.7,0.54,1068.7,603.0450000000001
1150.0,812.7,0.55,1076.5,619.65
1150.0,812.7,0.56,1084.45,636.3
1150.0,817.2,0.57,1092.4,653.175
1150.0,817.2,0.58,1100.35,670.05
1150.0,817.2,0.59,1108.4,687.0150000000001
1145.0,818.1,0.6,1116.2,704.0250000000001
1145.0,818.1,0.61,1124.0,721.0350000000001
1145.0,818.1,0.62,1131.85,738.0899999999999
1144.0,817.2,0.63,1139.65,755.1
1144.0,817.2,0.64,1147.45,772.11
1144.0,817.2,0.65,1147.1,781.065
1143.0,815.4,0.66,1146.7,789.9300000000001
1143.0,815.4,0.67,1146.3,798.7950000000001
1143.0,815.4,0.68,1146.15,803.835
1143.0,815.4,0.69,1146.0,808.875
1143.0,815.4,0.7,1145.85,813.915
1140.0,814.5,0.71,1145.6,814.545
1140.0,814.5,0.72,1145.35,815.175
1140.0,814.5,0.73,1145.1,815.8050000000001
1136.0,814.5,0.74,1144.4,815.895
1136.0,814.5,0.75,1143.7,815.985
1136.0,814.5,0.76,1143.0,816.075
1131.0,818.1,0.77,1142.05,816.12
1131.0,818.1,0.78,1141.1,816.1650000000001
1131.0,818.1,0.79,1140.15,816.21
1123.0,831.6,0.8,1139.05,816.885
1123.0,831.6,0.81,1137.95,817.56
1123.0,831.6,0.82,1136.85,818.235
1116.0,842.4,0.83,1135.45,819.4950000000001
1116.0,842.4,0.84,1134.05,820.7549999999999
1116.0,842.4,0.85,1132.65,822.015
1105.0,864.9,0.86,1130.75,824.49
1105.0,864.9,0.87,1128.85,826.9649999999999
1105.0,864.9,0.88,1126.95,829.4399999999999
1095.0,886.5,0.89,1124.55,832.9950000000001
1095.0,886.5,0.9,1122.15,836.55
1095.0,886.5,0.91,1119.9,840.15
1078.0,943.2,0.92,1116.8,846.585
1078.0,943.2,0.93,1113.7,853.0200000000001
1078.0,943.2,0.94,1110.8,859.4549999999999
1078.0,943.2,0.95,1107.9,865.89
1076.0,943.2,0.96,1104.9,872.325
1076.0,943.2,0.97,1102.15,878.5800000000002
1076.0,943.2,0.98,1099.4,884.835
1074.0,945.9,0.99,1096.55,891.225
1071.0,949.5,1.0,1093.95,897.1199999999999
1071.0,949.5,1.01,1091.35,903.015
1071.0,949.5,1.02,1088.75,908.9099999999999
1069.0,954.0,1.03,1086.4,914.49
1069.0,954.0,1.04,1084.05,920.0699999999999
1069.0,954.0,1.05,1081.7,925.65
1069.0,954.0,1.06,1079.9,930.1049999999999
1068.0,959.4,1.07,1078.05,934.8300000000002
1068.0,959.4,1.08,1076.2,939.5550000000001
1068.0,959.4,1.09,1074.85,943.2
1068.0,959.4,1.1,1073.5,946.845
1066.0,968.4,1.11,1072.05,950.9399999999999
1066.0,968.4,1.12,1071.45,952.2
1059.0,990.0,1.13,1070.5,954.54
1059.0,990.0,1.14,1069.55,956.8799999999999
1059.0,990.0,1.15,1068.6,959.22
1059.0,990.0,1.16,1067.75,961.5600000000001
1053.0,1002.6,1.17,1066.6,964.53
1053.0,1002.6,1.18,1065.45,967.5
1046.0,1011.6,1.19,1064.05,970.7850000000001
1046.0,1011.6,1.2,1062.8,973.8900000000001
1046.0,1011.6,1.21,1061.55,976.9950000000001
1039.0,1022.4,1.22,1059.95,980.6400000000001
1039.0,1022.4,1.23,1058.45,984.0600000000001
1039.0,1022.4,1.24,1056.95,987.4800000000001
1030.0,1034.1,1.25,1055.0,991.485
1030.0,1034.1,1.26,1053.05,995.4900000000001
1030.0,1034.1,1.27,1051.15,999.225
1030.0,1034.1,1.28,1049.25,1002.9599999999998
1025.0,1038.6,1.29,1047.1,1006.9200000000001
1025.0,1038.6,1.3,1044.95,1010.8799999999999
1025.0,1038.6,1.31,1042.9,1014.39
1021.0,1043.1,1.32,1040.65,1018.125
1021.0,1043.1,1.33,1038.75,1020.78
1021.0,1043.1,1.34,1036.85,1023.4349999999998
1019.0,1044.9,1.35,1034.85,1026.1799999999998
1019.0,1044.9,1.36,1032.85,1028.925
1019.0,1044.9,1.37,1031.15,1031.04
1018.0,1046.7,1.38,1029.4,1033.245
1018.0,1046.7,1.39,1028.0,1035.0
1018.0,1046.7,1.4,1026.6,1036.7549999999999
1018.0,1046.7,1.41,1025.2,1038.51
1011.0,763.2,1.42,1023.8,1025.5499999999997
1011.0,763.2,1.43,1022.4,1012.5899999999999
1011.0,763.2,1.44,1021.0,999.6299999999999
1043.0,691.2,1.45,1021.65,982.485
1043.0,691.2,1.46,1022.3,965.3399999999999
1043.0,691.2,1.47,1022.95,948.195
1098.0,585.9,1.48,1026.35,925.7850000000001
1098.0,585.9,1.49,1030.0,903.15
1098.0,585.9,1.5,1033.65,880.515
1124.0,579.6,1.51,1038.6,857.5650000000002
1124.0,579.6,1.52,1043.75,834.39
1124.0,579.6,1.53,1048.9,811.215
1156.0,583.2,1.54,1055.65,788.22
1156.0,583.2,1.55,1062.5,765.135
1156.0,583.2,1.56,1069.35,742.05
1156.0,583.2,1.57,1076.2,718.9649999999999
1205.0,574.2,1.58,1085.55,695.34
1205.0,574.2,1.59,1094.9,671.715
1205.0,574.2,1.6,1104.25,648.0899999999999
1205.0,574.2,1.61,1113.6,624.465
1205.0,574.2,1.62,1123.3,615.0150000000001
1205.0,574.2,1.63,1133.0,605.565
1205.0,574.2,1.64,1142.7,596.115
1205.0,574.2,1.65,1150.8,590.265
1205.0,574.2,1.66,1158.9,584.4150000000001
1204.0,574.2,1.67,1166.95,578.565
1204.0,574.2,1.68,1172.25,577.98
1204.0,574.2,1.69,1177.55,577.3950000000001
1203.0,572.4,1.7,1182.8,576.72
1203.0,572.4,1.71,1186.75,576.36
1203.0,572.4,1.72,1190.7,576.0000000000001
1200.0,572.4,1.73,1194.5,575.6400000000001
1200.0,572.4,1.74,1196.7,575.1
1200.0,572.4,1.75,1198.9,574.5600000000001
1200.0,572.4,1.76,1201.1,574.02
1198.0,574.2,1.77,1203.2,573.57
1198.0,574.2,1.78,1202.85,573.57
1198.0,574.2,1.79,1202.5,573.5699999999999
1198.0,574.2,1.8,1202.15,573.57
1195.0,575.1,1.81,1201.65,573.615
1195.0,575.1,1.82,1201.15,573.66
1194.0,575.1,1.83,1200.6,573.705
1194.0,575.1,1.84,1200.05,573.75
1194.0,575.1,1.85,1199.5,573.795
1193.0,575.1,1.86,1198.9,573.84
1193.0,575.1,1.87,1198.35,573.885
1193.0,575.1,1.88,1197.8,573.9300000000001
1193.0,575.1,1.89,1197.25,573.975
1191.0,575.1,1.9,1196.65,574.11
1191.0,575.1,1.91,1196.05,574.2450000000001
1188.0,574.2,1.92,1195.3,574.3349999999999
1188.0,574.2,1.93,1194.7,574.425
1188.0,574.2,1.94,1194.1,574.5150000000001
1188.0,574.2,1.95,1193.5,574.605
1181.0,570.6,1.96,1192.55,574.5150000000001
1181.0,570.6,1.97,1191.7,574.335
1181.0,570.6,1.98,1190.85,574.155
1144.0,544.5,1.99,1188.15,572.6700000000001
1138.0,539.1,2.0,1185.15,570.915
1138.0,539.1,2.01,1182.3,569.115
1138.0,539.1,2.02,1179.45,567.315
1130.0,531.0,2.03,1176.25,565.11
1130.0,531.0,2.04,1173.05,562.905
1130.0,531.0,2.05,1169.85,560.7
1123.0,522.9,2.06,1166.35,558.0899999999999
