x,y,t,x_avg,y_avg
1030.0,621.9,0.0,1024.2,621.9000000000001
1030.0,621.9,0.01,1023.8333333333334,621.9000000000001
1029.0,621.9,0.02,1023.4333333333333,621.9000000000001
1029.0,621.9,0.03,1023.0666666666667,621.9000000000001
1029.0,621.9,0.04,1022.7,621.9000000000001
1028.0,621.9,0.05,1022.1666666666666,621.99
1028.0,621.9,0.06,1021.6666666666666,622.0799999999999
1028.0,621.9,0.07,1021.1666666666666,622.1699999999998
1026.0,621.9,0.08,1009.1666666666666,628.6799999999998
1026.0,621.9,0.09,997.2333333333333,635.1899999999999
1026.0,621.9,0.1,985.3,641.7
1025.0,621.9,0.11,971.2,648.9600000000002
1025.0,621.9,0.12,957.1333333333333,656.22
1025.0,621.9,0.13,943.0666666666667,663.48
1024.0,621.9,0.14,927.9,671.1900000000002
1024.0,621.9,0.15,912.7666666666667,678.9000000000001
1024.0,621.9,0.16,897.6333333333333,686.6100000000001
1023.0,621.9,0.17,882.7666666666667,694.6800000000001
1023.0,621.9,0.18,867.9333333333333,702.7500000000001
1023.0,621.9,0.19,853.1,710.82
1021.0,621.9,0.2,839.3,719.2800000000001
1021.0,621.9,0.21,825.5666666666667,727.74
1021.0,621.9,0.22,811.8333333333334,736.2000000000002
1020.0,621.9,0.23,803.1666666666666,746.3700000000001
1020.0,621.9,0.24,794.5333333333333,756.5400000000001
1020.0,621.9,0.25,785.9,766.7099999999999
1020.0,621.9,0.26,780.2666666666667,776.88
1020.0,621.9,0.27,774.6333333333333,787.05
1019.0,621.9,0.28,769.0,797.2199999999999
1019.0,621.9,0.29,1024.2,621.9000000000001
1019.0,621.9,0.3,1023.8333333333334,621.9000000000001
1018.0,621.9,0.31,1023.4333333333333,621.9000000000001
1018.0,621.9,0.32,1023.0666666666667,621.9000000000001
1018.0,621.9,0.33,1022.7,621.9000000000001
1013.0,624.6,0.34,1022.1666666666666,621.99
1013.0,624.6,0.35,1021.6666666666666,622.0799999999999
1013.0,624.6,0.36,1021.1666666666666,622.1699999999998
668.0,817.2,0.37,1009.1666666666666,628.6799999999998
668.0,817.2,0.38,997.2333333333333,635.1899999999999
668.0,817.2,0.39,985.3,641.7
603.0,839.7,0.4,971.2,648.9600000000002
603.0,839.7,0.41,957.1333333333333,656.22
603.0,839.7,0.42,943.0666666666667,663.48
570.0,853.2,0.43,927.9,671.1900000000002
570.0,853.2,0.44,912.7666666666667,678.9000000000001
570.0,853.2,0.45,897.6333333333333,686.6100000000001
578.0,864.0,0.46,882.7666666666667,694.6800000000001
578.0,864.0,0.47,867.9333333333333,702.7500000000001
578.0,864.0,0.48,853.1,710.82
609.0,875.7,0.49,839.3,719.2800000000001
609.0,875.7,0.5,825.5666666666667,727.74
609.0,875.7,0.51,811.8333333333334,736.2000000000002
761.0,927.0,0.52,803.1666666666666,746.3700000000001
761.0,927.0,0.53,794.5333333333333,756.5400000000001
761.0,927.0,0.54,785.9,766.7099999999999
851.0,927.0,0.55,780.2666666666667,776.88
851.0,927.0,0.56,774.6333333333333,787.05
851.0,927.0,0.57,769.0,797.2199999999999
943.0,907.2,0.58,766.4666666666667,806.7299999999999
943.0,907.2,0.59,763.9333333333333,816.24
943.0,907.2,0.6,761.4,825.7500000000001
943.0,907.2,0.61,758.9,835.2600000000001
943.0,907.2,0.62,756.4,844.7700000000001
979.0,900.9,0.63,755.1,854.0700000000002
979.0,900.9,0.64,753.9666666666667,863.2800000000003
979.0,900.9,0.65,752.8333333333334,872.4900000000002
1044.0,887.4,0.66,753.8666666666667,881.2500000000002
1044.0,887.4,0.67,766.4,883.5900000000003
1044.0,887.4,0.68,778.9333333333333,885.9300000000003
1070.0,882.0,0.69,792.3333333333334,888.0900000000004
1070.0,882.0,0.7,807.9,889.5000000000002
1070.0,882.0,0.71,823.4666666666667,890.9100000000001
