x,y,t,x_avg,y_avg
1052.0,633.0,0.0,1052.0,633.0
1052.0,633.0,0.01,1052.0,633.0
1052.0,633.0,0.02,1052.0,633.0
1050.0,632.0,0.03,1051.5,632.75
1050.0,632.0,0.04,1051.2,632.6
1050.0,632.0,0.05,1051.0,632.5
1047.0,630.0,0.06,1050.4285714285713,632.1428571428571
1047.0,630.0,0.07,1050.0,631.875
1047.0,630.0,0.08,1049.6666666666667,631.6666666666666
1046.0,629.0,0.09,1049.3,631.4
1046.0,629.0,0.1,1049.0,631.1818181818181
1046.0,629.0,0.11,1048.75,631.0
1044.0,627.0,0.12,1048.3846153846155,630.6923076923077
1044.0,627.0,0.13,1048.0714285714287,630.4285714285714
1044.0,627.0,0.14,1047.8,630.2
1044.0,627.0,0.15,1047.5625,630.0
1044.0,627.0,0.16,1047.3529411764705,629.8235294117648
1043.0,626.0,0.17,1047.111111111111,629.6111111111111
1043.0,626.0,0.18,1046.8947368421052,629.421052631579
1043.0,626.0,0.19,1046.7,629.25
1041.0,626.0,0.2,1046.15,628.9
1041.0,626.0,0.21,1045.6,628.55
1041.0,626.0,0.22,1045.05,628.2
1040.0,626.0,0.23,1044.55,627.9
1040.0,626.0,0.24,1044.05,627.6
1040.0,626.0,0.25,1043.55,627.3
1038.0,626.0,0.26,1043.1,627.1
1038.0,626.0,0.27,1042.65,626.9
1038.0,626.0,0.28,1042.2,626.7
1038.0,626.0,0.29,1041.8,626.55
1037.0,626.0,0.3,1041.35,626.4
1037.0,626.0,0.31,1040.9,626.25
1035.0,626.0,0.32,1040.45,626.2
1035.0,626.0,0.33,1040.0,626.15
1035.0,626.0,0.34,1039.55,626.1
1034.0,626.0,0.35,1039.05,626.05
1034.0,626.0,0.36,1038.55,626.0
1034.0,626.0,0.37,1038.1,626.0
1034.0,626.0,0.38,1037.65,626.0
1034.0,626.0,0.39,1037.2,626.0
1032.0,626.0,0.4,1036.75,626.0
1032.0,626.0,0.41,1036.3,626.0
765.0,680.0,0.42,1022.5,628.7
765.0,680.0,0.43,1008.75,631.4
501.0,636.0,0.44,981.8,631.9
501.0,636.0,0.45,954.85,632.4
501.0,636.0,0.46,928.0,632.9
479.0,617.0,0.47,900.05,632.45
479.0,617.0,0.48,872.1,632.0
479.0,617.0,0.49,844.15,631.55
479.0,617.0,0.5,816.25,631.1
479.0,617.0,0.51,788.35,630.65
465.0,614.0,0.52,759.85,630.05
465.0,614.0,0.53,731.35,629.45
465.0,614.0,0.54,702.85,628.85
452.0,615.0,0.55,673.75,628.3
452.0,615.0,0.56,644.65,627.75
452.0,615.0,0.57,615.55,627.2
446.0,614.0,0.58,586.15,626.6
446.0,614.0,0.59,556.75,626.0
446.0,614.0,0.6,527.45,625.4
444.0,612.0,0.61,498.05,624.7
444.0,612.0,0.62,482.0,621.3
444.0,612.0,0.63,465.95,617.9
444.0,611.0,0.64,463.1,616.65
444.0,611.0,0.65,460.25,615.4
444.0,611.0,0.66,457.4,614.15
444.0,609.0,0.67,455.65,613.75
444.0,609.0,0.68,453.9,613.35
444.0,609.0,0.69,452.15,612.95
444.0,609.0,0.7,450.4,612.55
