x,y,t,x_avg,y_avg
1016.0,615.0,0.0,1016.0,615.0
1016.0,615.0,0.01,1016.0,615.0
1016.0,615.0,0.02,1016.0,615.0
1016.0,615.0,0.03,1016.0,615.0
1016.0,615.0,0.04,1016.0,615.0
1016.0,615.0,0.05,1016.0,615.0
1016.0,615.0,0.06,1016.0,615.0
1016.0,615.0,0.07,1016.0,615.0
1016.0,615.0,0.08,1016.0,615.0
1016.0,615.0,0.09,1016.0,615.0
1016.0,615.0,0.1,1016.0,615.0
1016.0,615.0,0.11,1016.0,615.0
1016.0,615.0,0.12,1016.0,615.0
1016.0,615.0,0.13,1016.0,615.0
1016.0,615.0,0.14,1016.0,615.0
1016.0,615.0,0.15,1016.0,615.0
1016.0,615.0,0.16,1016.0,615.0
1016.0,615.0,0.17,1016.0,615.0
1016.0,615.0,0.18,1016.0,615.0
1016.0,615.0,0.19,1016.0,615.0
1016.0,615.0,0.2,1016.0,615.0
1017.0,617.0,0.21,1016.05,615.1
1017.0,617.0,0.22,1016.1,615.2
1017.0,617.0,0.23,1016.15,615.3
1017.0,617.0,0.24,1016.2,615.4
1017.0,617.0,0.25,1016.25,615.5
1017.0,617.0,0.26,1016.3,615.6
1019.0,620.0,0.27,1016.45,615.85
1019.0,620.0,0.28,1016.6,616.1
1019.0,620.0,0.29,1016.75,616.35
1019.0,620.0,0.3,1016.9,616.6
1019.0,620.0,0.31,1017.05,616.85
1019.0,620.0,0.32,1017.2,617.1
1022.0,624.0,0.33,1017.5,617.55
1022.0,624.0,0.34,1017.8,618.0
1022.0,624.0,0.35,1018.1,618.45
1022.0,624.0,0.36,1018.4,618.9
1022.0,624.0,0.37,1018.7,619.35
1022.0,624.0,0.38,1019.0,619.8
1022.0,624.0,0.39,1019.3,620.25
1022.0,624.0,0.4,1019.6,620.7
1025.0,629.0,0.41,1020.0,621.3
1025.0,629.0,0.42,1020.4,621.9
1025.0,629.0,0.43,1020.8,622.5
1025.0,629.0,0.44,1021.2,623.1
1025.0,629.0,0.45,1021.6,623.7
1025.0,629.0,0.46,1022.0,624.3
1028.0,626.0,0.47,1022.45,624.6
1028.0,626.0,0.48,1022.9,624.9
1028.0,626.0,0.49,1023.35,625.2
1028.0,626.0,0.5,1023.8,625.5
1028.0,626.0,0.51,1024.25,625.8
1028.0,626.0,0.52,1024.7,626.1
1242.0,17.0,0.53,1035.7,595.75
1242.0,17.0,0.54,1046.7,565.4
1242.0,17.0,0.55,1057.7,535.05
1242.0,17.0,0.56,1068.7,504.7
1242.0,17.0,0.57,1079.7,474.35
1242.0,17.0,0.58,1090.7,444.0
1232.0,0.0,0.59,1101.2,412.8
1232.0,0.0,0.6,1111.7,381.6
1232.0,0.0,0.61,1122.05,350.15
1232.0,0.0,0.62,1132.4,318.7
1232.0,0.0,0.63,1142.75,287.25
1232.0,0.0,0.64,1153.1,255.8
