x,y,t,x_avg,y_avg
1097.0,875.0,0.0,1097.0,875.0
1097.0,875.0,0.01,1097.0,875.0
1080.0,881.0,0.02,1091.3333333333333,877.0
1080.0,881.0,0.03,1088.5,878.0
1080.0,881.0,0.04,1086.8,878.6
1080.0,881.0,0.05,1085.6666666666667,879.0
1080.0,881.0,0.06,1084.857142857143,879.2857142857143
1064.0,885.0,0.07,1082.25,880.0
1064.0,885.0,0.08,1080.2222222222222,880.5555555555555
1047.0,888.0,0.09,1076.9,881.3
1047.0,888.0,0.1,1074.1818181818182,881.9090909090909
1031.0,891.0,0.11,1070.5833333333333,882.6666666666666
1031.0,891.0,0.12,1067.5384615384614,883.3076923076923
1031.0,891.0,0.13,1064.9285714285713,883.8571428571429
1019.0,896.0,0.14,1061.8666666666666,884.6666666666666
1019.0,896.0,0.15,1059.1875,885.375
1019.0,896.0,0.16,1056.8235294117646,886.0
1005.0,899.0,0.17,1053.9444444444443,886.7222222222222
1005.0,899.0,0.18,1051.3684210526317,887.3684210526316
1005.0,899.0,0.19,1049.05,887.95
990.0,902.0,0.2,1043.7,889.3
990.0,902.0,0.21,1038.35,890.65
990.0,902.0,0.22,1033.85,891.7
977.0,903.0,0.23,1028.7,892.8
977.0,903.0,0.24,1023.55,893.9
977.0,903.0,0.25,1018.4,895.0
977.0,903.0,0.26,1013.25,896.1
977.0,903.0,0.27,1008.9,897.0
977.0,903.0,0.28,1004.55,897.9
963.0,905.0,0.29,1000.35,898.75
963.0,905.0,0.3,996.15,899.6
954.0,906.0,0.31,992.3,900.35
954.0,906.0,0.32,988.45,901.1
954.0,906.0,0.33,984.6,901.85
950.0,906.0,0.34,981.15,902.35
950.0,906.0,0.35,977.7,902.85
950.0,906.0,0.36,974.25,903.35
947.0,906.0,0.37,971.35,903.7
947.0,906.0,0.38,968.45,904.05
947.0,906.0,0.39,965.55,904.4
945.0,906.0,0.4,963.3,904.6
945.0,906.0,0.41,961.05,904.8
945.0,906.0,0.42,958.8,905.0
942.0,908.0,0.43,957.05,905.25
942.0,908.0,0.44,955.3,905.5
942.0,908.0,0.45,953.55,905.75
939.0,914.0,0.46,951.65,906.3
939.0,914.0,0.47,949.75,906.85
939.0,914.0,0.48,947.85,907.4
939.0,914.0,0.49,946.65,907.85
938.0,926.0,0.5,945.4,908.9
938.0,926.0,0.51,944.6,909.9
938.0,926.0,0.52,943.8,910.9
941.0,947.0,0.53,943.15,912.95
941.0,947.0,0.54,942.7,915.0
941.0,947.0,0.55,942.25,917.05
947.0,968.0,0.56,942.1,920.15
947.0,968.0,0.57,942.1,923.25
947.0,968.0,0.58,942.1,926.35
953.0,987.0,0.59,942.4,930.4
953.0,987.0,0.6,942.8,934.45
953.0,987.0,0.61,943.2,938.5
953.0,987.0,0.62,943.6,942.55
960.0,1007.0,0.63,944.5,947.5
960.0,1007.0,0.64,945.4,952.45
960.0,1007.0,0.65,946.3,957.4
972.0,1035.0,0.66,947.95,963.45
972.0,1035.0,0.67,949.6,969.5
972.0,1035.0,0.68,951.25,975.55
983.0,1056.0,0.69,953.45,982.65
983.0,1056.0,0.7,955.7,989.15
983.0,1056.0,0.71,957.95,995.65
984.0,1061.0,0.72,960.25,1002.4
984.0,1061.0,0.73,962.4,1008.1
984.0,1061.0,0.74,964.55,1013.8
984.0,1061.0,0.75,966.7,1019.5
986.0,1064.0,0.76,968.65,1024.3
986.0,1064.0,0.77,970.6,1029.1
986.0,1064.0,0.78,972.55,1033.9
986.0,1064.0,0.79,974.2,1037.75
989.0,1065.0,0.8,976.0,1041.65
989.0,1065.0,0.81,977.8,1045.55
