x,y,t,x_avg,y_avg
1098.0,642.0,0.0,1098.0,642.0
1098.0,642.0,0.01,1098.0,642.0
1098.0,642.0,0.02,1098.0,642.0
1098.0,642.0,0.03,1098.0,642.0
1100.0,642.0,0.04,1098.4,642.0
1100.0,642.0,0.05,1098.6666666666667,642.0
1100.0,642.0,0.06,1098.857142857143,642.0
1100.0,642.0,0.07,1099.0,642.0
1100.0,642.0,0.08,1099.111111111111,642.0
1101.0,642.0,0.09,1099.3,642.0
1101.0,642.0,0.1,1099.4545454545455,642.0
1101.0,642.0,0.11,1099.5833333333333,642.0
1101.0,642.0,0.12,1099.6923076923076,642.0
1106.0,644.0,0.13,1100.142857142857,642.1428571428571
1106.0,644.0,0.14,1100.5333333333333,642.2666666666667
1106.0,644.0,0.15,1100.875,642.375
1112.0,645.0,0.16,1101.5294117647059,642.5294117647059
1112.0,645.0,0.17,1102.111111111111,642.6666666666666
1112.0,645.0,0.18,1102.6315789473683,642.7894736842105
1119.0,648.0,0.19,1103.45,643.05
1119.0,648.0,0.2,1104.5,643.35
1119.0,648.0,0.21,1105.55,643.65
1119.0,648.0,0.22,1106.6,643.95
1125.0,651.0,0.23,1107.95,644.4
1125.0,651.0,0.24,1109.2,644.85
1125.0,651.0,0.25,1110.45,645.3
1133.0,654.0,0.26,1112.1,645.9
1133.0,654.0,0.27,1113.75,646.5
1139.0,657.0,0.28,1115.7,647.25
1139.0,657.0,0.29,1117.6,648.0
1139.0,657.0,0.3,1119.5,648.75
1145.0,659.0,0.31,1121.7,649.6
1145.0,659.0,0.32,1123.9,650.45
1145.0,659.0,0.33,1125.85,651.2
1149.0,660.0,0.34,1128.0,652.0
1149.0,660.0,0.35,1130.15,652.8
1149.0,660.0,0.36,1132.0,653.55
1154.0,662.0,0.37,1134.1,654.4
1154.0,662.0,0.38,1136.2,655.25
1154.0,662.0,0.39,1137.95,655.95
1157.0,662.0,0.4,1139.85,656.65
1157.0,662.0,0.41,1141.75,657.35
1157.0,662.0,0.42,1143.65,658.05
1157.0,662.0,0.43,1145.25,658.6
1158.0,662.0,0.44,1146.9,659.15
1158.0,662.0,0.45,1148.55,659.7
1158.0,662.0,0.46,1149.8,660.1
1158.0,662.0,0.47,1151.05,660.5
1160.0,662.0,0.48,1152.1,660.75
1160.0,662.0,0.49,1153.15,661.0
1160.0,662.0,0.5,1154.2,661.25
1160.0,662.0,0.51,1154.95,661.4
1160.0,662.0,0.52,1155.7,661.55
1160.0,662.0,0.53,1156.45,661.7
1160.0,660.0,0.54,1157.0,661.7
1160.0,660.0,0.55,1157.55,661.7
1160.0,660.0,0.56,1158.1,661.7
1160.0,659.0,0.57,1158.4,661.55
1160.0,659.0,0.58,1158.7,661.4
1160.0,659.0,0.59,1159.0,661.25
1158.0,657.0,0.6,1159.05,661.0
1158.0,657.0,0.61,1159.1,660.75
1158.0,657.0,0.62,1159.15,660.5
1157.0,656.0,0.63,1159.15,660.2
1157.0,656.0,0.64,1159.1,659.9
1157.0,656.0,0.65,1159.05,659.6
1154.0,654.0,0.66,1158.85,659.2
1154.0,654.0,0.67,1158.65,658.8
1154.0,654.0,0.68,1158.35,658.4
1149.0,653.0,0.69,1157.8,657.95
1149.0,653.0,0.7,1157.25,657.5
1149.0,653.0,0.71,1156.7,657.05
1143.0,650.0,0.72,1155.85,656.45
1143.0,650.0,0.73,1155.0,655.85
1143.0,650.0,0.74,1154.15,655.35
1136.0,647.0,0.75,1152.95,654.7
1136.0,647.0,0.76,1151.75,654.05
1136.0,647.0,0.77,1150.55,653.45
1128.0,644.0,0.78,1148.95,652.7
1128.0,644.0,0.79,1147.35,651.95
1128.0,644.0,0.8,1145.85,651.3
1128.0,644.0,0.81,1144.35,650.65
1122.0,642.0,0.82,1142.55,649.9
1122.0,642.0,0.83,1140.8,649.2
1122.0,642.0,0.84,1139.05,648.5
1122.0,642.0,0.85,1137.3,647.8
1116.0,641.0,0.86,1135.4,647.15
1116.0,641.0,0.87,1133.5,646.5
1116.0,641.0,0.88,1131.6,645.85
1112.0,639.0,0.89,1129.75,645.15
1112.0,639.0,0.9,1127.9,644.45
1109.0,638.0,0.91,1125.9,643.7
1109.0,638.0,0.92,1124.2,643.1
1109.0,638.0,0.93,1122.5,642.5
1109.0,638.0,0.94,1120.8,641.9
1109.0,638.0,0.95,1119.45,641.45
1106.0,636.0,0.96,1117.95,640.9
1106.0,636.0,0.97,1116.45,640.35
1106.0,636.0,0.98,1115.35,639.95
1104.0,636.0,0.99,1114.15,639.55
1101.0,636.0,1.0,1112.8,639.15
1101.0,636.0,1.01,1111.45,638.75
1101.0,636.0,1.02,1110.4,638.45
1100.0,636.0,1.03,1109.3,638.15
1100.0,636.0,1.04,1108.2,637.85
1100.0,636.0,1.05,1107.1,637.55
1101.0,635.0,1.06,1106.35,637.25
1101.0,635.0,1.07,1105.6,636.95
