x,y,t
705.0,570.0,2.61
720.0,582.0,2.62
720.0,582.0,2.63
720.0,582.0,2.64
818.0,644.0,2.65
818.0,644.0,2.66
818.0,644.0,2.67
818.0,644.0,2.68
839.0,674.0,2.69
839.0,674.0,2.7
839.0,674.0,2.71
837.0,674.0,2.72
837.0,674.0,2.73
837.0,674.0,2.74
836.0,671.0,2.75
836.0,671.0,2.76
836.0,671.0,2.77
833.0,666.0,2.78
833.0,666.0,2.79
833.0,666.0,2.8
833.0,666.0,2.81
825.0,662.0,2.82
825.0,662.0,2.83
825.0,662.0,2.84
819.0,657.0,2.85
819.0,657.0,2.86
819.0,657.0,2.87
713.0,702.0,2.88
713.0,702.0,2.89
713.0,702.0,2.9
710.0,743.0,2.91
710.0,743.0,2.92
710.0,743.0,2.93
936.0,1044.0,2.94
936.0,1044.0,2.95
936.0,1044.0,2.96
942.0,1079.0,2.97
942.0,1079.0,2.98
942.0,1079.0,2.99
989.0,1079.0,3.0
989.0,1079.0,3.01
989.0,1079.0,3.02
977.0,1079.0,3.03
977.0,1079.0,3.04
977.0,1079.0,3.05
968.0,1079.0,3.06
968.0,1079.0,3.07
968.0,1079.0,3.08
968.0,1079.0,3.09
926.0,1079.0,3.1
926.0,1079.0,3.11
926.0,1079.0,3.12
878.0,1079.0,3.13
878.0,1079.0,3.14
866.0,1079.0,3.15
866.0,1079.0,3.16
866.0,1079.0,3.17
866.0,1079.0,3.18
866.0,1079.0,3.19
866.0,1079.0,3.2
866.0,1079.0,3.21
866.0,1079.0,3.22
866.0,1079.0,3.23
866.0,1079.0,3.24
866.0,1079.0,3.25
866.0,1079.0,3.26
866.0,1079.0,3.27
866.0,1079.0,3.28
866.0,1079.0,3.29
866.0,1079.0,3.3
768.0,791.0,3.31
768.0,791.0,3.32
768.0,791.0,3.33
641.0,627.0,3.34
641.0,627.0,3.35
641.0,627.0,3.36
641.0,627.0,3.37
641.0,627.0,3.38
641.0,627.0,3.39
641.0,627.0,3.4
665.0,575.0,3.41
665.0,575.0,3.42
713.0,552.0,3.43
713.0,552.0,3.44
713.0,552.0,3.45
752.0,492.0,3.46
752.0,492.0,3.47
758.0,507.0,3.48
758.0,507.0,3.49
791.0,539.0,3.5
791.0,539.0,3.51
791.0,539.0,3.52
831.0,554.0,3.53
831.0,554.0,3.54
831.0,554.0,3.55
833.0,555.0,3.56
833.0,555.0,3.57
833.0,555.0,3.58
833.0,555.0,3.59
833.0,555.0,3.6
833.0,555.0,3.61
836.0,557.0,3.62
836.0,557.0,3.63
840.0,557.0,3.64
840.0,557.0,3.65
845.0,551.0,3.66
845.0,551.0,3.67
845.0,551.0,3.68
851.0,540.0,3.69
851.0,540.0,3.7
851.0,540.0,3.71
851.0,540.0,3.72
855.0,528.0,3.73
855.0,528.0,3.74
855.0,528.0,3.75
860.0,516.0,3.76
860.0,516.0,3.77
860.0,516.0,3.78
863.0,510.0,3.79
863.0,510.0,3.8
863.0,510.0,3.81
863.0,510.0,3.82
864.0,507.0,3.83
864.0,507.0,3.84
864.0,507.0,3.85
867.0,506.0,3.86
867.0,506.0,3.87
878.0,509.0,3.88
878.0,509.0,3.89
878.0,509.0,3.9
878.0,509.0,3.91
885.0,513.0,3.92
885.0,513.0,3.93
885.0,513.0,3.94
893.0,516.0,3.95
893.0,516.0,3.96
893.0,516.0,3.97
902.0,521.0,3.98
902.0,521.0,3.99
