x,y,t,x_avg,y_avg
990.0,828.0,0.0,990.0,828.0
990.0,828.0,0.01,990.0,828.0
990.0,828.0,0.02,990.0,828.0
990.0,828.0,0.03,990.0,828.0
990.0,828.0,0.04,990.0,828.0
1007.0,830.0,0.05,992.8333333333334,828.3333333333334
1007.0,830.0,0.06,994.8571428571429,828.5714285714286
1007.0,830.0,0.07,996.375,828.75
1007.0,830.0,0.08,997.5555555555555,828.8888888888889
1007.0,830.0,0.09,998.5,829.0
1007.0,830.0,0.1,999.2727272727273,829.0909090909091
1044.0,830.0,0.11,1003.0,829.1666666666666
1044.0,830.0,0.12,1006.1538461538462,829.2307692307693
1044.0,830.0,0.13,1008.8571428571429,829.2857142857143
1044.0,830.0,0.14,1011.2,829.3333333333334
1044.0,830.0,0.15,1013.25,829.375
1044.0,830.0,0.16,1015.0588235294117,829.4117647058823
1044.0,830.0,0.17,1016.6666666666666,829.4444444444445
1044.0,830.0,0.18,1018.1052631578947,829.4736842105264
1046.0,830.0,0.19,1019.5,829.5
1046.0,830.0,0.2,1022.3,829.6
1046.0,830.0,0.21,1025.1,829.7
1046.0,830.0,0.22,1027.9,829.8
524.0,875.0,0.23,1004.6,832.15
524.0,875.0,0.24,981.3,834.5
524.0,875.0,0.25,957.15,836.75
524.0,875.0,0.26,933.0,839.0
524.0,875.0,0.27,908.85,841.25
524.0,875.0,0.28,884.7,843.5
524.0,875.0,0.29,860.55,845.75
68.0,848.0,0.3,813.6,846.65
68.0,848.0,0.31,764.8,847.55
68.0,848.0,0.32,716.0,848.45
68.0,848.0,0.33,667.2,849.35
68.0,848.0,0.34,618.4,850.25
68.0,848.0,0.35,569.6,851.15
68.0,848.0,0.36,520.8,852.05
68.0,848.0,0.37,472.0,852.95
0.0,807.0,0.38,419.8,851.8
0.0,807.0,0.39,367.5,850.65
0.0,807.0,0.4,315.2,849.5
0.0,807.0,0.41,262.9,848.35
0.0,807.0,0.42,210.6,847.2
0.0,807.0,0.43,184.4,843.8
0.0,747.0,0.44,158.2,837.4
0.0,747.0,0.45,132.0,831.0
0.0,747.0,0.46,105.8,824.6
0.0,747.0,0.47,79.6,818.2
0.0,747.0,0.48,53.4,811.8
0.0,747.0,0.49,27.2,805.4
0.0,734.0,0.5,23.8,799.7
0.0,734.0,0.51,20.4,794.0
0.0,734.0,0.52,17.0,788.3
0.0,734.0,0.53,13.6,782.6
0.0,734.0,0.54,10.2,776.9
0.0,710.0,0.55,6.8,770.0
0.0,710.0,0.56,3.4,763.1
0.0,710.0,0.57,0.0,756.2
0.0,710.0,0.58,0.0,751.35
0.0,710.0,0.59,0.0,746.5
0.0,710.0,0.6,0.0,741.65
0.0,710.0,0.61,0.0,736.8
0.0,702.0,0.62,0.0,731.55
0.0,702.0,0.63,0.0,726.3
0.0,702.0,0.64,0.0,724.05
0.0,702.0,0.65,0.0,721.8
0.0,702.0,0.66,0.0,719.55
0.0,702.0,0.67,0.0,717.3
0.0,702.0,0.68,0.0,715.05
0.0,702.0,0.69,0.0,712.8
0.0,702.0,0.7,0.0,711.2
0.0,695.0,0.71,0.0,709.25
0.0,695.0,0.72,0.0,707.3
0.0,695.0,0.73,0.0,705.35
0.0,695.0,0.74,0.0,703.4
0.0,693.0,0.75,0.0,702.55
0.0,693.0,0.76,0.0,701.7
0.0,693.0,0.77,0.0,700.85
0.0,693.0,0.78,0.0,700.0
0.0,693.0,0.79,0.0,699.15
0.0,693.0,0.8,0.0,698.3
0.0,693.0,0.81,0.0,697.45
0.0,692.0,0.82,0.0,696.95
0.0,692.0,0.83,0.0,696.45
0.0,692.0,0.84,0.0,695.95
0.0,692.0,0.85,0.0,695.45
0.0,692.0,0.86,0.0,694.95
0.0,690.0,0.87,0.0,694.35
0.0,690.0,0.88,0.0,693.75
0.0,690.0,0.89,0.0,693.15
0.0,690.0,0.9,0.0,692.55
0.0,690.0,0.91,0.0,692.3
0.0,690.0,0.92,0.0,692.05
0.0,689.0,0.93,0.0,691.75
0.0,689.0,0.94,0.0,691.45
0.0,689.0,0.95,0.0,691.25
0.0,689.0,0.96,0.0,691.05
0.0,689.0,0.97,0.0,690.85
0.0,689.0,0.98,0.0,690.65
0.0,689.0,0.99,0.0,690.45
0.0,686.0,1.0,0.0,690.1
0.0,686.0,1.01,0.0,689.75
0.0,686.0,1.02,0.0,689.45
0.0,686.0,1.03,0.0,689.15
0.0,683.0,1.04,0.0,688.7
0.0,683.0,1.05,0.0,688.25
0.0,683.0,1.06,0.0,687.8
0.0,683.0,1.07,0.0,687.45
0.0,683.0,1.08,0.0,687.1
0.0,683.0,1.09,0.0,686.75
0.0,674.0,1.1,0.0,685.95
0.0,674.0,1.11,0.0,685.15
0.0,674.0,1.12,0.0,684.35
0.0,674.0,1.13,0.0,683.6
0.0,674.0,1.14,0.0,682.85
0.0,674.0,1.15,0.0,682.1
0.0,674.0,1.16,0.0,681.35
0.0,674.0,1.17,0.0,680.6
0.0,674.0,1.18,0.0,679.85
0.0,674.0,1.19,0.0,679.1
0.0,674.0,1.2,0.0,678.5
0.0,674.0,1.21,0.0,677.9
0.0,674.0,1.22,0.0,677.3
0.0,674.0,1.23,0.0,676.7
0.0,674.0,1.24,0.0,676.25
0.0,674.0,1.25,0.0,675.8
0.0,674.0,1.26,0.0,675.35
0.0,674.0,1.27,0.0,674.9
0.0,674.0,1.28,0.0,674.45
0.0,674.0,1.29,0.0,674.0
0.0,674.0,1.3,0.0,674.0
0.0,674.0,1.31,0.0,674.0
0.0,674.0,1.32,0.0,674.0
0.0,674.0,1.33,0.0,674.0
0.0,674.0,1.34,0.0,674.0
0.0,674.0,1.35,0.0,674.0
0.0,674.0,1.36,0.0,674.0
0.0,674.0,1.37,0.0,674.0
0.0,674.0,1.38,0.0,674.0
0.0,674.0,1.39,0.0,674.0
0.0,674.0,1.4,0.0,674.0
0.0,674.0,1.41,0.0,674.0
0.0,674.0,1.42,0.0,674.0
0.0,674.0,1.43,0.0,674.0
0.0,674.0,1.44,0.0,674.0
0.0,674.0,1.45,0.0,674.0
0.0,674.0,1.46,0.0,674.0
0.0,674.0,1.47,0.0,674.0
0.0,674.0,1.48,0.0,674.0
0.0,674.0,1.49,0.0,674.0
0.0,674.0,1.5,0.0,674.0
0.0,674.0,1.51,0.0,674.0
0.0,674.0,1.52,0.0,674.0
0.0,674.0,1.53,0.0,674.0
0.0,674.0,1.54,0.0,674.0
0.0,674.0,1.55,0.0,674.0
0.0,674.0,1.56,0.0,674.0
0.0,674.0,1.57,0.0,674.0
0.0,674.0,1.58,0.0,674.0
0.0,674.0,1.59,0.0,674.0
0.0,674.0,1.6,0.0,674.0
0.0,674.0,1.61,0.0,674.0
0.0,674.0,1.62,0.0,674.0
0.0,674.0,1.63,0.0,674.0
0.0,674.0,1.64,0.0,674.0
0.0,674.0,1.65,0.0,674.0
431.0,677.0,1.66,21.55,674.15
431.0,677.0,1.67,43.1,674.3
431.0,677.0,1.68,64.65,674.45
431.0,677.0,1.69,86.2,674.6
431.0,677.0,1.7,107.75,674.75
431.0,677.0,1.71,129.3,674.9
431.0,677.0,1.72,150.85,675.05
431.0,677.0,1.73,172.4,675.2
860.0,677.0,1.74,215.4,675.35
860.0,677.0,1.75,258.4,675.5
860.0,677.0,1.76,301.4,675.65
860.0,677.0,1.77,344.4,675.8
860.0,677.0,1.78,387.4,675.95
860.0,677.0,1.79,430.4,676.1
896.0,672.0,1.8,475.2,676.0
896.0,672.0,1.81,520.0,675.9
896.0,672.0,1.82,564.8,675.8
896.0,672.0,1.83,609.6,675.7
896.0,672.0,1.84,654.4,675.6
896.0,672.0,1.85,699.2,675.5
914.0,669.0,1.86,723.35,675.1
914.0,669.0,1.87,747.5,674.7
914.0,669.0,1.88,771.65,674.3
914.0,669.0,1.89,795.8,673.9
914.0,669.0,1.9,819.95,673.5
914.0,669.0,1.91,844.1,673.1
914.0,669.0,1.92,868.25,672.7
920.0,669.0,1.93,892.7,672.3
920.0,669.0,1.94,895.7,671.9
920.0,669.0,1.95,898.7,671.5
920.0,669.0,1.96,901.7,671.1
920.0,669.0,1.97,904.7,670.7
924.0,672.0,1.98,907.9,670.45
924.0,672.0,1.99,911.1,670.2
924.0,672.0,2.0,912.5,670.2
924.0,672.0,2.01,913.9,670.2
924.0,672.0,2.02,915.3,670.2
924.0,672.0,2.03,916.7,670.2
924.0,672.0,2.04,918.1,670.2
924.0,672.0,2.05,919.5,670.2
924.0,672.0,2.06,920.0,670.35
924.0,672.0,2.07,920.5,670.5
