x,y,t
1919.0,277.2,0.0
1919.0,277.2,0.01
1919.0,261.0,0.02
1919.0,261.0,0.03
1919.0,261.0,0.04
1919.0,260.1,0.05
1919.0,260.1,0.06
1919.0,260.1,0.07
1754.0,170.1,0.08
1754.0,170.1,0.09
1754.0,170.1,0.1
1040.0,265.5,0.11
1040.0,265.5,0.12
1040.0,265.5,0.13
1040.0,265.5,0.14
1040.0,265.5,0.15
1043.0,263.7,0.16
1043.0,263.7,0.17
1043.0,263.7,0.18
1043.0,261.90000000000003,0.19
1043.0,261.90000000000003,0.2
1043.0,261.90000000000003,0.21
1049.0,261.0,0.22
1049.0,261.0,0.23
1049.0,261.0,0.24
1058.0,263.7,0.25
1058.0,263.7,0.26
1058.0,263.7,0.27
1058.0,263.7,0.28
1058.0,263.7,0.29
1058.0,263.7,0.3
1059.0,264.6,0.31
1059.0,264.6,0.32
1059.0,264.6,0.33
1061.0,266.40000000000003,0.34
1061.0,266.40000000000003,0.35
1061.0,266.40000000000003,0.36
1061.0,266.40000000000003,0.37
1065.0,270.90000000000003,0.38
1065.0,270.90000000000003,0.39
1065.0,270.90000000000003,0.4
1068.0,278.1,0.41
1068.0,278.1,0.42
1068.0,278.1,0.43
1070.0,288.0,0.44
1070.0,288.0,0.45
1070.0,288.0,0.46
1071.0,297.0,0.47
1071.0,297.0,0.48
1071.0,297.0,0.49
1071.0,297.0,0.5
1073.0,305.1,0.51
1073.0,305.1,0.52
1073.0,305.1,0.53
1090.0,347.40000000000003,0.54
1090.0,347.40000000000003,0.55
1090.0,347.40000000000003,0.56
1090.0,347.40000000000003,0.57
1093.0,351.90000000000003,0.58
1093.0,351.90000000000003,0.59
1096.0,358.2,0.6
1096.0,358.2,0.61
1096.0,358.2,0.62
1109.0,378.90000000000003,0.63
1109.0,378.90000000000003,0.64
1109.0,378.90000000000003,0.65
1113.0,383.40000000000003,0.66
1113.0,383.40000000000003,0.67
1113.0,383.40000000000003,0.68
1113.0,383.40000000000003,0.69
1118.0,387.90000000000003,0.7
1118.0,387.90000000000003,0.71
1121.0,392.40000000000003,0.72
1121.0,392.40000000000003,0.73
1121.0,392.40000000000003,0.74
1124.0,396.0,0.75
1124.0,396.0,0.76
1124.0,396.0,0.77
1124.0,396.0,0.78
1126.0,399.6,0.79
1126.0,399.6,0.8
1126.0,399.6,0.81
1130.0,405.90000000000003,0.82
1130.0,405.90000000000003,0.83
1130.0,405.90000000000003,0.84
1130.0,405.90000000000003,0.85
1136.0,414.90000000000003,0.86
1136.0,414.90000000000003,0.87
1136.0,414.90000000000003,0.88
1136.0,414.90000000000003,0.89
1156.0,432.0,0.9
1156.0,432.0,0.91
1168.0,439.2,0.92
1168.0,439.2,0.93
1168.0,439.2,0.94
1176.0,443.7,0.95
1176.0,443.7,0.96
1176.0,443.7,0.97
1184.0,446.40000000000003,0.98
1184.0,446.40000000000003,0.99
1194.0,450.0,1.0
1194.0,450.0,1.01
1194.0,450.0,1.02
1201.0,453.6,1.03
1201.0,453.6,1.04
1201.0,453.6,1.05
1209.0,458.1,1.06
1209.0,458.1,1.07
1209.0,458.1,1.08
1216.0,462.6,1.09
1216.0,462.6,1.1
1216.0,462.6,1.11
1224.0,467.1,1.12
1224.0,467.1,1.13
1224.0,467.1,1.14
1233.0,472.5,1.15
1233.0,472.5,1.16
1233.0,472.5,1.17
1233.0,472.5,1.18
1246.0,480.6,1.19
1246.0,480.6,1.2
1246.0,480.6,1.21
1246.0,480.6,1.22
1251.0,482.40000000000003,1.23
1251.0,482.40000000000003,1.24
1251.0,482.40000000000003,1.25
1258.0,486.0,1.26
1258.0,486.0,1.27
1258.0,486.0,1.28
1264.0,488.7,1.29
1264.0,488.7,1.3
1264.0,488.7,1.31
1266.0,489.6,1.32
1266.0,489.6,1.33
1266.0,489.6,1.34
1268.0,490.5,1.35
1268.0,490.5,1.36
1268.0,490.5,1.37
1268.0,491.40000000000003,1.38
1268.0,491.40000000000003,1.39
1268.0,491.40000000000003,1.4
1266.0,493.2,1.41
1266.0,493.2,1.42
1266.0,493.2,1.43
1264.0,494.1,1.44
1264.0,494.1,1.45
1264.0,494.1,1.46
1261.0,495.90000000000003,1.47
1261.0,495.90000000000003,1.48
1261.0,495.90000000000003,1.49
1261.0,495.90000000000003,1.5
1259.0,498.6,1.51
1259.0,498.6,1.52
1256.0,500.40000000000003,1.53
1256.0,500.40000000000003,1.54
1256.0,500.40000000000003,1.55
1256.0,500.40000000000003,1.56
1256.0,500.40000000000003,1.57
1255.0,502.2,1.58
1255.0,502.2,1.59
1255.0,502.2,1.6
1254.0,503.1,1.61
1254.0,503.1,1.62
1254.0,503.1,1.63
1253.0,504.0,1.64
1253.0,504.0,1.65
1253.0,504.0,1.66
1253.0,504.90000000000003,1.67
1253.0,504.90000000000003,1.68
1253.0,504.90000000000003,1.69
1254.0,507.6,1.7
1254.0,507.6,1.71
1254.0,507.6,1.72
1256.0,511.2,1.73
1256.0,511.2,1.74
1256.0,511.2,1.75
1260.0,515.7,1.76
1260.0,515.7,1.77
1260.0,515.7,1.78
1265.0,520.2,1.79
1265.0,520.2,1.8
1265.0,520.2,1.81
1265.0,520.2,1.82
1273.0,524.7,1.83
1273.0,524.7,1.84
1280.0,527.4,1.85
1280.0,527.4,1.86
1280.0,527.4,1.87
1286.0,530.1,1.88
1286.0,530.1,1.89
1286.0,530.1,1.9
1286.0,530.1,1.91
1286.0,530.1,1.92
1291.0,531.0,1.93
1291.0,531.0,1.94
1291.0,531.0,1.95
1296.0,531.9,1.96
1296.0,531.9,1.97
1296.0,531.9,1.98
1298.0,533.7,1.99
1298.0,533.7,2.0
1298.0,533.7,2.01
1298.0,533.7,2.02
1296.0,533.7,2.03
1296.0,533.7,2.04
1296.0,533.7,2.05
1294.0,534.6,2.06
1294.0,534.6,2.07
1294.0,534.6,2.08
1294.0,534.6,2.09
1289.0,536.4,2.1
1289.0,536.4,2.11
1289.0,536.4,2.12
1230.0,549.9,2.13
1230.0,549.9,2.14
1230.0,549.9,2.15
1229.0,549.9,2.16
1229.0,549.9,2.17
1229.0,549.9,2.18
1228.0,549.9,2.19
1228.0,549.9,2.2
1228.0,549.9,2.21
1228.0,549.9,2.22
1226.0,549.9,2.23
1226.0,549.9,2.24
1225.0,549.9,2.25
1225.0,549.9,2.26
1225.0,549.9,2.27
1225.0,549.9,2.28
1225.0,549.9,2.29
1224.0,549.9,2.3
1224.0,549.9,2.31
1224.0,549.9,2.32
1220.0,551.7,2.33
1220.0,551.7,2.34
1220.0,551.7,2.35
1215.0,553.5,2.36
1215.0,553.5,2.37
1215.0,553.5,2.38
1210.0,556.2,2.39
1210.0,556.2,2.4
1210.0,556.2,2.41
1204.0,558.0,2.42
1204.0,558.0,2.43
1204.0,558.0,2.44
1200.0,560.7,2.45
1200.0,560.7,2.46
1200.0,560.7,2.47
1198.0,561.6,2.48
1198.0,561.6,2.49
1198.0,561.6,2.5
1196.0,562.5,2.51
1196.0,562.5,2.52
1196.0,562.5,2.53
1196.0,563.4,2.54
1196.0,563.4,2.55
1196.0,563.4,2.56
1196.0,565.2,2.57
1196.0,565.2,2.58
1196.0,565.2,2.59
1198.0,567.0,2.6
1198.0,567.0,2.61
1198.0,567.0,2.62
1198.0,567.0,2.63
1198.0,567.0,2.64
1200.0,569.7,2.65
1200.0,569.7,2.66
1200.0,569.7,2.67
1203.0,571.5,2.68
1203.0,571.5,2.69
1203.0,571.5,2.7
1204.0,572.4,2.71
1204.0,572.4,2.72
1204.0,572.4,2.73
1204.0,572.4,2.74
1206.0,574.2,2.75
1206.0,574.2,2.76
1208.0,574.2,2.77
1208.0,574.2,2.78
1208.0,574.2,2.79
1209.0,574.2,2.8
1209.0,574.2,2.81
1209.0,574.2,2.82
1209.0,574.2,2.83
1211.0,574.2,2.84
1211.0,574.2,2.85
1211.0,574.2,2.86
1215.0,574.2,2.87
1215.0,574.2,2.88
1220.0,574.2,2.89
1220.0,574.2,2.9
1220.0,574.2,2.91
1220.0,574.2,2.92
1224.0,574.2,2.93
