x,y,t,x_avg,y_avg
979.0,405.0,0.0,1008.1,411.48
979.0,405.0,0.01,1012.3,412.3349999999999
979.0,405.0,0.02,1016.5,413.18999999999994
979.0,405.0,0.03,1020.7,414.04499999999996
979.0,405.0,0.04,1025.5,414.94500000000005
989.0,407.7,0.05,1030.3,415.8450000000001
989.0,407.7,0.06,1034.6,416.61
989.0,407.7,0.07,1039.3,417.375
1000.0,409.5,0.08,1044.0,418.14
1000.0,409.5,0.09,1048.15,418.81499999999994
1000.0,409.5,0.1,1052.6,419.48999999999995
1016.0,414.0,0.11,1057.05,420.16499999999996
1016.0,414.0,0.12,1060.7,420.61499999999995
1016.0,414.0,0.13,1064.85,421.11
1036.0,417.6,0.14,1069.0,421.605
1036.0,417.6,0.15,1072.15,421.91999999999996
1036.0,417.6,0.16,1075.65,422.325
1048.0,419.4,0.17,1079.15,422.73
1048.0,419.4,0.18,1082.05,423.04499999999996
1048.0,419.4,0.19,1008.1,411.48
1063.0,422.1,0.2,1012.3,412.3349999999999
1063.0,422.1,0.21,1016.5,413.18999999999994
1063.0,422.1,0.22,1020.7,414.04499999999996
1075.0,423.0,0.23,1025.5,414.94500000000005
1075.0,423.0,0.24,1030.3,415.8450000000001
1075.0,423.0,0.25,1034.6,416.61
1083.0,423.0,0.26,1039.3,417.375
1083.0,423.0,0.27,1044.0,418.14
1083.0,423.0,0.28,1048.15,418.81499999999994
1089.0,423.0,0.29,1052.6,419.48999999999995
1089.0,423.0,0.3,1057.05,420.16499999999996
1089.0,423.0,0.31,1060.7,420.61499999999995
1099.0,423.9,0.32,1064.85,421.11
1099.0,423.9,0.33,1069.0,421.605
1099.0,423.9,0.34,1072.15,421.91999999999996
1106.0,425.7,0.35,1075.65,422.325
1106.0,425.7,0.36,1079.15,422.73
1106.0,425.7,0.37,1082.05,423.04499999999996
1106.0,425.7,0.38,1084.95,423.35999999999996
1106.0,425.7,0.39,1087.85,423.675
1113.0,426.6,0.4,1090.35,423.9
1113.0,426.6,0.41,1092.85,424.125
1113.0,426.6,0.42,1095.35,424.35
1118.0,427.5,0.43,1097.5,424.575
1118.0,427.5,0.44,1099.65,424.8
1118.0,427.5,0.45,1101.8,425.025
1123.0,428.4,0.46,1103.8,425.29499999999996
1123.0,428.4,0.47,1105.8,425.56499999999994
1123.0,428.4,0.48,1107.8,425.8349999999999
1125.0,428.4,0.49,1109.6,426.1049999999999
1125.0,428.4,0.5,1111.4,426.3749999999999
1125.0,428.4,0.51,1113.2,426.64499999999987
1126.0,428.4,0.52,1114.55,426.8699999999999
1126.0,428.4,0.53,1115.9,427.09499999999997
1126.0,428.4,0.54,1117.25,427.3199999999999
1126.0,428.4,0.55,1118.25,427.4549999999999
1126.0,428.4,0.56,1119.25,427.59
1126.0,428.4,0.57,1120.25,427.7249999999999
1126.0,428.4,0.58,1121.25,427.85999999999996
1126.0,428.4,0.59,1122.25,427.9949999999999
