x,y,t,x_avg,y_avg
930.0,885.0,0.0,930.0,885.0
930.0,885.0,0.01,930.0,885.0
954.0,875.0,0.02,938.0,881.6666666666666
954.0,875.0,0.03,942.0,880.0
954.0,875.0,0.04,944.4,879.0
954.0,875.0,0.05,946.0,878.3333333333334
954.0,875.0,0.06,947.1428571428571,877.8571428571429
954.0,875.0,0.07,948.0,877.5
951.0,866.0,0.08,948.3333333333334,876.2222222222222
951.0,866.0,0.09,948.6,875.2
951.0,866.0,0.1,948.8181818181819,874.3636363636364
951.0,866.0,0.11,949.0,873.6666666666666
951.0,866.0,0.12,949.1538461538462,873.0769230769231
951.0,866.0,0.13,949.2857142857143,872.5714285714286
951.0,866.0,0.14,949.4,872.1333333333333
951.0,866.0,0.15,949.5,871.75
951.0,866.0,0.16,949.5882352941177,871.4117647058823
971.0,837.0,0.17,950.7777777777778,869.5
971.0,837.0,0.18,951.8421052631579,867.7894736842105
971.0,837.0,0.19,952.8,866.25
971.0,837.0,0.2,954.85,863.85
1050.0,701.0,0.21,960.85,854.65
1050.0,701.0,0.22,965.65,845.95
1050.0,701.0,0.23,970.45,837.25
1050.0,701.0,0.24,975.25,828.55
1050.0,701.0,0.25,980.05,819.85
1050.0,701.0,0.26,984.85,811.15
1050.0,701.0,0.27,989.65,802.45
362.0,662.0,0.28,960.2,792.25
362.0,662.0,0.29,930.75,782.05
362.0,662.0,0.3,901.3,771.85
362.0,662.0,0.31,871.85,761.65
362.0,662.0,0.32,842.4,751.45
0.0,450.0,0.33,794.85,730.65
0.0,450.0,0.34,747.3,709.85
0.0,450.0,0.35,699.75,689.05
0.0,450.0,0.36,652.2,668.25
0.0,450.0,0.37,603.65,648.9
0.0,450.0,0.38,555.1,629.55
0.0,450.0,0.39,506.55,610.2
0.0,425.0,0.4,458.0,589.6
0.0,425.0,0.41,405.5,575.8
0.0,425.0,0.42,353.0,562.0
0.0,425.0,0.43,300.5,548.2
0.0,425.0,0.44,248.0,534.4
0.0,425.0,0.45,195.5,520.6
0.0,413.0,0.46,143.0,506.2
0.0,413.0,0.47,90.5,491.8
0.0,413.0,0.48,72.4,479.35
0.0,413.0,0.49,54.3,466.9
0.0,413.0,0.5,36.2,454.45
0.0,413.0,0.51,18.1,442.0
0.0,413.0,0.52,0.0,429.55
0.0,413.0,0.53,0.0,427.7
0.0,399.0,0.54,0.0,425.15
0.0,399.0,0.55,0.0,422.6
0.0,399.0,0.56,0.0,420.05
0.0,399.0,0.57,0.0,417.5
0.0,399.0,0.58,0.0,414.95
0.0,396.0,0.59,0.0,412.25
0.0,396.0,0.6,0.0,410.8
0.0,396.0,0.61,0.0,409.35
0.0,396.0,0.62,0.0,407.9
0.0,396.0,0.63,0.0,406.45
0.0,396.0,0.64,0.0,405.0
0.0,396.0,0.65,0.0,403.55
0.0,396.0,0.66,0.0,402.7
0.0,396.0,0.67,0.0,401.85
0.0,396.0,0.68,0.0,401.0
0.0,396.0,0.69,0.0,400.15
0.0,396.0,0.7,0.0,399.3
0.0,396.0,0.71,0.0,398.45
0.0,396.0,0.72,0.0,397.6
