x,y,t,x_avg,y_avg
716.0,1079.1,0.0,984.4666666666667,781.7400000000001
716.0,1079.1,0.01,996.3,767.7000000000003
716.0,1079.1,0.02,1008.1333333333333,753.6600000000001
933.0,959.4,0.03,1020.2,739.6800000000002
933.0,959.4,0.04,1025.0333333333333,729.6900000000002
933.0,959.4,0.05,1029.8666666666666,719.7000000000003
933.0,959.4,0.06,1034.7,709.7100000000003
933.0,959.4,0.07,1039.7,699.6600000000002
965.0,887.4,0.08,1044.7,689.6100000000002
965.0,887.4,0.09,1048.6333333333334,681.9600000000003
965.0,887.4,0.1,1052.5666666666666,674.3100000000002
996.0,752.4,0.11,1056.6,666.6300000000002
996.0,752.4,0.12,1059.6,663.4500000000003
1005.0,675.9,0.13,1062.7,660.2400000000001
1005.0,675.9,0.14,1065.5,659.58
1038.0,666.0,0.15,1068.3,658.92
1038.0,666.0,0.16,1070.0,658.5899999999999
1038.0,666.0,0.17,1071.7333333333333,658.2599999999998
1039.0,665.1,0.18,1073.4666666666667,657.9299999999997
1039.0,665.1,0.19,1075.1666666666667,657.6299999999997
1061.0,657.0,0.2,1076.8666666666666,657.3299999999998
1061.0,657.0,0.21,1077.8333333333333,657.2999999999997
1061.0,657.0,0.22,1078.8,657.2699999999998
1061.0,657.0,0.23,1079.7333333333333,657.2099999999998
1061.0,657.0,0.24,1080.6666666666667,657.1499999999999
1061.0,657.0,0.25,1081.6,657.0899999999999
1065.0,657.0,0.26,1082.5,656.94
1065.0,657.0,0.27,1083.2666666666667,656.7900000000001
1065.0,657.0,0.28,1084.0333333333333,656.6400000000001
1071.0,657.9,0.29,984.4666666666667,781.7400000000001
1071.0,657.9,0.3,996.3,767.7000000000003
1071.0,657.9,0.31,1008.1333333333333,753.6600000000001
1078.0,659.7,0.32,1020.2,739.6800000000002
1078.0,659.7,0.33,1025.0333333333333,729.6900000000002
1078.0,659.7,0.34,1029.8666666666666,719.7000000000003
1078.0,659.7,0.35,1034.7,709.7100000000003
1083.0,657.9,0.36,1039.7,699.6600000000002
1083.0,657.9,0.37,1044.7,689.6100000000002
1083.0,657.9,0.38,1048.6333333333334,681.9600000000003
1083.0,657.9,0.39,1052.5666666666666,674.3100000000002
1086.0,657.0,0.4,1056.6,666.6300000000002
1086.0,657.0,0.41,1059.6,663.4500000000003
1089.0,656.1,0.42,1062.7,660.2400000000001
1089.0,656.1,0.43,1065.5,659.58
1089.0,656.1,0.44,1068.3,658.92
1089.0,656.1,0.45,1070.0,658.5899999999999
1090.0,656.1,0.46,1071.7333333333333,658.2599999999998
