x,y,t,x_avg,y_avg
1008.0,641.0,0.0,1008.0,641.0
1008.0,641.0,0.01,1008.0,641.0
1008.0,641.0,0.02,1008.0,641.0
1008.0,641.0,0.03,1008.0,641.0
1008.0,641.0,0.04,1008.0,641.0
1008.0,641.0,0.05,1008.0,641.0
1008.0,641.0,0.06,1008.0,641.0
1008.0,641.0,0.07,1008.0,641.0
1008.0,641.0,0.08,1008.0,641.0
1008.0,641.0,0.09,1008.0,641.0
1008.0,641.0,0.1,1008.0,641.0
1008.0,641.0,0.11,1008.0,641.0
1008.0,641.0,0.12,1008.0,641.0
1008.0,641.0,0.13,1008.0,641.0
1008.0,641.0,0.14,1008.0,641.0
1008.0,641.0,0.15,1008.0,641.0
1008.0,641.0,0.16,1008.0,641.0
1008.0,641.0,0.17,1008.0,641.0
1008.0,641.0,0.18,1008.0,641.0
1010.0,641.0,0.19,1008.1,641.0
1010.0,641.0,0.2,1008.2,641.0
1011.0,641.0,0.21,1008.35,641.0
1011.0,641.0,0.22,1008.5,641.0
1011.0,641.0,0.23,1008.65,641.0
1013.0,641.0,0.24,1008.9,641.0
1013.0,641.0,0.25,1009.15,641.0
1013.0,641.0,0.26,1009.4,641.0
1013.0,641.0,0.27,1009.65,641.0
1014.0,642.0,0.28,1009.95,641.05
1014.0,642.0,0.29,1010.25,641.1
1016.0,644.0,0.3,1010.65,641.25
1016.0,644.0,0.31,1011.05,641.4
1016.0,644.0,0.32,1011.45,641.55
1016.0,644.0,0.33,1011.85,641.7
1016.0,644.0,0.34,1012.25,641.85
1016.0,644.0,0.35,1012.65,642.0
1016.0,644.0,0.36,1013.05,642.15
1016.0,644.0,0.37,1013.45,642.3
1016.0,644.0,0.38,1013.85,642.45
1016.0,644.0,0.39,1014.15,642.6
1017.0,645.0,0.4,1014.5,642.8
1017.0,645.0,0.41,1014.8,643.0
1017.0,645.0,0.42,1015.1,643.2
1017.0,645.0,0.43,1015.4,643.4
1019.0,647.0,0.44,1015.7,643.7
1019.0,647.0,0.45,1016.0,644.0
1019.0,647.0,0.46,1016.3,644.3
1019.0,647.0,0.47,1016.6,644.6
1020.0,648.0,0.48,1016.9,644.9
1020.0,648.0,0.49,1017.2,645.2
1022.0,648.0,0.5,1017.5,645.4
1022.0,648.0,0.51,1017.8,645.6
1022.0,648.0,0.52,1018.1,645.8
1023.0,650.0,0.53,1018.45,646.1
1023.0,650.0,0.54,1018.8,646.4
1023.0,650.0,0.55,1019.15,646.7
