x,y,t,x_avg,y_avg
1090.0,540.0,0.0,1090.0,540.0
1088.0,545.4,0.01,1089.0,542.7
1088.0,545.4,0.02,1088.6666666666667,543.6
1088.0,545.4,0.03,1088.5,544.05
1085.0,551.7,0.04,1087.8,545.58
1085.0,551.7,0.05,1087.3333333333333,546.6
1085.0,551.7,0.06,1087.0,547.3285714285714
1081.0,557.1,0.07,1086.25,548.55
1081.0,557.1,0.08,1085.6666666666667,549.5
1081.0,557.1,0.09,1085.2,550.26
1078.0,562.5,0.1,1084.5454545454545,551.3727272727273
1078.0,562.5,0.11,1084.0,552.3000000000001
1078.0,562.5,0.12,1083.5384615384614,553.0846153846154
1075.0,567.0,0.13,1082.9285714285713,554.0785714285714
1075.0,567.0,0.14,1082.4,554.94
1075.0,567.0,0.15,1081.9375,555.69375
1073.0,571.5,0.16,1081.4117647058824,556.6235294117647
1073.0,571.5,0.17,1080.9444444444443,557.45
1073.0,571.5,0.18,1080.5263157894738,558.1894736842105
1070.0,575.1,0.19,1080.0,559.0350000000001
1070.0,575.1,0.2,1079.0,560.79
1070.0,575.1,0.21,1078.1,562.275
1068.0,579.6,0.22,1077.1,563.985
1068.0,579.6,0.23,1076.1,565.6949999999999
1068.0,579.6,0.24,1075.25,567.09
1065.0,583.2,0.25,1074.25,568.665
1065.0,583.2,0.26,1073.25,570.24
1065.0,583.2,0.27,1072.45,571.5450000000001
1065.0,583.2,0.28,1071.65,572.85
1065.0,583.2,0.29,1070.85,574.155
1064.0,587.7,0.3,1070.15,575.415
1064.0,587.7,0.31,1069.45,576.675
1064.0,587.7,0.32,1068.75,577.9350000000001
1063.0,592.2,0.33,1068.15,579.1949999999999
1063.0,592.2,0.34,1067.55,580.455
1063.0,592.2,0.35,1066.95,581.715
1061.0,594.9,0.36,1066.35,582.885
1061.0,594.9,0.37,1065.75,584.0550000000001
1061.0,594.9,0.38,1065.15,585.225
1061.0,594.9,0.39,1064.7,586.2149999999999
1061.0,597.6,0.4,1064.25,587.34
1061.0,597.6,0.41,1063.8,588.465
1061.0,599.4,0.42,1063.45,589.455
1061.0,599.4,0.43,1063.1,590.4449999999999
1061.0,599.4,0.44,1062.75,591.4350000000001
1061.0,601.2,0.45,1062.55,592.335
1061.0,601.2,0.46,1062.35,593.235
1061.0,601.2,0.47,1062.15,594.135
1063.0,602.1,0.48,1062.05,595.08
1063.0,602.1,0.49,1061.95,596.025
1063.0,602.1,0.5,1061.9,596.745
1064.0,603.0,0.51,1061.9,597.51
1064.0,603.0,0.52,1061.9,598.275
1064.0,603.0,0.53,1061.95,598.815
1065.0,603.9,0.54,1062.05,599.4
1065.0,603.9,0.55,1062.15,599.9849999999999
1065.0,603.9,0.56,1062.35,600.435
1066.0,603.9,0.57,1062.6,600.885
1066.0,603.9,0.58,1062.85,601.335
1066.0,603.9,0.59,1063.1,601.7850000000001
1068.0,605.7,0.6,1063.45,602.19
1068.0,605.7,0.61,1063.8,602.595
1068.0,605.7,0.62,1064.15,602.9100000000001
1068.0,605.7,0.63,1064.5,603.225
1068.0,605.7,0.64,1064.85,603.54
1069.0,606.6,0.65,1065.25,603.8100000000001
1069.0,606.6,0.66,1065.65,604.08
1069.0,606.6,0.67,1066.05,604.3500000000001
1070.0,606.6,0.68,1066.4,604.575
1070.0,606.6,0.69,1066.75,604.8
1070.0,606.6,0.7,1067.1,605.025
1071.0,606.6,0.71,1067.45,605.205
1071.0,606.6,0.72,1067.8,605.385
1071.0,606.6,0.73,1068.15,605.5649999999999
1073.0,606.6,0.74,1068.55,605.7
1073.0,606.6,0.75,1068.95,605.835
1073.0,606.6,0.76,1069.35,605.97
1073.0,606.6,0.77,1069.7,606.105
1073.0,606.6,0.78,1070.05,606.24
1073.0,606.6,0.79,1070.4,606.375
651.0,567.9,0.8,1049.55,604.485
651.0,567.9,0.81,1028.7,602.595
651.0,567.9,0.82,1007.85,600.705
265.0,558.0,0.83,967.7,598.32
265.0,558.0,0.84,927.55,595.9350000000001
265.0,558.0,0.85,887.35,593.505
265.0,558.0,0.86,847.15,591.075
240.0,548.1,0.87,805.7,588.15
240.0,548.1,0.88,764.2,585.225
240.0,548.1,0.89,722.7,582.3
225.0,533.7,0.9,680.45,578.655
225.0,533.7,0.91,638.15,575.01
225.0,533.7,0.92,595.85,571.365
219.0,525.6,0.93,553.25,567.315
219.0,525.6,0.94,510.55,563.2650000000001
219.0,525.6,0.95,467.85,559.215
211.0,517.5,0.96,424.75,554.76
211.0,517.5,0.97,381.65,550.3050000000001
211.0,517.5,0.98,338.55,545.85
211.0,517.5,0.99,295.45,541.3950000000001
210.0,516.6,1.0,273.4,538.8299999999999
210.0,516.6,1.01,251.35,536.265
209.0,515.7,1.02,229.25,533.655
209.0,515.7,1.03,226.45,531.54
209.0,515.7,1.04,223.65,529.425
208.0,513.9,1.05,220.8,527.22
208.0,513.9,1.06,217.95,525.015
208.0,513.9,1.07,216.35,523.3050000000001
206.0,513.0,1.08,214.65,521.55
206.0,513.0,1.09,212.95,519.7950000000001
206.0,513.0,1.1,212.0,518.76
199.0,508.5,1.11,210.7,517.5
199.0,508.5,1.12,209.4,516.24
199.0,508.5,1.13,208.4,515.385
186.0,504.9,1.14,206.75,514.35
186.0,504.9,1.15,205.1,513.3149999999999
186.0,504.9,1.16,203.85,512.685
168.0,500.4,1.17,201.7,511.8299999999999
168.0,500.4,1.18,199.55,510.975
168.0,500.4,1.19,197.4,510.12
168.0,500.4,1.2,195.3,509.31000000000006
155.0,498.6,1.21,192.55,508.41
155.0,498.6,1.22,189.85,507.555
144.0,497.7,1.23,186.6,506.65500000000003
144.0,497.7,1.24,183.35,505.755
144.0,497.7,1.25,180.15,504.945
134.0,495.9,1.26,176.45,504.0450000000001
134.0,495.9,1.27,172.75,503.145
134.0,495.9,1.28,169.15,502.28999999999996
134.0,495.9,1.29,165.55,501.43499999999995
126.0,495.0,1.3,161.55,500.53499999999997
126.0,495.0,1.31,157.9,499.85999999999996
30.0,494.1,1.32,149.45,499.14
30.0,494.1,1.33,141.0,498.41999999999996
30.0,494.1,1.34,133.2,497.88
30.0,494.1,1.35,125.4,497.34
30.0,494.1,1.36,117.6,496.8
29.0,494.1,1.37,110.65,496.485
29.0,494.1,1.38,103.7,496.16999999999996
29.0,494.1,1.39,96.75,495.855
24.0,495.0,1.4,89.55,495.58500000000004
24.0,495.0,1.41,83.0,495.40500000000003
24.0,495.0,1.42,76.45,495.225
19.0,495.9,1.43,70.2,495.13500000000005
19.0,495.9,1.44,63.95,495.04499999999996
19.0,495.9,1.45,57.7,494.95500000000004
15.0,495.9,1.46,51.75,494.9549999999999
15.0,495.9,1.47,45.8,494.95500000000004
15.0,495.9,1.48,39.85,494.95500000000004
15.0,495.9,1.49,33.9,494.95500000000004
13.0,495.9,1.5,28.25,495.0
13.0,495.9,1.51,22.6,495.04499999999996
11.0,495.9,1.52,21.65,495.13500000000005
11.0,495.9,1.53,20.7,495.225
11.0,495.9,1.54,19.75,495.31499999999994
10.0,495.9,1.55,18.75,495.40500000000003
10.0,495.9,1.56,17.75,495.495
10.0,495.9,1.57,16.8,495.5849999999999
10.0,495.9,1.58,15.85,495.675
9.0,495.0,1.59,14.85,495.71999999999997
9.0,495.0,1.6,14.1,495.71999999999997
9.0,495.0,1.61,13.35,495.71999999999997
8.0,494.1,1.62,12.55,495.6749999999999
8.0,494.1,1.63,12.0,495.5849999999999
8.0,494.1,1.64,11.45,495.495
6.0,493.2,1.65,10.8,495.36
6.0,493.2,1.66,10.35,495.225
6.0,493.2,1.67,9.9,495.09
5.0,490.5,1.68,9.4,494.82
5.0,490.5,1.69,8.9,494.55
5.0,490.5,1.7,8.5,494.28000000000003
5.0,490.5,1.71,8.1,494.01000000000005
5.0,490.5,1.72,7.8,493.73999999999995
4.0,488.7,1.73,7.45,493.37999999999994
4.0,488.7,1.74,7.1,493.02
3.0,486.0,1.75,6.75,492.525
3.0,486.0,1.76,6.4,492.03000000000003
3.0,486.0,1.77,6.05,491.535
1.0,484.2,1.78,5.6,490.95
1.0,484.2,1.79,5.2,490.40999999999997
1.0,484.2,1.8,4.8,489.87
0.0,480.6,1.81,4.35,489.15
0.0,480.6,1.82,3.95,488.475
0.0,480.6,1.83,3.55,487.8
0.0,477.0,1.84,3.15,486.945
0.0,477.0,1.85,2.85,486.13499999999993
0.0,477.0,1.86,2.55,485.325
0.0,477.0,1.87,2.25,484.515
0.0,472.5,1.88,2.0,483.61499999999995
0.0,472.5,1.89,1.75,482.715
0.0,472.5,1.9,1.5,481.81499999999994
0.0,468.0,1.91,1.25,480.68999999999994
0.0,468.0,1.92,1.0,479.56499999999994
0.0,468.0,1.93,0.8,478.53000000000003
0.0,464.4,1.94,0.6,477.31499999999994
0.0,464.4,1.95,0.45,476.235
0.0,464.4,1.96,0.3,475.15500000000003
0.0,461.7,1.97,0.15,473.93999999999994
0.0,461.7,1.98,0.1,472.81499999999994
0.0,461.7,1.99,0.05,471.69000000000005
0.0,459.0,2.0,0.0,470.43
0.0,459.0,2.01,0.0,469.35
0.0,457.2,2.02,0.0,468.18
0.0,457.2,2.03,0.0,467.01000000000005
0.0,457.2,2.04,0.0,466.02
0.0,457.2,2.05,0.0,465.03000000000003
0.0,454.5,2.06,0.0,463.90500000000003
0.0,454.5,2.07,0.0,462.78000000000003
0.0,454.5,2.08,0.0,461.88
0.0,453.6,2.09,0.0,460.93500000000006
0.0,453.6,2.1,0.0,459.99000000000007
0.0,453.6,2.11,0.0,459.27
439.0,503.1,2.12,21.95,461.025
439.0,503.1,2.13,43.9,462.78000000000003
439.0,503.1,2.14,65.85,464.71500000000003
746.0,509.4,2.15,103.15,466.965
746.0,509.4,2.16,140.45,469.215
746.0,509.4,2.17,177.75,471.6
746.0,509.4,2.18,215.05,473.985
754.0,511.2,2.19,252.75,476.4599999999999
754.0,511.2,2.2,290.45,479.07
760.0,504.9,2.21,328.45,481.36499999999995
760.0,504.9,2.22,366.45,483.75
760.0,504.9,2.23,404.45,486.13499999999993
760.0,504.9,2.24,442.45,488.5200000000001
763.0,502.2,2.25,480.6,490.77
763.0,502.2,2.26,518.75,493.15500000000003
763.0,502.2,2.27,556.9,495.53999999999996
765.0,502.2,2.28,595.15,497.925
765.0,502.2,2.29,633.4,500.355
765.0,502.2,2.3,671.65,502.78499999999997
765.0,502.2,2.31,709.9,505.21500000000003
765.0,502.2,2.32,726.2,505.16999999999996
765.0,502.2,2.33,742.5,505.125
765.0,502.2,2.34,758.8,505.0799999999999
765.0,502.2,2.35,759.75,504.71999999999997
765.0,502.2,2.36,760.7,504.36
765.0,502.2,2.37,761.65,504.0
765.0,502.2,2.38,762.6,503.64
765.0,502.2,2.39,763.15,503.18999999999994
765.0,502.2,2.4,763.7,502.73999999999995
765.0,502.2,2.41,763.95,502.605
1040.0,560.7,2.42,777.95,505.395
1040.0,560.7,2.43,791.95,508.18500000000006
1073.0,553.5,2.44,807.6,510.61499999999995
1073.0,553.5,2.45,823.1,513.1800000000001
1073.0,553.5,2.46,838.6,515.745
1091.0,554.4,2.47,855.0,518.355
1091.0,554.4,2.48,871.3,520.9649999999999
1091.0,554.4,2.49,887.6,523.5749999999999
1099.0,554.4,2.5,904.3,526.1850000000001
1099.0,554.4,2.51,921.0,528.795
1099.0,554.4,2.52,937.7,531.405
1099.0,554.4,2.53,954.4,534.015
1105.0,558.0,2.54,971.4,536.805
1105.0,558.0,2.55,988.4,539.595
1105.0,558.0,2.56,1005.4,542.385
1105.0,558.0,2.57,1022.4,545.175
1105.0,558.0,2.58,1039.4,547.9649999999999
1105.0,558.0,2.59,1056.4,550.755
1105.0,558.0,2.6,1073.4,553.545
1105.0,558.0,2.61,1090.4,556.3349999999999
1105.0,558.0,2.62,1093.65,556.2
1105.0,557.1,2.63,1096.9,556.02
1105.0,557.1,2.64,1098.5,556.2
1105.0,557.1,2.65,1100.1,556.38
1105.0,556.2,2.66,1101.7,556.515
1105.0,556.2,2.67,1102.4,556.605
1105.0,556.2,2.68,1103.1,556.695
1105.0,556.2,2.69,1103.8,556.7850000000001
1105.0,556.2,2.7,1104.1,556.875
1105.0,556.2,2.71,1104.4,556.9649999999999
1105.0,554.4,2.72,1104.7,556.965
1105.0,554.4,2.73,1105.0,556.965
1105.0,554.4,2.74,1105.0,556.7850000000001
1105.0,554.4,2.75,1105.0,556.605
1105.0,554.4,2.76,1105.0,556.425
1105.0,554.4,2.77,1105.0,556.2450000000001
1105.0,554.4,2.78,1105.0,556.065
1105.0,554.4,2.79,1105.0,555.885
1105.0,553.5,2.8,1105.0,555.6600000000001
1105.0,553.5,2.81,1105.0,555.4350000000001
1105.0,553.5,2.82,1105.0,555.21
1105.0,553.5,2.83,1105.0,555.03
1105.0,553.5,2.84,1105.0,554.85
1105.0,553.5,2.85,1105.0,554.67
1105.0,553.5,2.86,1105.0,554.5350000000001
1105.0,553.5,2.87,1105.0,554.4
1105.0,553.5,2.88,1105.0,554.265
1105.0,552.6,2.89,1105.0,554.085
1105.0,552.6,2.9,1105.0,553.905
1105.0,552.6,2.91,1105.0,553.725
1105.0,552.6,2.92,1105.0,553.635
1105.0,552.6,2.93,1105.0,553.545
1105.0,552.6,2.94,1105.0,553.455
1105.0,552.6,2.95,1105.0,553.365
1105.0,552.6,2.96,1105.0,553.275
1105.0,552.6,2.97,1105.0,553.185
1105.0,552.6,2.98,1105.0,553.095
1105.0,552.6,2.99,1105.0,553.005
1105.0,552.6,3.0,1105.0,552.96
1105.0,552.6,3.01,1105.0,552.915
1105.0,552.6,3.02,1105.0,552.87
1105.0,552.6,3.03,1105.0,552.825
1105.0,552.6,3.04,1105.0,552.78
1105.0,552.6,3.05,1105.0,552.735
1105.0,552.6,3.06,1105.0,552.6899999999999
1105.0,552.6,3.07,1105.0,552.645
1105.0,552.6,3.08,1105.0,552.6
1105.0,552.6,3.09,1105.0,552.6
1105.0,552.6,3.1,1105.0,552.6
1105.0,552.6,3.11,1105.0,552.6
1105.0,552.6,3.12,1105.0,552.6
1105.0,552.6,3.13,1105.0,552.6
1106.0,552.6,3.14,1105.05,552.6
1106.0,552.6,3.15,1105.1,552.6
1106.0,552.6,3.16,1105.15,552.6
1108.0,553.5,3.17,1105.3,552.6450000000001
1108.0,553.5,3.18,1105.45,552.69
1108.0,553.5,3.19,1105.6,552.735
1110.0,554.4,3.2,1105.85,552.825
1110.0,554.4,3.21,1106.1,552.9150000000001
1113.0,557.1,3.22,1106.5,553.1400000000001
1113.0,557.1,3.23,1106.9,553.365
1113.0,557.1,3.24,1107.3,553.5899999999999
1113.0,557.1,3.25,1107.7,553.8149999999999
1116.0,558.9,3.26,1108.25,554.13
1116.0,558.9,3.27,1108.8,554.445
1116.0,558.9,3.28,1109.35,554.76
1120.0,561.6,3.29,1110.1,555.21
1120.0,561.6,3.3,1110.85,555.66
1120.0,561.6,3.31,1111.6,556.1099999999999
1124.0,562.5,3.32,1112.55,556.605
1124.0,562.5,3.33,1113.5,557.1
1124.0,562.5,3.34,1114.4,557.595
1126.0,563.4,3.35,1115.4,558.135
1126.0,563.4,3.36,1116.4,558.675
1126.0,563.4,3.37,1117.3,559.17
1129.0,563.4,3.38,1118.35,559.665
1129.0,563.4,3.39,1119.4,560.16
1129.0,563.4,3.4,1120.35,560.6099999999999
1130.0,563.4,3.41,1121.35,561.0600000000001
1130.0,563.4,3.42,1122.2,561.375
1130.0,563.4,3.43,1123.05,561.6899999999999
1131.0,563.4,3.44,1123.95,562.005
1131.0,563.4,3.45,1124.85,562.3199999999999
1131.0,563.4,3.46,1125.6,562.5450000000001
1131.0,563.4,3.47,1126.35,562.77
1131.0,563.4,3.48,1127.1,562.995
1133.0,563.4,3.49,1127.75,563.0849999999999
1133.0,563.4,3.5,1128.4,563.175
1134.0,563.4,3.51,1129.1,563.265
1134.0,563.4,3.52,1129.6,563.3100000000001
1134.0,563.4,3.53,1130.1,563.355
1135.0,563.4,3.54,1130.65,563.4
1135.0,563.4,3.55,1131.1,563.4
1135.0,563.4,3.56,1131.55,563.4
1135.0,563.4,3.57,1132.0,563.4
1136.0,563.4,3.58,1132.35,563.4
1136.0,563.4,3.59,1132.7,563.4
1136.0,563.4,3.6,1133.05,563.4
1138.0,563.4,3.61,1133.45,563.4
1138.0,563.4,3.62,1133.85,563.4
1138.0,563.4,3.63,1134.25,563.4
1139.0,565.2,3.64,1134.65,563.49
1139.0,565.2,3.65,1135.05,563.58
1139.0,565.2,3.66,1135.45,563.6700000000001
1140.0,566.1,3.67,1135.9,563.805
1140.0,566.1,3.68,1136.35,563.9399999999999
1140.0,566.1,3.69,1136.7,564.075
1141.0,567.0,3.7,1137.1,564.255
