x,y,t,x_avg,y_avg
1107.0,561.0,0.0,1083.3333333333333,538.2333333333333
1107.0,561.0,0.01,1081.8,536.9333333333333
1107.0,561.0,0.02,1080.2666666666667,535.6333333333333
1107.0,561.0,0.03,1078.6333333333334,534.3
1100.0,552.0,0.04,1077.0,532.9666666666667
1100.0,552.0,0.05,1075.5333333333333,531.8666666666667
1100.0,552.0,0.06,1074.0666666666666,530.7666666666667
1092.0,543.0,0.07,1072.6,529.6666666666666
1092.0,543.0,0.08,1071.4,528.8666666666667
1092.0,543.0,0.09,1070.2,528.0666666666667
1092.0,543.0,0.1,1068.9666666666667,527.2666666666667
1088.0,539.0,0.11,1067.7333333333333,526.4666666666667
1088.0,539.0,0.12,1066.6333333333334,525.8
1088.0,539.0,0.13,1065.4666666666667,525.1333333333333
1083.0,536.0,0.14,1064.3,524.4666666666667
1083.0,536.0,0.15,1063.3,523.9
1079.0,533.0,0.16,1062.2666666666667,523.3333333333334
1079.0,533.0,0.17,1061.3666666666666,522.8666666666667
1079.0,533.0,0.18,1060.4666666666667,522.4
1073.0,530.0,0.19,1059.5,521.9333333333333
1073.0,530.0,0.2,1058.7333333333333,521.5666666666667
1073.0,530.0,0.21,1057.9666666666667,521.2
1068.0,527.0,0.22,1057.2,520.8333333333334
1068.0,527.0,0.23,1056.6,520.6333333333333
1068.0,527.0,0.24,1056.0,520.4333333333333
1064.0,524.0,0.25,1055.4,520.2333333333333
1064.0,524.0,0.26,1054.9333333333334,520.2333333333333
1064.0,524.0,0.27,1054.4666666666667,520.2333333333333
1061.0,522.0,0.28,1054.0666666666666,520.3666666666667
1061.0,522.0,0.29,1083.3333333333333,538.2333333333333
1061.0,522.0,0.3,1081.8,536.9333333333333
1061.0,522.0,0.31,1080.2666666666667,535.6333333333333
1058.0,521.0,0.32,1078.6333333333334,534.3
1058.0,521.0,0.33,1077.0,532.9666666666667
1056.0,519.0,0.34,1075.5333333333333,531.8666666666667
1056.0,519.0,0.35,1074.0666666666666,530.7666666666667
1056.0,519.0,0.36,1072.6,529.6666666666666
1056.0,519.0,0.37,1071.4,528.8666666666667
1056.0,519.0,0.38,1070.2,528.0666666666667
1055.0,519.0,0.39,1068.9666666666667,527.2666666666667
1055.0,519.0,0.4,1067.7333333333333,526.4666666666667
1055.0,519.0,0.41,1066.6333333333334,525.8
1053.0,519.0,0.42,1065.4666666666667,525.1333333333333
1053.0,519.0,0.43,1064.3,524.4666666666667
1053.0,519.0,0.44,1063.3,523.9
1052.0,519.0,0.45,1062.2666666666667,523.3333333333334
1052.0,519.0,0.46,1061.3666666666666,522.8666666666667
1052.0,519.0,0.47,1060.4666666666667,522.4
1050.0,519.0,0.48,1059.5,521.9333333333333
1050.0,519.0,0.49,1058.7333333333333,521.5666666666667
1050.0,519.0,0.5,1057.9666666666667,521.2
1050.0,519.0,0.51,1057.2,520.8333333333334
1050.0,521.0,0.52,1056.6,520.6333333333333
