x,y,t,x_avg,y_avg
1020.0,587.0,0.0,1020.0,587.0
1020.0,587.0,0.01,1020.0,587.0
1020.0,587.0,0.02,1020.0,587.0
1020.0,587.0,0.03,1020.0,587.0
1020.0,587.0,0.04,1020.0,587.0
1020.0,587.0,0.05,1020.0,587.0
1020.0,587.0,0.06,1020.0,587.0
1020.0,587.0,0.07,1020.0,587.0
1020.0,587.0,0.08,1020.0,587.0
1020.0,587.0,0.09,1020.0,587.0
1020.0,587.0,0.1,1020.0,587.0
1020.0,587.0,0.11,1020.0,587.0
1020.0,587.0,0.12,1020.0,587.0
1020.0,587.0,0.13,1020.0,587.0
1020.0,587.0,0.14,1020.0,587.0
1020.0,587.0,0.15,1020.0,587.0
1020.0,585.0,0.16,1020.0,586.8823529411765
1020.0,585.0,0.17,1020.0,586.7777777777778
1020.0,585.0,0.18,1020.0,586.6842105263158
1019.0,585.0,0.19,1019.95,586.6
1019.0,585.0,0.2,1019.9,586.5
1019.0,585.0,0.21,1019.85,586.4
1017.0,585.0,0.22,1019.7,586.3
1017.0,585.0,0.23,1019.55,586.2
1017.0,585.0,0.24,1019.4,586.1
1016.0,585.0,0.25,1019.2,586.0
1016.0,585.0,0.26,1019.0,585.9
1016.0,585.0,0.27,1018.8,585.8
1014.0,585.0,0.28,1018.5,585.7
1014.0,585.0,0.29,1018.2,585.6
1014.0,585.0,0.3,1017.9,585.5
1013.0,585.0,0.31,1017.55,585.4
1013.0,585.0,0.32,1017.2,585.3
1013.0,585.0,0.33,1016.85,585.2
1011.0,587.0,0.34,1016.4,585.2
1011.0,587.0,0.35,1015.95,585.2
1011.0,587.0,0.36,1015.5,585.3
1010.0,588.0,0.37,1015.0,585.45
1010.0,588.0,0.38,1014.5,585.6
1010.0,588.0,0.39,1014.05,585.75
1008.0,590.0,0.4,1013.5,586.0
1008.0,590.0,0.41,1012.95,586.25
1008.0,590.0,0.42,1012.5,586.5
1008.0,590.0,0.43,1012.05,586.75
1007.0,591.0,0.44,1011.55,587.05
1007.0,591.0,0.45,1011.1,587.35
1007.0,591.0,0.46,1010.65,587.65
1007.0,591.0,0.47,1010.2,587.95
