x,y,t
1581.0,1044.0,0.0
1581.0,1044.0,0.01
1581.0,1044.0,0.02
1581.0,1044.0,0.03
1581.0,1044.0,0.04
1571.0,1016.0,0.05
1571.0,1016.0,0.06
1565.0,1001.0,0.07
1565.0,1001.0,0.08
1565.0,1001.0,0.09
1562.0,983.0,0.1
1562.0,983.0,0.11
1562.0,983.0,0.12
1559.0,968.0,0.13
1559.0,968.0,0.14
1559.0,968.0,0.15
1559.0,968.0,0.16
1559.0,968.0,0.17
1554.0,956.0,0.18
1554.0,956.0,0.19
1554.0,956.0,0.2
1550.0,947.0,0.21
1550.0,947.0,0.22
1550.0,947.0,0.23
1548.0,942.0,0.24
1548.0,942.0,0.25
1548.0,942.0,0.26
1548.0,942.0,0.27
1547.0,941.0,0.28
1547.0,941.0,0.29
1547.0,939.0,0.3
1547.0,939.0,0.31
1547.0,939.0,0.32
1550.0,938.0,0.33
1550.0,938.0,0.34
1550.0,938.0,0.35
1550.0,938.0,0.36
1575.0,942.0,0.37
1575.0,942.0,0.38
1919.0,1079.0,0.39
1919.0,1079.0,0.4
1919.0,1079.0,0.41
1919.0,1079.0,0.42
1919.0,1079.0,0.43
1919.0,1079.0,0.44
1919.0,1079.0,0.45
1919.0,1079.0,0.46
1919.0,1079.0,0.47
1919.0,1079.0,0.48
1919.0,1079.0,0.49
1919.0,1079.0,0.5
1919.0,1079.0,0.51
1919.0,1079.0,0.52
1919.0,1079.0,0.53
1919.0,1079.0,0.54
1919.0,1079.0,0.55
1919.0,1079.0,0.56
1919.0,1079.0,0.57
1919.0,1079.0,0.58
1919.0,1079.0,0.59
1919.0,1079.0,0.6
1919.0,1079.0,0.61
1919.0,1079.0,0.62
1919.0,1079.0,0.63
1919.0,1079.0,0.64
1919.0,1079.0,0.65
1919.0,1079.0,0.66
1919.0,1079.0,0.67
1919.0,1079.0,0.68
1919.0,1079.0,0.69
1919.0,1079.0,0.7
1919.0,1079.0,0.71
1919.0,1079.0,0.72
1919.0,1079.0,0.73
1919.0,1079.0,0.74
1919.0,1079.0,0.75
1919.0,1079.0,0.76
1919.0,1079.0,0.77
1919.0,1079.0,0.78
1919.0,1079.0,0.79
1919.0,1079.0,0.8
1919.0,984.0,0.81
1919.0,984.0,0.82
1919.0,984.0,0.83
1919.0,965.0,0.84
1919.0,965.0,0.85
1919.0,965.0,0.86
1919.0,956.0,0.87
1919.0,956.0,0.88
1919.0,956.0,0.89
1919.0,956.0,0.9
1919.0,956.0,0.91
1919.0,914.0,0.92
1919.0,914.0,0.93
1919.0,897.0,0.94
1919.0,897.0,0.95
1919.0,897.0,0.96
1919.0,893.0,0.97
1919.0,893.0,0.98
1919.0,893.0,0.99
1919.0,794.0,1.0
1919.0,794.0,1.01
1919.0,794.0,1.02
1919.0,794.0,1.03
1919.0,794.0,1.04
1919.0,794.0,1.05
1919.0,797.0,1.06
1919.0,797.0,1.07
1919.0,800.0,1.08
1919.0,800.0,1.09
1919.0,800.0,1.1
1919.0,803.0,1.11
1919.0,803.0,1.12
1919.0,803.0,1.13
1919.0,803.0,1.14
1919.0,803.0,1.15
1919.0,806.0,1.16
1919.0,806.0,1.17
1919.0,806.0,1.18
1919.0,825.0,1.19
1919.0,825.0,1.2
1919.0,825.0,1.21
1919.0,833.0,1.22
1919.0,833.0,1.23
1919.0,833.0,1.24
1919.0,876.0,1.25
1919.0,876.0,1.26
1919.0,876.0,1.27
