x,y,t
1067.0,587.0,0.0
1067.0,587.0,0.01
1067.0,587.0,0.02
1070.0,582.0,0.03
1070.0,582.0,0.04
1070.0,582.0,0.05
1070.0,582.0,0.06
1073.0,579.0,0.07
1073.0,579.0,0.08
1074.0,578.0,0.09
1074.0,578.0,0.1
1074.0,578.0,0.11
1076.0,576.0,0.12
1076.0,576.0,0.13
1076.0,576.0,0.14
1077.0,575.0,0.15
1077.0,575.0,0.16
1077.0,575.0,0.17
1080.0,573.0,0.18
1080.0,573.0,0.19
1080.0,573.0,0.2
1080.0,573.0,0.21
1083.0,573.0,0.22
1083.0,573.0,0.23
1083.0,573.0,0.24
1083.0,573.0,0.25
1083.0,573.0,0.26
1089.0,576.0,0.27
1089.0,576.0,0.28
1097.0,582.0,0.29
1097.0,582.0,0.3
1097.0,582.0,0.31
1106.0,591.0,0.32
1106.0,591.0,0.33
1106.0,591.0,0.34
1109.0,602.0,0.35
1109.0,602.0,0.36
1109.0,602.0,0.37
1106.0,615.0,0.38
1106.0,615.0,0.39
1106.0,615.0,0.4
1095.0,635.0,0.41
1095.0,635.0,0.42
1095.0,635.0,0.43
1085.0,651.0,0.44
1085.0,651.0,0.45
1085.0,651.0,0.46
1085.0,651.0,0.47
1074.0,666.0,0.48
1074.0,666.0,0.49
1074.0,666.0,0.5
1064.0,680.0,0.51
1064.0,680.0,0.52
1064.0,680.0,0.53
1053.0,692.0,0.54
1053.0,692.0,0.55
1053.0,692.0,0.56
1049.0,705.0,0.57
1049.0,705.0,0.58
1049.0,705.0,0.59
1049.0,705.0,0.6
1025.0,788.0,0.61
1025.0,788.0,0.62
1025.0,788.0,0.63
1023.0,792.0,0.64
1023.0,792.0,0.65
1023.0,792.0,0.66
1023.0,792.0,0.67
1026.0,807.0,0.68
1026.0,807.0,0.69
1029.0,833.0,0.7
1029.0,833.0,0.71
1029.0,833.0,0.72
1032.0,845.0,0.73
1032.0,845.0,0.74
1032.0,845.0,0.75
1034.0,857.0,0.76
1034.0,857.0,0.77
1034.0,857.0,0.78
1034.0,857.0,0.79
1034.0,857.0,0.8
1035.0,875.0,0.81
1035.0,875.0,0.82
1085.0,989.0,0.83
1085.0,989.0,0.84
1085.0,989.0,0.85
