x,y,t
1268.0,641.0,0.0
1271.0,644.0,0.01
1271.0,644.0,0.02
1271.0,644.0,0.03
1274.0,647.0,0.04
1274.0,647.0,0.05
1274.0,647.0,0.06
1274.0,647.0,0.07
1277.0,648.0,0.08
1277.0,648.0,0.09
1277.0,648.0,0.1
1280.0,650.0,0.11
1280.0,650.0,0.12
1281.0,651.0,0.13
1281.0,651.0,0.14
1281.0,651.0,0.15
1283.0,651.0,0.16
1283.0,651.0,0.17
1283.0,651.0,0.18
1283.0,651.0,0.19
1283.0,651.0,0.2
1283.0,651.0,0.21
1283.0,651.0,0.22
1283.0,651.0,0.23
1283.0,651.0,0.24
1283.0,651.0,0.25
1283.0,651.0,0.26
1283.0,651.0,0.27
1283.0,651.0,0.28
1283.0,651.0,0.29
1283.0,651.0,0.3
1283.0,653.0,0.31
1283.0,653.0,0.32
1283.0,653.0,0.33
1281.0,654.0,0.34
1281.0,654.0,0.35
1281.0,654.0,0.36
1280.0,656.0,0.37
1280.0,656.0,0.38
1280.0,656.0,0.39
1278.0,659.0,0.4
1278.0,659.0,0.41
1278.0,659.0,0.42
1277.0,663.0,0.43
1277.0,663.0,0.44
1277.0,663.0,0.45
1277.0,663.0,0.46
1275.0,668.0,0.47
1275.0,668.0,0.48
1275.0,668.0,0.49
1274.0,671.0,0.5
1274.0,671.0,0.51
1272.0,672.0,0.52
1272.0,672.0,0.53
1272.0,672.0,0.54
1272.0,672.0,0.55
1272.0,672.0,0.56
1271.0,674.0,0.57
1271.0,674.0,0.58
1271.0,674.0,0.59
1271.0,674.0,0.6
1269.0,675.0,0.61
1269.0,675.0,0.62
1268.0,675.0,0.63
1268.0,675.0,0.64
1268.0,675.0,0.65
1268.0,675.0,0.66
1268.0,675.0,0.67
1268.0,675.0,0.68
1268.0,675.0,0.69
1268.0,675.0,0.7
1268.0,675.0,0.71
1266.0,675.0,0.72
1266.0,675.0,0.73
1266.0,675.0,0.74
477.0,522.0,0.75
477.0,522.0,0.76
477.0,522.0,0.77
365.0,500.0,0.78
365.0,500.0,0.79
365.0,500.0,0.8
308.0,483.0,0.81
308.0,483.0,0.82
308.0,483.0,0.83
215.0,461.0,0.84
215.0,461.0,0.85
215.0,461.0,0.86
198.0,455.0,0.87
198.0,455.0,0.88
198.0,455.0,0.89
198.0,455.0,0.9
192.0,453.0,0.91
192.0,453.0,0.92
192.0,453.0,0.93
192.0,453.0,0.94
191.0,452.0,0.95
191.0,452.0,0.96
191.0,452.0,0.97
191.0,452.0,0.98
189.0,450.0,0.99
186.0,447.0,1.0
186.0,447.0,1.01
186.0,447.0,1.02
186.0,447.0,1.03
185.0,444.0,1.04
185.0,444.0,1.05
185.0,444.0,1.06
183.0,437.0,1.07
183.0,437.0,1.08
183.0,426.0,1.09
183.0,426.0,1.1
183.0,426.0,1.11
183.0,414.0,1.12
183.0,414.0,1.13
183.0,414.0,1.14
183.0,405.0,1.15
183.0,405.0,1.16
183.0,405.0,1.17
183.0,396.0,1.18
183.0,396.0,1.19
183.0,396.0,1.2
183.0,387.0,1.21
183.0,387.0,1.22
183.0,387.0,1.23
183.0,387.0,1.24
183.0,387.0,1.25
183.0,387.0,1.26
183.0,380.0,1.27
183.0,380.0,1.28
185.0,372.0,1.29
185.0,372.0,1.3
186.0,366.0,1.31
186.0,366.0,1.32
186.0,366.0,1.33
186.0,366.0,1.34
186.0,366.0,1.35
188.0,362.0,1.36
188.0,362.0,1.37
188.0,362.0,1.38
189.0,357.0,1.39
189.0,357.0,1.4
189.0,356.0,1.41
189.0,356.0,1.42
189.0,356.0,1.43
189.0,354.0,1.44
189.0,354.0,1.45
189.0,354.0,1.46
189.0,354.0,1.47
189.0,353.0,1.48
189.0,353.0,1.49
189.0,353.0,1.5
189.0,353.0,1.51
189.0,353.0,1.52
191.0,354.0,1.53
191.0,354.0,1.54
191.0,354.0,1.55
194.0,357.0,1.56
194.0,357.0,1.57
194.0,357.0,1.58
194.0,357.0,1.59
194.0,357.0,1.6
197.0,362.0,1.61
197.0,362.0,1.62
197.0,362.0,1.63
200.0,365.0,1.64
200.0,365.0,1.65
200.0,365.0,1.66
200.0,365.0,1.67
201.0,368.0,1.68
201.0,368.0,1.69
203.0,371.0,1.7
203.0,371.0,1.71
203.0,371.0,1.72
206.0,372.0,1.73
206.0,372.0,1.74
206.0,372.0,1.75
209.0,375.0,1.76
209.0,375.0,1.77
209.0,375.0,1.78
213.0,378.0,1.79
213.0,378.0,1.8
213.0,378.0,1.81
218.0,383.0,1.82
218.0,383.0,1.83
218.0,383.0,1.84
225.0,390.0,1.85
225.0,390.0,1.86
225.0,390.0,1.87
225.0,390.0,1.88
225.0,390.0,1.89
233.0,398.0,1.9
233.0,398.0,1.91
240.0,404.0,1.92
240.0,404.0,1.93
246.0,408.0,1.94
246.0,408.0,1.95
246.0,408.0,1.96
246.0,408.0,1.97
246.0,408.0,1.98
246.0,408.0,1.99
267.0,428.0,2.0
267.0,428.0,2.01
267.0,428.0,2.02
267.0,428.0,2.03
276.0,437.0,2.04
276.0,437.0,2.05
276.0,437.0,2.06
290.0,452.0,2.07
290.0,452.0,2.08
290.0,452.0,2.09
300.0,468.0,2.1
300.0,468.0,2.11
309.0,486.0,2.12
309.0,486.0,2.13
315.0,503.0,2.14
315.0,503.0,2.15
315.0,503.0,2.16
321.0,518.0,2.17
321.0,518.0,2.18
321.0,518.0,2.19
321.0,518.0,2.2
332.0,534.0,2.21
332.0,534.0,2.22
332.0,534.0,2.23
341.0,543.0,2.24
341.0,543.0,2.25
341.0,543.0,2.26
351.0,555.0,2.27
351.0,555.0,2.28
351.0,555.0,2.29
351.0,555.0,2.3
351.0,555.0,2.31
776.0,672.0,2.32
776.0,672.0,2.33
1200.0,746.0,2.34
1200.0,746.0,2.35
1200.0,746.0,2.36
1184.0,761.0,2.37
1184.0,761.0,2.38
1184.0,761.0,2.39
1184.0,761.0,2.4
1184.0,761.0,2.41
1175.0,765.0,2.42
1175.0,765.0,2.43
1175.0,765.0,2.44
1173.0,768.0,2.45
1173.0,768.0,2.46
1176.0,767.0,2.47
1176.0,767.0,2.48
1176.0,765.0,2.49
1176.0,765.0,2.5
1176.0,765.0,2.51
1176.0,765.0,2.52
1176.0,764.0,2.53
1176.0,764.0,2.54
1176.0,764.0,2.55
1176.0,761.0,2.56
1176.0,761.0,2.57
1176.0,761.0,2.58
1176.0,761.0,2.59
1178.0,758.0,2.6
1178.0,758.0,2.61
1178.0,758.0,2.62
1179.0,755.0,2.63
1179.0,755.0,2.64
1179.0,755.0,2.65
1181.0,752.0,2.66
1181.0,752.0,2.67
1181.0,752.0,2.68
1182.0,749.0,2.69
1182.0,749.0,2.7
1182.0,749.0,2.71
1182.0,749.0,2.72
1185.0,746.0,2.73
1185.0,746.0,2.74
1185.0,746.0,2.75
1188.0,744.0,2.76
1188.0,744.0,2.77
1191.0,743.0,2.78
1191.0,743.0,2.79
1191.0,743.0,2.8
1194.0,741.0,2.81
1194.0,741.0,2.82
1194.0,741.0,2.83
1197.0,741.0,2.84
1197.0,741.0,2.85
1197.0,741.0,2.86
1200.0,741.0,2.87
1200.0,741.0,2.88
1200.0,741.0,2.89
1205.0,741.0,2.9
1205.0,741.0,2.91
1205.0,741.0,2.92
1211.0,741.0,2.93
1211.0,741.0,2.94
1211.0,741.0,2.95
1211.0,741.0,2.96
1211.0,741.0,2.97
1215.0,741.0,2.98
1215.0,741.0,2.99
1230.0,732.0,3.0
1235.0,729.0,3.01
1235.0,729.0,3.02
1235.0,729.0,3.03
1235.0,729.0,3.04
1236.0,726.0,3.05
1236.0,726.0,3.06
1236.0,723.0,3.07
1236.0,723.0,3.08
1236.0,723.0,3.09
1236.0,723.0,3.1
1236.0,719.0,3.11
1236.0,719.0,3.12
1236.0,714.0,3.13
1236.0,714.0,3.14
1236.0,714.0,3.15
1236.0,714.0,3.16
1236.0,711.0,3.17
1236.0,711.0,3.18
1235.0,707.0,3.19
1235.0,707.0,3.2
1235.0,707.0,3.21
1235.0,707.0,3.22
1235.0,707.0,3.23
1233.0,702.0,3.24
1233.0,702.0,3.25
1233.0,702.0,3.26
1233.0,702.0,3.27
1232.0,698.0,3.28
1232.0,698.0,3.29
1230.0,695.0,3.3
1230.0,695.0,3.31
1230.0,695.0,3.32
1229.0,693.0,3.33
1229.0,693.0,3.34
1229.0,693.0,3.35
1229.0,693.0,3.36
1227.0,692.0,3.37
1227.0,692.0,3.38
1227.0,692.0,3.39
1226.0,692.0,3.4
1226.0,692.0,3.41
1223.0,693.0,3.42
1223.0,693.0,3.43
1223.0,693.0,3.44
1215.0,701.0,3.45
1215.0,701.0,3.46
1215.0,701.0,3.47
1215.0,701.0,3.48
1206.0,710.0,3.49
1206.0,710.0,3.5
1206.0,710.0,3.51
1199.0,719.0,3.52
1199.0,719.0,3.53
1191.0,728.0,3.54
1191.0,728.0,3.55
1191.0,728.0,3.56
1191.0,728.0,3.57
1191.0,728.0,3.58
1184.0,738.0,3.59
1184.0,738.0,3.6
1184.0,738.0,3.61
1176.0,746.0,3.62
1176.0,746.0,3.63
1176.0,746.0,3.64
1170.0,752.0,3.65
1170.0,752.0,3.66
1170.0,752.0,3.67
1170.0,752.0,3.68
1164.0,756.0,3.69
1164.0,756.0,3.7
1157.0,762.0,3.71
1157.0,762.0,3.72
1157.0,762.0,3.73
1152.0,765.0,3.74
1152.0,765.0,3.75
1152.0,765.0,3.76
1152.0,765.0,3.77
1149.0,767.0,3.78
1149.0,767.0,3.79
1146.0,768.0,3.8
1146.0,768.0,3.81
1146.0,768.0,3.82
1145.0,768.0,3.83
1145.0,768.0,3.84
1145.0,768.0,3.85
1143.0,768.0,3.86
1143.0,768.0,3.87
1143.0,768.0,3.88
1143.0,768.0,3.89
1143.0,767.0,3.9
1143.0,767.0,3.91
1143.0,767.0,3.92
1148.0,765.0,3.93
1148.0,765.0,3.94
1148.0,765.0,3.95
1148.0,765.0,3.96
1160.0,761.0,3.97
1160.0,761.0,3.98
1160.0,761.0,3.99
