x,y,t
1046.0,629.0,0.0
1046.0,629.0,0.01
1047.0,632.0,0.02
1047.0,632.0,0.03
1047.0,632.0,0.04
1047.0,632.0,0.05
1049.0,636.0,0.06
1049.0,636.0,0.07
1049.0,636.0,0.08
1052.0,642.0,0.09
1052.0,642.0,0.1
1052.0,642.0,0.11
1056.0,650.0,0.12
1056.0,650.0,0.13
1059.0,654.0,0.14
1059.0,654.0,0.15
1059.0,654.0,0.16
1064.0,659.0,0.17
1064.0,659.0,0.18
1064.0,659.0,0.19
1064.0,659.0,0.2
1071.0,663.0,0.21
1071.0,663.0,0.22
1077.0,665.0,0.23
1077.0,665.0,0.24
1077.0,665.0,0.25
1082.0,663.0,0.26
1082.0,663.0,0.27
1082.0,663.0,0.28
1082.0,663.0,0.29
1082.0,663.0,0.3
1082.0,663.0,0.31
1086.0,660.0,0.32
1086.0,660.0,0.33
1091.0,657.0,0.34
1091.0,657.0,0.35
1091.0,657.0,0.36
1094.0,654.0,0.37
1094.0,654.0,0.38
1094.0,654.0,0.39
1094.0,654.0,0.4
1097.0,651.0,0.41
1097.0,651.0,0.42
1098.0,650.0,0.43
1098.0,650.0,0.44
1098.0,650.0,0.45
1098.0,648.0,0.46
1098.0,648.0,0.47
1098.0,648.0,0.48
1098.0,648.0,0.49
1100.0,644.0,0.5
1100.0,644.0,0.51
1086.0,552.0,0.52
1086.0,552.0,0.53
1086.0,552.0,0.54
1110.0,351.0,0.55
1110.0,351.0,0.56
1110.0,351.0,0.57
1110.0,351.0,0.58
1119.0,324.0,0.59
1119.0,324.0,0.6
1119.0,324.0,0.61
1119.0,324.0,0.62
1119.0,314.0,0.63
1119.0,314.0,0.64
1119.0,314.0,0.65
1118.0,312.0,0.66
1118.0,312.0,0.67
1118.0,312.0,0.68
1116.0,311.0,0.69
1116.0,311.0,0.7
1116.0,311.0,0.71
1115.0,308.0,0.72
1115.0,308.0,0.73
1115.0,308.0,0.74
1115.0,308.0,0.75
1118.0,278.0,0.76
1118.0,278.0,0.77
1119.0,267.0,0.78
1119.0,267.0,0.79
1119.0,267.0,0.8
1119.0,267.0,0.81
1122.0,255.0,0.82
1122.0,255.0,0.83
1122.0,255.0,0.84
1127.0,240.0,0.85
1127.0,240.0,0.86
1127.0,240.0,0.87
1131.0,225.0,0.88
1131.0,225.0,0.89
1131.0,225.0,0.9
1136.0,212.0,0.91
1136.0,212.0,0.92
1136.0,212.0,0.93
1136.0,212.0,0.94
1142.0,198.0,0.95
1142.0,198.0,0.96
1146.0,186.0,0.97
1146.0,186.0,0.98
1146.0,186.0,0.99
1160.0,150.0,1.0
1160.0,150.0,1.01
1164.0,134.0,1.02
1164.0,134.0,1.03
1164.0,134.0,1.04
1169.0,119.0,1.05
1169.0,119.0,1.06
1169.0,119.0,1.07
1169.0,119.0,1.08
1170.0,105.0,1.09
1170.0,105.0,1.1
1170.0,105.0,1.11
1169.0,90.0,1.12
1169.0,90.0,1.13
1164.0,78.0,1.14
1164.0,78.0,1.15
1164.0,78.0,1.16
1164.0,78.0,1.17
1154.0,62.0,1.18
1154.0,62.0,1.19
1142.0,47.0,1.2
1142.0,47.0,1.21
1142.0,47.0,1.22
1142.0,47.0,1.23
1130.0,33.0,1.24
1130.0,33.0,1.25
1118.0,23.0,1.26
1118.0,23.0,1.27
1118.0,23.0,1.28
1118.0,23.0,1.29
1118.0,23.0,1.3
1109.0,15.0,1.31
1109.0,15.0,1.32
1109.0,15.0,1.33
1098.0,11.0,1.34
1098.0,11.0,1.35
1098.0,11.0,1.36
1088.0,8.0,1.37
1088.0,8.0,1.38
1088.0,8.0,1.39
1088.0,8.0,1.4
1088.0,8.0,1.41
1079.0,5.0,1.42
1079.0,5.0,1.43
1079.0,5.0,1.44
1068.0,3.0,1.45
1068.0,3.0,1.46
1058.0,2.0,1.47
1058.0,2.0,1.48
1058.0,2.0,1.49
1049.0,0.0,1.5
1049.0,0.0,1.51
1049.0,0.0,1.52
1040.0,0.0,1.53
1040.0,0.0,1.54
1040.0,0.0,1.55
1034.0,0.0,1.56
1034.0,0.0,1.57
1034.0,0.0,1.58
1029.0,0.0,1.59
1029.0,0.0,1.6
1029.0,0.0,1.61
1029.0,0.0,1.62
1026.0,0.0,1.63
1026.0,0.0,1.64
1025.0,0.0,1.65
1025.0,0.0,1.66
1025.0,0.0,1.67
1025.0,0.0,1.68
1023.0,0.0,1.69
1023.0,0.0,1.7
1023.0,0.0,1.71
1022.0,0.0,1.72
1022.0,0.0,1.73
1022.0,0.0,1.74
1020.0,0.0,1.75
1020.0,0.0,1.76
1020.0,0.0,1.77
1019.0,0.0,1.78
1019.0,0.0,1.79
1019.0,0.0,1.8
1019.0,0.0,1.81
1017.0,0.0,1.82
1017.0,0.0,1.83
1017.0,0.0,1.84
1017.0,0.0,1.85
1017.0,0.0,1.86
1019.0,0.0,1.87
1019.0,0.0,1.88
1019.0,0.0,1.89
1019.0,0.0,1.9
1034.0,0.0,1.91
1034.0,0.0,1.92
1034.0,0.0,1.93
1055.0,0.0,1.94
1055.0,0.0,1.95
1055.0,0.0,1.96
1071.0,0.0,1.97
1071.0,0.0,1.98
1071.0,0.0,1.99
1101.0,0.0,2.0
1101.0,0.0,2.01
1101.0,0.0,2.02
1113.0,0.0,2.03
1113.0,0.0,2.04
1113.0,0.0,2.05
1124.0,0.0,2.06
1124.0,0.0,2.07
1124.0,0.0,2.08
1128.0,0.0,2.09
1128.0,0.0,2.1
1128.0,0.0,2.11
1031.0,413.0,2.12
1031.0,413.0,2.13
1031.0,413.0,2.14
1023.0,438.0,2.15
1023.0,438.0,2.16
1023.0,438.0,2.17
1023.0,438.0,2.18
1023.0,438.0,2.19
1017.0,453.0,2.2
1017.0,453.0,2.21
1019.0,461.0,2.22
1019.0,461.0,2.23
1019.0,461.0,2.24
1016.0,467.0,2.25
1016.0,467.0,2.26
1016.0,467.0,2.27
1014.0,467.0,2.28
1014.0,467.0,2.29
1014.0,467.0,2.3
1013.0,467.0,2.31
1013.0,467.0,2.32
1013.0,467.0,2.33
1013.0,467.0,2.34
1011.0,467.0,2.35
1011.0,467.0,2.36
1011.0,467.0,2.37
1011.0,467.0,2.38
1011.0,468.0,2.39
1011.0,468.0,2.4
1013.0,474.0,2.41
1013.0,474.0,2.42
1013.0,474.0,2.43
1014.0,482.0,2.44
1014.0,482.0,2.45
1014.0,482.0,2.46
1014.0,482.0,2.47
1019.0,494.0,2.48
1019.0,494.0,2.49
1019.0,494.0,2.5
1023.0,506.0,2.51
1023.0,506.0,2.52
1023.0,506.0,2.53
1029.0,518.0,2.54
1029.0,518.0,2.55
1029.0,518.0,2.56
1034.0,530.0,2.57
1034.0,530.0,2.58
1034.0,530.0,2.59
1041.0,548.0,2.6
1041.0,548.0,2.61
1041.0,548.0,2.62
1050.0,569.0,2.63
1050.0,569.0,2.64
1050.0,569.0,2.65
1059.0,588.0,2.66
1059.0,588.0,2.67
1059.0,588.0,2.68
1067.0,606.0,2.69
1067.0,606.0,2.7
1067.0,606.0,2.71
1067.0,606.0,2.72
1067.0,606.0,2.73
1073.0,621.0,2.74
1073.0,621.0,2.75
1083.0,653.0,2.76
1083.0,653.0,2.77
1083.0,653.0,2.78
1083.0,653.0,2.79
1085.0,660.0,2.8
1085.0,660.0,2.81
1085.0,660.0,2.82
1085.0,660.0,2.83
1086.0,669.0,2.84
1086.0,669.0,2.85
1088.0,680.0,2.86
1088.0,680.0,2.87
1088.0,680.0,2.88
1089.0,686.0,2.89
1089.0,686.0,2.9
1089.0,686.0,2.91
1089.0,686.0,2.92
1091.0,692.0,2.93
1091.0,692.0,2.94
1092.0,696.0,2.95
1092.0,696.0,2.96
1092.0,696.0,2.97
1092.0,699.0,2.98
1092.0,699.0,2.99
1092.0,704.0,3.0
1092.0,704.0,3.01
1092.0,704.0,3.02
1092.0,704.0,3.03
1092.0,705.0,3.04
1092.0,705.0,3.05
1092.0,705.0,3.06
1092.0,705.0,3.07
1092.0,705.0,3.08
1091.0,705.0,3.09
1091.0,705.0,3.1
1091.0,705.0,3.11
1089.0,705.0,3.12
1089.0,705.0,3.13
1089.0,705.0,3.14
1089.0,705.0,3.15
1088.0,705.0,3.16
1088.0,705.0,3.17
1088.0,705.0,3.18
1086.0,705.0,3.19
1086.0,705.0,3.2
1086.0,705.0,3.21
1085.0,705.0,3.22
1085.0,705.0,3.23
1085.0,705.0,3.24
1085.0,705.0,3.25
1085.0,705.0,3.26
1085.0,705.0,3.27
1085.0,705.0,3.28
1085.0,705.0,3.29
1085.0,705.0,3.3
1085.0,705.0,3.31
1085.0,705.0,3.32
1085.0,705.0,3.33
1085.0,705.0,3.34
1085.0,705.0,3.35
1085.0,705.0,3.36
1085.0,705.0,3.37
1085.0,705.0,3.38
1085.0,705.0,3.39
1085.0,705.0,3.4
1085.0,705.0,3.41
1085.0,704.0,3.42
1085.0,704.0,3.43
1085.0,702.0,3.44
1085.0,702.0,3.45
1085.0,702.0,3.46
1085.0,701.0,3.47
1085.0,701.0,3.48
1085.0,701.0,3.49
1085.0,701.0,3.5
1083.0,699.0,3.51
1083.0,699.0,3.52
1083.0,699.0,3.53
1082.0,696.0,3.54
1082.0,696.0,3.55
1082.0,696.0,3.56
1080.0,693.0,3.57
1080.0,693.0,3.58
1080.0,693.0,3.59
1080.0,693.0,3.6
1079.0,687.0,3.61
1079.0,687.0,3.62
1076.0,680.0,3.63
1076.0,680.0,3.64
1076.0,680.0,3.65
1073.0,671.0,3.66
1073.0,671.0,3.67
1073.0,671.0,3.68
1070.0,663.0,3.69
1070.0,663.0,3.7
1070.0,663.0,3.71
1070.0,663.0,3.72
1065.0,654.0,3.73
1065.0,654.0,3.74
1065.0,654.0,3.75
1065.0,654.0,3.76
1061.0,647.0,3.77
1061.0,647.0,3.78
1056.0,639.0,3.79
1056.0,639.0,3.8
1056.0,639.0,3.81
1056.0,639.0,3.82
1053.0,633.0,3.83
1053.0,633.0,3.84
1053.0,633.0,3.85
1050.0,629.0,3.86
1050.0,629.0,3.87
1050.0,629.0,3.88
1047.0,626.0,3.89
