x,y,t
1097.0,875.0,0.0
1097.0,875.0,0.01
1080.0,881.0,0.02
1080.0,881.0,0.03
1080.0,881.0,0.04
1080.0,881.0,0.05
1080.0,881.0,0.06
1064.0,885.0,0.07
1064.0,885.0,0.08
1047.0,888.0,0.09
1047.0,888.0,0.1
1031.0,891.0,0.11
1031.0,891.0,0.12
1031.0,891.0,0.13
1019.0,896.0,0.14
1019.0,896.0,0.15
1019.0,896.0,0.16
1005.0,899.0,0.17
1005.0,899.0,0.18
1005.0,899.0,0.19
990.0,902.0,0.2
990.0,902.0,0.21
990.0,902.0,0.22
977.0,903.0,0.23
977.0,903.0,0.24
977.0,903.0,0.25
977.0,903.0,0.26
977.0,903.0,0.27
977.0,903.0,0.28
963.0,905.0,0.29
963.0,905.0,0.3
954.0,906.0,0.31
954.0,906.0,0.32
954.0,906.0,0.33
950.0,906.0,0.34
950.0,906.0,0.35
950.0,906.0,0.36
947.0,906.0,0.37
947.0,906.0,0.38
947.0,906.0,0.39
945.0,906.0,0.4
945.0,906.0,0.41
945.0,906.0,0.42
942.0,908.0,0.43
942.0,908.0,0.44
942.0,908.0,0.45
939.0,914.0,0.46
939.0,914.0,0.47
939.0,914.0,0.48
939.0,914.0,0.49
938.0,926.0,0.5
938.0,926.0,0.51
938.0,926.0,0.52
941.0,947.0,0.53
941.0,947.0,0.54
941.0,947.0,0.55
947.0,968.0,0.56
947.0,968.0,0.57
947.0,968.0,0.58
953.0,987.0,0.59
953.0,987.0,0.6
953.0,987.0,0.61
953.0,987.0,0.62
960.0,1007.0,0.63
960.0,1007.0,0.64
960.0,1007.0,0.65
972.0,1035.0,0.66
972.0,1035.0,0.67
972.0,1035.0,0.68
983.0,1056.0,0.69
983.0,1056.0,0.7
983.0,1056.0,0.71
984.0,1061.0,0.72
984.0,1061.0,0.73
984.0,1061.0,0.74
984.0,1061.0,0.75
986.0,1064.0,0.76
986.0,1064.0,0.77
986.0,1064.0,0.78
986.0,1064.0,0.79
989.0,1065.0,0.8
989.0,1065.0,0.81
993.0,1067.0,0.82
993.0,1067.0,0.83
993.0,1067.0,0.84
998.0,1068.0,0.85
998.0,1068.0,0.86
998.0,1068.0,0.87
1004.0,1070.0,0.88
1004.0,1070.0,0.89
1004.0,1070.0,0.9
1011.0,1071.0,0.91
1011.0,1071.0,0.92
1011.0,1071.0,0.93
1017.0,1073.0,0.94
1017.0,1073.0,0.95
1017.0,1073.0,0.96
1022.0,1074.0,0.97
1022.0,1074.0,0.98
1022.0,1074.0,0.99
1026.0,1074.0,1.0
1026.0,1074.0,1.01
1026.0,1074.0,1.02
1028.0,1074.0,1.03
1028.0,1074.0,1.04
1028.0,1074.0,1.05
1029.0,1074.0,1.06
1029.0,1074.0,1.07
1029.0,1074.0,1.08
1029.0,1074.0,1.09
1029.0,1074.0,1.1
1029.0,1074.0,1.11
1028.0,1074.0,1.12
1028.0,1074.0,1.13
1028.0,1074.0,1.14
881.0,936.0,1.15
881.0,936.0,1.16
881.0,936.0,1.17
881.0,926.0,1.18
881.0,926.0,1.19
881.0,926.0,1.2
884.0,918.0,1.21
884.0,918.0,1.22
884.0,918.0,1.23
884.0,917.0,1.24
884.0,917.0,1.25
884.0,917.0,1.26
884.0,917.0,1.27
884.0,915.0,1.28
884.0,915.0,1.29
884.0,915.0,1.3
884.0,915.0,1.31
884.0,914.0,1.32
884.0,914.0,1.33
884.0,914.0,1.34
884.0,912.0,1.35
884.0,912.0,1.36
884.0,912.0,1.37
884.0,911.0,1.38
884.0,911.0,1.39
884.0,911.0,1.4
884.0,911.0,1.41
884.0,911.0,1.42
884.0,911.0,1.43
884.0,911.0,1.44
884.0,911.0,1.45
884.0,911.0,1.46
884.0,911.0,1.47
884.0,911.0,1.48
885.0,911.0,1.49
885.0,911.0,1.5
885.0,911.0,1.51
887.0,909.0,1.52
887.0,909.0,1.53
888.0,905.0,1.54
888.0,905.0,1.55
894.0,888.0,1.56
894.0,888.0,1.57
894.0,888.0,1.58
894.0,888.0,1.59
905.0,866.0,1.6
905.0,866.0,1.61
905.0,866.0,1.62
914.0,848.0,1.63
914.0,848.0,1.64
914.0,848.0,1.65
914.0,848.0,1.66
920.0,831.0,1.67
920.0,831.0,1.68
920.0,831.0,1.69
926.0,815.0,1.7
926.0,815.0,1.71
926.0,815.0,1.72
930.0,798.0,1.73
930.0,798.0,1.74
930.0,798.0,1.75
935.0,782.0,1.76
935.0,782.0,1.77
935.0,782.0,1.78
935.0,782.0,1.79
944.0,753.0,1.8
944.0,753.0,1.81
944.0,753.0,1.82
945.0,746.0,1.83
945.0,746.0,1.84
948.0,732.0,1.85
948.0,732.0,1.86
948.0,732.0,1.87
948.0,732.0,1.88
951.0,717.0,1.89
951.0,717.0,1.9
951.0,717.0,1.91
954.0,704.0,1.92
954.0,704.0,1.93
954.0,704.0,1.94
957.0,695.0,1.95
957.0,695.0,1.96
957.0,695.0,1.97
960.0,686.0,1.98
960.0,686.0,1.99
977.0,662.0,2.0
977.0,662.0,2.01
977.0,662.0,2.02
977.0,662.0,2.03
986.0,651.0,2.04
986.0,651.0,2.05
986.0,651.0,2.06
993.0,642.0,2.07
993.0,642.0,2.08
993.0,642.0,2.09
1001.0,633.0,2.1
1001.0,633.0,2.11
1001.0,633.0,2.12
1001.0,633.0,2.13
1008.0,624.0,2.14
1008.0,624.0,2.15
1008.0,624.0,2.16
1008.0,624.0,2.17
1014.0,615.0,2.18
1014.0,615.0,2.19
1022.0,606.0,2.2
1022.0,606.0,2.21
1022.0,606.0,2.22
1028.0,600.0,2.23
1028.0,600.0,2.24
1034.0,596.0,2.25
1034.0,596.0,2.26
1034.0,596.0,2.27
1038.0,594.0,2.28
1038.0,594.0,2.29
1038.0,594.0,2.3
1041.0,594.0,2.31
1041.0,594.0,2.32
1041.0,594.0,2.33
1041.0,594.0,2.34
1041.0,594.0,2.35
1044.0,594.0,2.36
1044.0,594.0,2.37
1044.0,594.0,2.38
1046.0,594.0,2.39
1046.0,594.0,2.4
1046.0,594.0,2.41
1047.0,596.0,2.42
1047.0,596.0,2.43
1047.0,596.0,2.44
1047.0,597.0,2.45
1047.0,597.0,2.46
1047.0,597.0,2.47
1047.0,597.0,2.48
1047.0,602.0,2.49
1047.0,602.0,2.5
1046.0,608.0,2.51
1046.0,608.0,2.52
1046.0,608.0,2.53
1046.0,608.0,2.54
1041.0,614.0,2.55
1041.0,614.0,2.56
1041.0,614.0,2.57
1035.0,620.0,2.58
1035.0,620.0,2.59
1028.0,626.0,2.6
1028.0,626.0,2.61
1028.0,626.0,2.62
1028.0,626.0,2.63
1019.0,632.0,2.64
1019.0,632.0,2.65
1019.0,632.0,2.66
1007.0,638.0,2.67
1007.0,638.0,2.68
1007.0,638.0,2.69
1007.0,638.0,2.7
1007.0,638.0,2.71
993.0,642.0,2.72
993.0,642.0,2.73
981.0,647.0,2.74
981.0,647.0,2.75
981.0,647.0,2.76
971.0,648.0,2.77
971.0,648.0,2.78
971.0,648.0,2.79
960.0,650.0,2.8
960.0,650.0,2.81
960.0,650.0,2.82
960.0,650.0,2.83
951.0,651.0,2.84
951.0,651.0,2.85
951.0,651.0,2.86
944.0,653.0,2.87
944.0,653.0,2.88
944.0,653.0,2.89
944.0,653.0,2.9
938.0,654.0,2.91
938.0,654.0,2.92
933.0,654.0,2.93
933.0,654.0,2.94
933.0,654.0,2.95
