x,y,t
1424.0,1079.0,0.0
1424.0,1079.0,0.01
1424.0,1079.0,0.02
1415.0,1079.0,0.03
1415.0,1079.0,0.04
1415.0,1079.0,0.05
1413.0,1079.0,0.06
1413.0,1079.0,0.07
1413.0,1079.0,0.08
1413.0,1079.0,0.09
1412.0,1079.0,0.1
1412.0,1079.0,0.11
1410.0,1079.0,0.12
1410.0,1079.0,0.13
1410.0,1079.0,0.14
1409.0,1079.0,0.15
1409.0,1079.0,0.16
1409.0,1079.0,0.17
1409.0,1079.0,0.18
1409.0,1079.0,0.19
1409.0,1079.0,0.2
1407.0,1079.0,0.21
1407.0,1079.0,0.22
1407.0,1079.0,0.23
1407.0,1079.0,0.24
1407.0,1079.0,0.25
1407.0,1079.0,0.26
1407.0,1079.0,0.27
1407.0,1079.0,0.28
1407.0,1079.0,0.29
1407.0,1079.0,0.3
1407.0,1079.0,0.31
1407.0,1079.0,0.32
1407.0,1079.0,0.33
1407.0,1079.0,0.34
1407.0,1079.0,0.35
1407.0,1079.0,0.36
1407.0,1079.0,0.37
1407.0,1079.0,0.38
1407.0,1079.0,0.39
1407.0,1079.0,0.4
1407.0,1079.0,0.41
1407.0,1079.0,0.42
1407.0,1079.0,0.43
1407.0,1079.0,0.44
1409.0,1079.0,0.45
1409.0,1079.0,0.46
1409.0,1079.0,0.47
1409.0,1079.0,0.48
1409.0,1079.0,0.49
1409.0,1079.0,0.5
1371.0,1079.0,0.51
1371.0,1079.0,0.52
1371.0,1079.0,0.53
1305.0,1079.0,0.54
1305.0,1079.0,0.55
1305.0,1079.0,0.56
1305.0,1079.0,0.57
1305.0,1079.0,0.58
1298.0,1079.0,0.59
1298.0,1079.0,0.6
1298.0,1079.0,0.61
1298.0,1079.0,0.62
1293.0,1079.0,0.63
1293.0,1079.0,0.64
1293.0,1079.0,0.65
1293.0,1079.0,0.66
1293.0,1079.0,0.67
1293.0,1079.0,0.68
1293.0,1079.0,0.69
1293.0,1079.0,0.7
1293.0,1079.0,0.71
1293.0,1079.0,0.72
1293.0,1079.0,0.73
1293.0,1079.0,0.74
1293.0,1079.0,0.75
