x,y,t
1040.0,888.0,0.0
1040.0,888.0,0.01
1040.0,888.0,0.02
1040.0,888.0,0.03
1040.0,888.0,0.04
1040.0,888.0,0.05
1040.0,888.0,0.06
1040.0,888.0,0.07
1040.0,888.0,0.08
1040.0,888.0,0.09
1040.0,888.0,0.1
1040.0,888.0,0.11
1040.0,888.0,0.12
1040.0,888.0,0.13
1040.0,888.0,0.14
1040.0,888.0,0.15
1040.0,888.0,0.16
1040.0,888.0,0.17
1040.0,890.0,0.18
1040.0,890.0,0.19
1040.0,890.0,0.2
1040.0,890.0,0.21
1040.0,890.0,0.22
1041.0,891.0,0.23
1041.0,891.0,0.24
1041.0,891.0,0.25
1041.0,890.0,0.26
1041.0,890.0,0.27
1041.0,890.0,0.28
1041.0,888.0,0.29
1041.0,888.0,0.3
1041.0,888.0,0.31
1043.0,884.0,0.32
1043.0,884.0,0.33
1043.0,884.0,0.34
1046.0,876.0,0.35
1046.0,876.0,0.36
1046.0,876.0,0.37
1046.0,876.0,0.38
1047.0,867.0,0.39
1047.0,867.0,0.4
1047.0,867.0,0.41
1049.0,858.0,0.42
1049.0,858.0,0.43
1050.0,845.0,0.44
1050.0,845.0,0.45
1050.0,845.0,0.46
1052.0,830.0,0.47
1052.0,830.0,0.48
1052.0,830.0,0.49
1052.0,815.0,0.5
1052.0,815.0,0.51
1052.0,815.0,0.52
1050.0,798.0,0.53
1050.0,798.0,0.54
1050.0,798.0,0.55
1050.0,798.0,0.56
1050.0,798.0,0.57
1049.0,783.0,0.58
1049.0,783.0,0.59
1049.0,783.0,0.6
1046.0,771.0,0.61
1046.0,771.0,0.62
1046.0,771.0,0.63
1043.0,761.0,0.64
1043.0,761.0,0.65
1043.0,761.0,0.66
1043.0,761.0,0.67
1040.0,750.0,0.68
1040.0,750.0,0.69
1037.0,743.0,0.7
1037.0,743.0,0.71
1037.0,743.0,0.72
1034.0,738.0,0.73
1034.0,738.0,0.74
1034.0,738.0,0.75
1031.0,734.0,0.76
1031.0,734.0,0.77
1031.0,734.0,0.78
1028.0,731.0,0.79
1028.0,731.0,0.8
1028.0,731.0,0.81
1025.0,728.0,0.82
1025.0,728.0,0.83
1025.0,728.0,0.84
1023.0,723.0,0.85
1023.0,723.0,0.86
1023.0,723.0,0.87
1023.0,723.0,0.88
1022.0,719.0,0.89
1022.0,719.0,0.9
1022.0,719.0,0.91
1022.0,714.0,0.92
1022.0,714.0,0.93
1022.0,714.0,0.94
1022.0,714.0,0.95
1022.0,710.0,0.96
1022.0,710.0,0.97
1022.0,710.0,0.98
1022.0,701.0,0.99
1020.0,674.0,1.0
1020.0,674.0,1.01
1020.0,674.0,1.02
1019.0,659.0,1.03
1019.0,659.0,1.04
1019.0,659.0,1.05
1019.0,659.0,1.06
1017.0,647.0,1.07
1017.0,647.0,1.08
1016.0,638.0,1.09
1016.0,638.0,1.1
1016.0,638.0,1.11
1016.0,630.0,1.12
1016.0,630.0,1.13
1016.0,630.0,1.14
1016.0,630.0,1.15
1019.0,621.0,1.16
1019.0,621.0,1.17
1023.0,614.0,1.18
1023.0,614.0,1.19
1023.0,614.0,1.2
1023.0,614.0,1.21
1028.0,608.0,1.22
1028.0,608.0,1.23
1028.0,608.0,1.24
1028.0,608.0,1.25
1028.0,608.0,1.26
1031.0,605.0,1.27
1031.0,605.0,1.28
1031.0,605.0,1.29
1034.0,602.0,1.3
1034.0,602.0,1.31
1035.0,600.0,1.32
1035.0,600.0,1.33
1035.0,600.0,1.34
1040.0,591.0,1.35
1040.0,591.0,1.36
1040.0,591.0,1.37
1046.0,557.0,1.38
1046.0,557.0,1.39
1046.0,557.0,1.4
1053.0,524.0,1.41
1053.0,524.0,1.42
1053.0,524.0,1.43
1062.0,237.0,1.44
1062.0,237.0,1.45
1062.0,237.0,1.46
1062.0,237.0,1.47
1067.0,209.0,1.48
1067.0,209.0,1.49
1067.0,209.0,1.5
1074.0,149.0,1.51
1074.0,149.0,1.52
1074.0,149.0,1.53
1074.0,146.0,1.54
1074.0,146.0,1.55
1074.0,146.0,1.56
1074.0,140.0,1.57
1074.0,140.0,1.58
1074.0,140.0,1.59
1074.0,140.0,1.6
1074.0,131.0,1.61
1074.0,131.0,1.62
1074.0,131.0,1.63
1076.0,122.0,1.64
1076.0,122.0,1.65
1076.0,122.0,1.66
1076.0,122.0,1.67
1076.0,114.0,1.68
1076.0,114.0,1.69
1076.0,114.0,1.7
1076.0,108.0,1.71
1076.0,108.0,1.72
1076.0,104.0,1.73
1076.0,104.0,1.74
1076.0,104.0,1.75
1076.0,104.0,1.76
1076.0,101.0,1.77
1076.0,101.0,1.78
1076.0,101.0,1.79
1076.0,98.0,1.8
1076.0,98.0,1.81
1076.0,98.0,1.82
1076.0,96.0,1.83
1076.0,96.0,1.84
1076.0,96.0,1.85
1077.0,93.0,1.86
1077.0,93.0,1.87
1077.0,93.0,1.88
1077.0,93.0,1.89
1079.0,90.0,1.9
1079.0,90.0,1.91
1082.0,87.0,1.92
1082.0,87.0,1.93
1082.0,87.0,1.94
1085.0,86.0,1.95
1085.0,86.0,1.96
1085.0,86.0,1.97
1085.0,86.0,1.98
1085.0,86.0,1.99
1100.0,84.0,2.0
1100.0,84.0,2.01
1100.0,84.0,2.02
1100.0,84.0,2.03
1100.0,84.0,2.04
1104.0,84.0,2.05
1104.0,84.0,2.06
1106.0,83.0,2.07
1106.0,83.0,2.08
1106.0,83.0,2.09
1112.0,81.0,2.1
1112.0,81.0,2.11
1112.0,81.0,2.12
1121.0,83.0,2.13
1121.0,83.0,2.14
1121.0,83.0,2.15
1124.0,83.0,2.16
1124.0,83.0,2.17
1124.0,83.0,2.18
1133.0,83.0,2.19
1133.0,83.0,2.2
1133.0,83.0,2.21
1140.0,83.0,2.22
1140.0,83.0,2.23
1140.0,83.0,2.24
1140.0,83.0,2.25
1146.0,83.0,2.26
1146.0,83.0,2.27
1146.0,83.0,2.28
1151.0,83.0,2.29
1151.0,83.0,2.3
1151.0,83.0,2.31
1151.0,83.0,2.32
1163.0,84.0,2.33
1163.0,84.0,2.34
1163.0,84.0,2.35
1163.0,84.0,2.36
1170.0,84.0,2.37
1170.0,84.0,2.38
1172.0,83.0,2.39
1172.0,83.0,2.4
1172.0,83.0,2.41
1172.0,81.0,2.42
1172.0,81.0,2.43
1172.0,81.0,2.44
1170.0,80.0,2.45
1170.0,80.0,2.46
1170.0,80.0,2.47
1170.0,80.0,2.48
1167.0,75.0,2.49
1167.0,75.0,2.5
1163.0,68.0,2.51
1163.0,68.0,2.52
1163.0,68.0,2.53
1160.0,62.0,2.54
1160.0,62.0,2.55
1160.0,62.0,2.56
1160.0,62.0,2.57
1155.0,54.0,2.58
1155.0,54.0,2.59
1148.0,47.0,2.6
1148.0,47.0,2.61
1148.0,47.0,2.62
1148.0,47.0,2.63
1143.0,41.0,2.64
1143.0,41.0,2.65
1143.0,41.0,2.66
1143.0,41.0,2.67
1136.0,35.0,2.68
1136.0,35.0,2.69
1136.0,35.0,2.7
1130.0,29.0,2.71
1130.0,29.0,2.72
1130.0,29.0,2.73
1124.0,23.0,2.74
1124.0,23.0,2.75
1124.0,23.0,2.76
1121.0,18.0,2.77
1121.0,18.0,2.78
1121.0,18.0,2.79
1116.0,14.0,2.8
1116.0,14.0,2.81
