x,y,t
1215.0,764.0,0.0
1215.0,764.0,0.01
1215.0,764.0,0.02
1215.0,764.0,0.03
1221.0,759.0,0.04
1221.0,759.0,0.05
1221.0,759.0,0.06
1221.0,759.0,0.07
1227.0,755.0,0.08
1227.0,755.0,0.09
1239.0,746.0,0.1
1239.0,746.0,0.11
1239.0,746.0,0.12
1248.0,737.0,0.13
1248.0,737.0,0.14
1256.0,726.0,0.15
1256.0,726.0,0.16
1256.0,726.0,0.17
1262.0,714.0,0.18
1262.0,714.0,0.19
1266.0,701.0,0.2
1266.0,701.0,0.21
1266.0,701.0,0.22
1266.0,701.0,0.23
1266.0,701.0,0.24
1269.0,686.0,0.25
1269.0,686.0,0.26
1269.0,686.0,0.27
1271.0,675.0,0.28
1271.0,675.0,0.29
1271.0,675.0,0.3
1271.0,665.0,0.31
1271.0,665.0,0.32
1271.0,665.0,0.33
1271.0,665.0,0.34
1268.0,656.0,0.35
1268.0,656.0,0.36
1268.0,656.0,0.37
1263.0,648.0,0.38
1263.0,648.0,0.39
1263.0,648.0,0.4
1262.0,647.0,0.41
1262.0,647.0,0.42
1262.0,647.0,0.43
1260.0,647.0,0.44
1260.0,647.0,0.45
1259.0,651.0,0.46
1259.0,651.0,0.47
1259.0,651.0,0.48
1259.0,651.0,0.49
1254.0,663.0,0.5
1254.0,663.0,0.51
753.0,833.0,0.52
753.0,833.0,0.53
753.0,833.0,0.54
753.0,833.0,0.55
338.0,759.0,0.56
338.0,759.0,0.57
338.0,759.0,0.58
324.0,735.0,0.59
324.0,735.0,0.6
324.0,735.0,0.61
324.0,735.0,0.62
324.0,735.0,0.63
5.0,713.0,0.64
5.0,713.0,0.65
5.0,713.0,0.66
128.0,692.0,0.67
128.0,692.0,0.68
177.0,669.0,0.69
177.0,669.0,0.7
177.0,669.0,0.71
182.0,668.0,0.72
182.0,668.0,0.73
182.0,668.0,0.74
182.0,668.0,0.75
278.0,648.0,0.76
278.0,648.0,0.77
278.0,648.0,0.78
278.0,648.0,0.79
278.0,648.0,0.8
278.0,648.0,0.81
278.0,648.0,0.82
278.0,648.0,0.83
278.0,648.0,0.84
284.0,648.0,0.85
284.0,648.0,0.86
284.0,648.0,0.87
308.0,645.0,0.88
308.0,645.0,0.89
308.0,645.0,0.9
314.0,644.0,0.91
314.0,644.0,0.92
315.0,644.0,0.93
315.0,644.0,0.94
315.0,644.0,0.95
315.0,644.0,0.96
315.0,644.0,0.97
315.0,642.0,0.98
315.0,642.0,0.99
309.0,641.0,1.0
306.0,639.0,1.01
306.0,639.0,1.02
306.0,639.0,1.03
303.0,638.0,1.04
303.0,638.0,1.05
303.0,638.0,1.06
300.0,638.0,1.07
300.0,638.0,1.08
297.0,638.0,1.09
297.0,638.0,1.1
297.0,638.0,1.11
293.0,639.0,1.12
293.0,639.0,1.13
293.0,639.0,1.14
288.0,641.0,1.15
288.0,641.0,1.16
288.0,641.0,1.17
288.0,641.0,1.18
288.0,641.0,1.19
278.0,647.0,1.2
278.0,647.0,1.21
278.0,647.0,1.22
270.0,651.0,1.23
270.0,651.0,1.24
270.0,651.0,1.25
260.0,657.0,1.26
260.0,657.0,1.27
260.0,657.0,1.28
254.0,662.0,1.29
254.0,662.0,1.3
254.0,662.0,1.31
251.0,665.0,1.32
251.0,665.0,1.33
251.0,665.0,1.34
251.0,665.0,1.35
249.0,668.0,1.36
249.0,668.0,1.37
248.0,672.0,1.38
248.0,672.0,1.39
248.0,672.0,1.4
248.0,678.0,1.41
248.0,678.0,1.42
248.0,678.0,1.43
248.0,686.0,1.44
248.0,686.0,1.45
248.0,686.0,1.46
248.0,693.0,1.47
248.0,693.0,1.48
248.0,693.0,1.49
249.0,699.0,1.5
249.0,699.0,1.51
249.0,699.0,1.52
249.0,699.0,1.53
249.0,704.0,1.54
249.0,704.0,1.55
249.0,704.0,1.56
249.0,704.0,1.57
251.0,708.0,1.58
251.0,708.0,1.59
251.0,708.0,1.6
254.0,711.0,1.61
254.0,711.0,1.62
254.0,711.0,1.63
258.0,714.0,1.64
258.0,714.0,1.65
258.0,714.0,1.66
269.0,716.0,1.67
269.0,716.0,1.68
269.0,716.0,1.69
279.0,716.0,1.7
279.0,716.0,1.71
279.0,716.0,1.72
288.0,716.0,1.73
288.0,716.0,1.74
288.0,716.0,1.75
288.0,716.0,1.76
294.0,716.0,1.77
294.0,716.0,1.78
294.0,716.0,1.79
299.0,717.0,1.8
299.0,717.0,1.81
302.0,717.0,1.82
302.0,717.0,1.83
302.0,717.0,1.84
303.0,717.0,1.85
303.0,717.0,1.86
303.0,717.0,1.87
303.0,717.0,1.88
305.0,717.0,1.89
305.0,717.0,1.9
305.0,717.0,1.91
305.0,719.0,1.92
305.0,719.0,1.93
305.0,719.0,1.94
305.0,719.0,1.95
305.0,722.0,1.96
305.0,722.0,1.97
305.0,722.0,1.98
303.0,726.0,1.99
299.0,737.0,2.0
299.0,737.0,2.01
299.0,737.0,2.02
299.0,737.0,2.03
299.0,737.0,2.04
297.0,740.0,2.05
297.0,740.0,2.06
296.0,743.0,2.07
296.0,743.0,2.08
296.0,743.0,2.09
294.0,746.0,2.1
294.0,746.0,2.11
294.0,746.0,2.12
293.0,747.0,2.13
293.0,747.0,2.14
291.0,747.0,2.15
291.0,747.0,2.16
291.0,747.0,2.17
291.0,747.0,2.18
291.0,747.0,2.19
290.0,747.0,2.2
290.0,747.0,2.21
290.0,747.0,2.22
288.0,749.0,2.23
288.0,749.0,2.24
285.0,750.0,2.25
285.0,750.0,2.26
