x,y,t
1034.0,446.0,0.0
1034.0,446.0,0.01
1028.0,464.0,0.02
1028.0,464.0,0.03
1028.0,464.0,0.04
1022.0,485.0,0.05
1022.0,485.0,0.06
1022.0,485.0,0.07
1014.0,504.0,0.08
1014.0,504.0,0.09
1014.0,504.0,0.1
968.0,630.0,0.11
968.0,630.0,0.12
968.0,630.0,0.13
966.0,630.0,0.14
966.0,630.0,0.15
966.0,630.0,0.16
965.0,632.0,0.17
965.0,632.0,0.18
965.0,632.0,0.19
963.0,633.0,0.2
963.0,633.0,0.21
963.0,633.0,0.22
963.0,633.0,0.23
963.0,633.0,0.24
962.0,635.0,0.25
962.0,635.0,0.26
962.0,635.0,0.27
962.0,636.0,0.28
962.0,636.0,0.29
962.0,636.0,0.3
962.0,639.0,0.31
962.0,639.0,0.32
962.0,639.0,0.33
962.0,639.0,0.34
965.0,647.0,0.35
965.0,647.0,0.36
971.0,657.0,0.37
971.0,657.0,0.38
971.0,657.0,0.39
977.0,668.0,0.4
977.0,668.0,0.41
977.0,668.0,0.42
980.0,671.0,0.43
980.0,671.0,0.44
980.0,671.0,0.45
981.0,674.0,0.46
981.0,674.0,0.47
981.0,674.0,0.48
981.0,675.0,0.49
981.0,675.0,0.5
981.0,675.0,0.51
981.0,675.0,0.52
981.0,675.0,0.53
981.0,675.0,0.54
981.0,675.0,0.55
981.0,675.0,0.56
981.0,675.0,0.57
981.0,675.0,0.58
981.0,675.0,0.59
980.0,674.0,0.6
980.0,674.0,0.61
980.0,674.0,0.62
978.0,672.0,0.63
978.0,672.0,0.64
978.0,672.0,0.65
977.0,669.0,0.66
977.0,669.0,0.67
977.0,669.0,0.68
977.0,665.0,0.69
977.0,665.0,0.7
977.0,665.0,0.71
978.0,660.0,0.72
978.0,660.0,0.73
978.0,660.0,0.74
978.0,660.0,0.75
980.0,654.0,0.76
980.0,654.0,0.77
981.0,650.0,0.78
981.0,650.0,0.79
981.0,650.0,0.8
981.0,645.0,0.81
981.0,645.0,0.82
981.0,645.0,0.83
981.0,645.0,0.84
981.0,641.0,0.85
981.0,641.0,0.86
981.0,641.0,0.87
981.0,635.0,0.88
981.0,635.0,0.89
981.0,635.0,0.9
981.0,632.0,0.91
981.0,632.0,0.92
981.0,632.0,0.93
981.0,632.0,0.94
981.0,629.0,0.95
981.0,629.0,0.96
981.0,629.0,0.97
981.0,626.0,0.98
981.0,626.0,0.99
984.0,623.0,1.0
984.0,623.0,1.01
984.0,623.0,1.02
987.0,621.0,1.03
987.0,621.0,1.04
987.0,621.0,1.05
993.0,623.0,1.06
993.0,623.0,1.07
993.0,623.0,1.08
998.0,624.0,1.09
998.0,624.0,1.1
998.0,624.0,1.11
1001.0,629.0,1.12
1001.0,629.0,1.13
1001.0,629.0,1.14
1004.0,653.0,1.15
1004.0,653.0,1.16
1004.0,653.0,1.17
1001.0,690.0,1.18
1001.0,690.0,1.19
1001.0,690.0,1.2
998.0,702.0,1.21
998.0,702.0,1.22
998.0,702.0,1.23
998.0,702.0,1.24
995.0,717.0,1.25
995.0,717.0,1.26
995.0,717.0,1.27
995.0,717.0,1.28
