x,y,t
1143.0,909.0,0.0
1125.0,912.0,0.01
1125.0,912.0,0.02
1125.0,912.0,0.03
1125.0,912.0,0.04
1125.0,912.0,0.05
1056.0,929.0,0.06
1056.0,929.0,0.07
1052.0,930.0,0.08
1052.0,930.0,0.09
1052.0,930.0,0.1
1040.0,936.0,0.11
1040.0,936.0,0.12
1026.0,942.0,0.13
1026.0,942.0,0.14
1026.0,942.0,0.15
1026.0,942.0,0.16
1026.0,942.0,0.17
1014.0,948.0,0.18
1014.0,948.0,0.19
1014.0,948.0,0.2
1014.0,948.0,0.21
1007.0,951.0,0.22
1007.0,951.0,0.23
1007.0,951.0,0.24
1007.0,951.0,0.25
1007.0,951.0,0.26
999.0,953.0,0.27
999.0,953.0,0.28
999.0,953.0,0.29
990.0,954.0,0.3
990.0,954.0,0.31
986.0,953.0,0.32
986.0,953.0,0.33
986.0,953.0,0.34
986.0,953.0,0.35
980.0,947.0,0.36
980.0,947.0,0.37
980.0,947.0,0.38
971.0,938.0,0.39
971.0,938.0,0.4
971.0,938.0,0.41
963.0,926.0,0.42
963.0,926.0,0.43
963.0,926.0,0.44
963.0,926.0,0.45
957.0,914.0,0.46
957.0,914.0,0.47
957.0,914.0,0.48
953.0,900.0,0.49
953.0,900.0,0.5
950.0,882.0,0.51
950.0,882.0,0.52
950.0,882.0,0.53
948.0,863.0,0.54
948.0,863.0,0.55
948.0,863.0,0.56
948.0,863.0,0.57
948.0,845.0,0.58
948.0,845.0,0.59
948.0,845.0,0.6
950.0,828.0,0.61
950.0,828.0,0.62
951.0,813.0,0.63
951.0,813.0,0.64
951.0,813.0,0.65
951.0,813.0,0.66
954.0,797.0,0.67
954.0,797.0,0.68
954.0,797.0,0.69
954.0,797.0,0.7
957.0,783.0,0.71
957.0,783.0,0.72
957.0,783.0,0.73
963.0,768.0,0.74
963.0,768.0,0.75
963.0,768.0,0.76
963.0,768.0,0.77
969.0,756.0,0.78
969.0,756.0,0.79
969.0,756.0,0.8
969.0,756.0,0.81
972.0,749.0,0.82
972.0,749.0,0.83
974.0,743.0,0.84
974.0,743.0,0.85
974.0,738.0,0.86
974.0,738.0,0.87
974.0,738.0,0.88
974.0,738.0,0.89
974.0,735.0,0.9
974.0,735.0,0.91
974.0,735.0,0.92
974.0,734.0,0.93
974.0,734.0,0.94
974.0,732.0,0.95
974.0,732.0,0.96
974.0,732.0,0.97
974.0,732.0,0.98
974.0,732.0,0.99
989.0,738.0,1.0
989.0,738.0,1.01
996.0,743.0,1.02
996.0,743.0,1.03
996.0,743.0,1.04
1002.0,747.0,1.05
1002.0,747.0,1.06
1002.0,747.0,1.07
1007.0,750.0,1.08
1007.0,750.0,1.09
1007.0,750.0,1.1
600.0,753.0,1.11
600.0,753.0,1.12
534.0,761.0,1.13
534.0,761.0,1.14
534.0,761.0,1.15
534.0,761.0,1.16
513.0,768.0,1.17
513.0,768.0,1.18
513.0,768.0,1.19
501.0,755.0,1.2
501.0,755.0,1.21
501.0,755.0,1.22
485.0,741.0,1.23
485.0,741.0,1.24
485.0,741.0,1.25
483.0,740.0,1.26
483.0,740.0,1.27
483.0,740.0,1.28
477.0,734.0,1.29
477.0,734.0,1.3
477.0,734.0,1.31
464.0,725.0,1.32
464.0,725.0,1.33
464.0,725.0,1.34
464.0,725.0,1.35
450.0,716.0,1.36
450.0,716.0,1.37
450.0,716.0,1.38
450.0,716.0,1.39
417.0,699.0,1.4
417.0,699.0,1.41
417.0,699.0,1.42
407.0,692.0,1.43
407.0,692.0,1.44
407.0,692.0,1.45
395.0,684.0,1.46
395.0,684.0,1.47
395.0,684.0,1.48
383.0,678.0,1.49
383.0,678.0,1.5
383.0,678.0,1.51
372.0,674.0,1.52
372.0,674.0,1.53
372.0,674.0,1.54
365.0,669.0,1.55
365.0,669.0,1.56
