x,y,t
1025.0,987.0,0.0
1025.0,987.0,0.01
1025.0,987.0,0.02
1023.0,990.0,0.03
1023.0,990.0,0.04
1023.0,990.0,0.05
1022.0,992.0,0.06
1022.0,992.0,0.07
1022.0,992.0,0.08
1020.0,995.0,0.09
1020.0,995.0,0.1
1020.0,995.0,0.11
1019.0,996.0,0.12
1019.0,996.0,0.13
1019.0,996.0,0.14
1017.0,999.0,0.15
1017.0,999.0,0.16
1017.0,999.0,0.17
1016.0,1002.0,0.18
1016.0,1002.0,0.19
1016.0,1002.0,0.2
1014.0,1007.0,0.21
1014.0,1007.0,0.22
1014.0,1007.0,0.23
1013.0,1011.0,0.24
1013.0,1011.0,0.25
1013.0,1011.0,0.26
1011.0,1016.0,0.27
1011.0,1016.0,0.28
1011.0,1016.0,0.29
1011.0,1016.0,0.3
1011.0,1016.0,0.31
1010.0,1019.0,0.32
1010.0,1019.0,0.33
1010.0,1019.0,0.34
1007.0,1022.0,0.35
1007.0,1022.0,0.36
1007.0,1022.0,0.37
1002.0,1025.0,0.38
1002.0,1025.0,0.39
1002.0,1025.0,0.4
999.0,1028.0,0.41
999.0,1028.0,0.42
999.0,1028.0,0.43
995.0,1029.0,0.44
995.0,1029.0,0.45
995.0,1029.0,0.46
990.0,1031.0,0.47
990.0,1031.0,0.48
990.0,1031.0,0.49
984.0,1032.0,0.5
984.0,1032.0,0.51
984.0,1032.0,0.52
984.0,1032.0,0.53
975.0,1035.0,0.54
975.0,1035.0,0.55
242.0,1079.0,0.56
242.0,1079.0,0.57
242.0,1079.0,0.58
170.0,1079.0,0.59
170.0,1079.0,0.6
170.0,1079.0,0.61
131.0,1079.0,0.62
131.0,1079.0,0.63
131.0,1079.0,0.64
131.0,1079.0,0.65
131.0,1079.0,0.66
110.0,1079.0,0.67
110.0,1079.0,0.68
110.0,1079.0,0.69
95.0,1079.0,0.7
95.0,1079.0,0.71
95.0,1079.0,0.72
93.0,1079.0,0.73
93.0,1079.0,0.74
93.0,1079.0,0.75
92.0,1079.0,0.76
92.0,1079.0,0.77
90.0,1079.0,0.78
90.0,1079.0,0.79
90.0,1079.0,0.8
90.0,1079.0,0.81
89.0,1079.0,0.82
89.0,1079.0,0.83
89.0,1079.0,0.84
89.0,1079.0,0.85
87.0,1079.0,0.86
87.0,1079.0,0.87
86.0,1079.0,0.88
86.0,1079.0,0.89
86.0,1079.0,0.9
84.0,1079.0,0.91
84.0,1079.0,0.92
84.0,1079.0,0.93
84.0,1079.0,0.94
83.0,1079.0,0.95
83.0,1079.0,0.96
81.0,1079.0,0.97
81.0,1079.0,0.98
81.0,1079.0,0.99
