x,y,t
1323.0,1070.0,0.0
1323.0,1070.0,0.01
1323.0,1070.0,0.02
1322.0,1065.0,0.03
1322.0,1065.0,0.04
1322.0,1065.0,0.05
1322.0,1065.0,0.06
1322.0,1065.0,0.07
1322.0,1062.0,0.08
1322.0,1062.0,0.09
1322.0,1061.0,0.1
1322.0,1061.0,0.11
1325.0,1059.0,0.12
1325.0,1059.0,0.13
1325.0,1059.0,0.14
1334.0,1059.0,0.15
1334.0,1059.0,0.16
1334.0,1059.0,0.17
1334.0,1059.0,0.18
1352.0,1065.0,0.19
1352.0,1065.0,0.2
1352.0,1065.0,0.21
1392.0,1074.0,0.22
1392.0,1074.0,0.23
1392.0,1074.0,0.24
1392.0,1074.0,0.25
1409.0,1076.0,0.26
1409.0,1076.0,0.27
1409.0,1076.0,0.28
1425.0,1077.0,0.29
1425.0,1077.0,0.3
1425.0,1077.0,0.31
1440.0,1077.0,0.32
1440.0,1077.0,0.33
1440.0,1077.0,0.34
1445.0,1077.0,0.35
1445.0,1077.0,0.36
1445.0,1077.0,0.37
1448.0,1077.0,0.38
1448.0,1077.0,0.39
1448.0,1077.0,0.4
1449.0,1077.0,0.41
1449.0,1077.0,0.42
1449.0,1077.0,0.43
1452.0,1077.0,0.44
1452.0,1077.0,0.45
1452.0,1077.0,0.46
1452.0,1077.0,0.47
1452.0,1077.0,0.48
1452.0,1077.0,0.49
1452.0,1077.0,0.5
1452.0,1077.0,0.51
1452.0,1077.0,0.52
1451.0,1077.0,0.53
1451.0,1077.0,0.54
1451.0,1077.0,0.55
1449.0,1077.0,0.56
1449.0,1077.0,0.57
1449.0,1077.0,0.58
1449.0,1077.0,0.59
1449.0,1077.0,0.6
1446.0,1077.0,0.61
1446.0,1077.0,0.62
1446.0,1077.0,0.63
1445.0,1077.0,0.64
1445.0,1077.0,0.65
1445.0,1077.0,0.66
1842.0,1079.0,0.67
1842.0,1079.0,0.68
1842.0,1079.0,0.69
1842.0,1079.0,0.7
1587.0,789.0,0.71
1587.0,789.0,0.72
1569.0,756.0,0.73
1569.0,756.0,0.74
1569.0,756.0,0.75
1581.0,815.0,0.76
1581.0,815.0,0.77
1581.0,815.0,0.78
1578.0,794.0,0.79
1578.0,794.0,0.8
1578.0,794.0,0.81
1608.0,776.0,0.82
1608.0,776.0,0.83
1608.0,776.0,0.84
1619.0,779.0,0.85
1619.0,779.0,0.86
1619.0,779.0,0.87
1881.0,893.0,0.88
1881.0,893.0,0.89
1881.0,893.0,0.9
1881.0,893.0,0.91
1799.0,779.0,0.92
1799.0,779.0,0.93
1799.0,779.0,0.94
1799.0,779.0,0.95
1616.0,489.0,0.96
1616.0,489.0,0.97
1616.0,489.0,0.98
1616.0,489.0,0.99
1481.0,363.0,1.0
1568.0,393.0,1.01
1568.0,393.0,1.02
1568.0,393.0,1.03
1580.0,392.0,1.04
1580.0,392.0,1.05
1580.0,392.0,1.06
1616.0,395.0,1.07
1616.0,395.0,1.08
1616.0,395.0,1.09
1617.0,396.0,1.1
1617.0,396.0,1.11
1617.0,396.0,1.12
1616.0,398.0,1.13
1616.0,398.0,1.14
1616.0,398.0,1.15
1616.0,398.0,1.16
1601.0,408.0,1.17
1601.0,408.0,1.18
1601.0,408.0,1.19
1577.0,419.0,1.2
1577.0,419.0,1.21
1568.0,423.0,1.22
1568.0,423.0,1.23
1568.0,423.0,1.24
1568.0,423.0,1.25
1568.0,423.0,1.26
1568.0,423.0,1.27
1568.0,423.0,1.28
1563.0,431.0,1.29
1563.0,431.0,1.3
1596.0,501.0,1.31
1596.0,501.0,1.32
1532.0,542.0,1.33
1532.0,542.0,1.34
1532.0,542.0,1.35
1629.0,698.0,1.36
1629.0,698.0,1.37
1629.0,698.0,1.38
1629.0,698.0,1.39
1628.0,692.0,1.4
1628.0,692.0,1.41
1628.0,692.0,1.42
1538.0,728.0,1.43
1538.0,728.0,1.44
1511.0,708.0,1.45
1511.0,708.0,1.46
1511.0,708.0,1.47
1511.0,708.0,1.48
1511.0,708.0,1.49
1493.0,693.0,1.5
1493.0,693.0,1.51
1485.0,690.0,1.52
1485.0,690.0,1.53
1476.0,689.0,1.54
1476.0,689.0,1.55
1476.0,689.0,1.56
1476.0,689.0,1.57
1476.0,689.0,1.58
1463.0,690.0,1.59
1463.0,690.0,1.6
1452.0,693.0,1.61
1452.0,693.0,1.62
