x,y,t
1137.0,666.0,0.0
1137.0,666.0,0.01
1134.0,672.0,0.02
1134.0,672.0,0.03
1134.0,672.0,0.04
1134.0,672.0,0.05
1133.0,677.0,0.06
1133.0,677.0,0.07
1133.0,677.0,0.08
1130.0,680.0,0.09
1130.0,680.0,0.1
1125.0,687.0,0.11
1125.0,687.0,0.12
1125.0,687.0,0.13
1125.0,687.0,0.14
1119.0,695.0,0.15
1119.0,695.0,0.16
1119.0,695.0,0.17
1113.0,702.0,0.18
1113.0,702.0,0.19
1113.0,702.0,0.2
1106.0,710.0,0.21
1106.0,710.0,0.22
1106.0,710.0,0.23
1097.0,717.0,0.24
1097.0,717.0,0.25
1097.0,717.0,0.26
1089.0,723.0,0.27
1089.0,723.0,0.28
1089.0,723.0,0.29
1089.0,723.0,0.3
1082.0,728.0,0.31
1082.0,728.0,0.32
1082.0,728.0,0.33
1082.0,728.0,0.34
1076.0,731.0,0.35
1076.0,731.0,0.36
1068.0,734.0,0.37
1068.0,734.0,0.38
1068.0,734.0,0.39
1062.0,735.0,0.4
1062.0,735.0,0.41
1062.0,735.0,0.42
1058.0,737.0,0.43
1058.0,737.0,0.44
1058.0,737.0,0.45
1058.0,737.0,0.46
1058.0,737.0,0.47
1053.0,738.0,0.48
1053.0,738.0,0.49
1049.0,740.0,0.5
1049.0,740.0,0.51
1046.0,740.0,0.52
1046.0,740.0,0.53
1046.0,740.0,0.54
1046.0,740.0,0.55
1043.0,740.0,0.56
1043.0,740.0,0.57
1043.0,740.0,0.58
1041.0,740.0,0.59
1041.0,740.0,0.6
1041.0,740.0,0.61
1040.0,740.0,0.62
1040.0,740.0,0.63
1040.0,740.0,0.64
1040.0,740.0,0.65
1040.0,740.0,0.66
1040.0,740.0,0.67
1040.0,740.0,0.68
1038.0,740.0,0.69
1038.0,740.0,0.7
1038.0,740.0,0.71
1035.0,741.0,0.72
1035.0,741.0,0.73
1034.0,741.0,0.74
1034.0,741.0,0.75
1034.0,741.0,0.76
1031.0,741.0,0.77
1031.0,741.0,0.78
1026.0,743.0,0.79
1026.0,743.0,0.8
1026.0,743.0,0.81
1016.0,746.0,0.82
1016.0,746.0,0.83
1016.0,746.0,0.84
1002.0,750.0,0.85
1002.0,750.0,0.86
1002.0,750.0,0.87
987.0,755.0,0.88
987.0,755.0,0.89
987.0,755.0,0.9
972.0,761.0,0.91
972.0,761.0,0.92
972.0,761.0,0.93
956.0,768.0,0.94
956.0,768.0,0.95
956.0,768.0,0.96
939.0,774.0,0.97
939.0,774.0,0.98
939.0,774.0,0.99
879.0,801.0,1.0
879.0,801.0,1.01
879.0,801.0,1.02
872.0,804.0,1.03
872.0,804.0,1.04
872.0,804.0,1.05
872.0,804.0,1.06
782.0,843.0,1.07
782.0,843.0,1.08
782.0,843.0,1.09
114.0,911.0,1.1
114.0,911.0,1.11
114.0,911.0,1.12
81.0,897.0,1.13
81.0,897.0,1.14
72.0,891.0,1.15
72.0,891.0,1.16
72.0,891.0,1.17
72.0,891.0,1.18
68.0,888.0,1.19
68.0,888.0,1.2
68.0,888.0,1.21
71.0,879.0,1.22
71.0,879.0,1.23
71.0,878.0,1.24
71.0,878.0,1.25
71.0,878.0,1.26
71.0,878.0,1.27
71.0,878.0,1.28
71.0,876.0,1.29
71.0,876.0,1.3
71.0,876.0,1.31
71.0,875.0,1.32
71.0,875.0,1.33
71.0,875.0,1.34
71.0,870.0,1.35
71.0,870.0,1.36
71.0,870.0,1.37
71.0,870.0,1.38
71.0,870.0,1.39
71.0,863.0,1.4
71.0,863.0,1.41
71.0,863.0,1.42
72.0,854.0,1.43
72.0,854.0,1.44
74.0,843.0,1.45
74.0,843.0,1.46
75.0,836.0,1.47
75.0,836.0,1.48
75.0,836.0,1.49
77.0,827.0,1.5
77.0,827.0,1.51
77.0,827.0,1.52
260.0,654.0,1.53
260.0,654.0,1.54
260.0,654.0,1.55
425.0,599.0,1.56
425.0,599.0,1.57
425.0,599.0,1.58
425.0,599.0,1.59
435.0,596.0,1.6
435.0,596.0,1.61
435.0,596.0,1.62
435.0,596.0,1.63
437.0,584.0,1.64
437.0,584.0,1.65
443.0,564.0,1.66
443.0,564.0,1.67
443.0,564.0,1.68
443.0,564.0,1.69
443.0,564.0,1.7
443.0,564.0,1.71
443.0,561.0,1.72
443.0,561.0,1.73
443.0,561.0,1.74
444.0,557.0,1.75
444.0,557.0,1.76
446.0,552.0,1.77
446.0,552.0,1.78
446.0,552.0,1.79
447.0,548.0,1.8
447.0,548.0,1.81
449.0,542.0,1.82
449.0,542.0,1.83
452.0,534.0,1.84
452.0,534.0,1.85
452.0,534.0,1.86
455.0,527.0,1.87
455.0,527.0,1.88
455.0,527.0,1.89
455.0,527.0,1.9
459.0,519.0,1.91
459.0,519.0,1.92
459.0,519.0,1.93
464.0,513.0,1.94
464.0,513.0,1.95
468.0,507.0,1.96
468.0,507.0,1.97
468.0,507.0,1.98
468.0,507.0,1.99
479.0,486.0,2.0
483.0,476.0,2.01
483.0,476.0,2.02
483.0,476.0,2.03
488.0,467.0,2.04
488.0,467.0,2.05
488.0,467.0,2.06
491.0,459.0,2.07
491.0,459.0,2.08
491.0,459.0,2.09
492.0,453.0,2.1
492.0,453.0,2.11
492.0,453.0,2.12
494.0,447.0,2.13
494.0,447.0,2.14
494.0,447.0,2.15
495.0,443.0,2.16
495.0,443.0,2.17
495.0,443.0,2.18
497.0,438.0,2.19
497.0,438.0,2.2
497.0,438.0,2.21
498.0,434.0,2.22
498.0,434.0,2.23
498.0,434.0,2.24
498.0,434.0,2.25
500.0,431.0,2.26
500.0,431.0,2.27
500.0,431.0,2.28
500.0,429.0,2.29
500.0,429.0,2.3
500.0,429.0,2.31
498.0,428.0,2.32
498.0,428.0,2.33
498.0,428.0,2.34
498.0,428.0,2.35
498.0,428.0,2.36
492.0,423.0,2.37
492.0,423.0,2.38
492.0,423.0,2.39
480.0,417.0,2.4
480.0,417.0,2.41
470.0,413.0,2.42
470.0,413.0,2.43
470.0,413.0,2.44
458.0,408.0,2.45
458.0,408.0,2.46
458.0,408.0,2.47
446.0,405.0,2.48
446.0,405.0,2.49
446.0,405.0,2.5
438.0,402.0,2.51
438.0,402.0,2.52
438.0,402.0,2.53
431.0,401.0,2.54
431.0,401.0,2.55
431.0,401.0,2.56
431.0,401.0,2.57
425.0,399.0,2.58
425.0,399.0,2.59
425.0,399.0,2.6
420.0,399.0,2.61
420.0,399.0,2.62
420.0,399.0,2.63
414.0,401.0,2.64
414.0,401.0,2.65
414.0,401.0,2.66
414.0,401.0,2.67
414.0,401.0,2.68
408.0,404.0,2.69
408.0,404.0,2.7
408.0,404.0,2.71
402.0,408.0,2.72
402.0,408.0,2.73
396.0,414.0,2.74
396.0,414.0,2.75
