x,y,t
1245.0,1025.0,0.0
1245.0,1025.0,0.01
1248.0,1032.0,0.02
1248.0,1032.0,0.03
1248.0,1032.0,0.04
1248.0,1032.0,0.05
1248.0,1041.0,0.06
1248.0,1041.0,0.07
1248.0,1041.0,0.08
1248.0,1050.0,0.09
1248.0,1050.0,0.1
1248.0,1056.0,0.11
1248.0,1056.0,0.12
1248.0,1056.0,0.13
1248.0,1056.0,0.14
1247.0,1059.0,0.15
1247.0,1059.0,0.16
1247.0,1059.0,0.17
1245.0,1061.0,0.18
1245.0,1061.0,0.19
1245.0,1061.0,0.2
1244.0,1062.0,0.21
1244.0,1062.0,0.22
1244.0,1062.0,0.23
1242.0,1064.0,0.24
1242.0,1064.0,0.25
1242.0,1064.0,0.26
1242.0,1064.0,0.27
1241.0,1065.0,0.28
1241.0,1065.0,0.29
1241.0,1065.0,0.3
1239.0,1065.0,0.31
1239.0,1065.0,0.32
1239.0,1065.0,0.33
1238.0,1065.0,0.34
1238.0,1065.0,0.35
1238.0,1065.0,0.36
1236.0,1065.0,0.37
1236.0,1065.0,0.38
1236.0,1065.0,0.39
1235.0,1065.0,0.4
1235.0,1065.0,0.41
1235.0,1065.0,0.42
1235.0,1065.0,0.43
1233.0,1065.0,0.44
1233.0,1065.0,0.45
1233.0,1065.0,0.46
1233.0,1065.0,0.47
1232.0,1064.0,0.48
1232.0,1064.0,0.49
1230.0,1062.0,0.5
1230.0,1062.0,0.51
1230.0,1062.0,0.52
1229.0,1061.0,0.53
1229.0,1061.0,0.54
1229.0,1061.0,0.55
1229.0,1059.0,0.56
1229.0,1059.0,0.57
1229.0,1059.0,0.58
1229.0,1056.0,0.59
1229.0,1056.0,0.6
1229.0,1056.0,0.61
1229.0,1050.0,0.62
1229.0,1050.0,0.63
1229.0,1050.0,0.64
1229.0,1050.0,0.65
1229.0,1044.0,0.66
1229.0,1044.0,0.67
1229.0,1044.0,0.68
1229.0,1044.0,0.69
1227.0,1040.0,0.7
1227.0,1040.0,0.71
1227.0,1040.0,0.72
1226.0,1037.0,0.73
1226.0,1037.0,0.74
1226.0,1037.0,0.75
1224.0,1034.0,0.76
1224.0,1034.0,0.77
1224.0,1034.0,0.78
1223.0,1032.0,0.79
1223.0,1032.0,0.8
1223.0,1032.0,0.81
1221.0,1031.0,0.82
1221.0,1031.0,0.83
1221.0,1031.0,0.84
1220.0,1029.0,0.85
1220.0,1029.0,0.86
1220.0,1029.0,0.87
1218.0,1029.0,0.88
1218.0,1029.0,0.89
1218.0,1029.0,0.9
1218.0,1032.0,0.91
1218.0,1032.0,0.92
1218.0,1032.0,0.93
1218.0,1040.0,0.94
1218.0,1040.0,0.95
1218.0,1040.0,0.96
1221.0,1053.0,0.97
1221.0,1053.0,0.98
1221.0,1053.0,0.99
1220.0,1061.0,1.0
1220.0,1061.0,1.01
1220.0,1061.0,1.02
1220.0,1062.0,1.03
1220.0,1062.0,1.04
1220.0,1062.0,1.05
1220.0,1064.0,1.06
1220.0,1064.0,1.07
1220.0,1064.0,1.08
1220.0,1065.0,1.09
1220.0,1065.0,1.1
1220.0,1065.0,1.11
1220.0,1065.0,1.12
1220.0,1065.0,1.13
1220.0,1065.0,1.14
1220.0,1065.0,1.15
1220.0,1065.0,1.16
1220.0,1065.0,1.17
1220.0,1065.0,1.18
1220.0,1067.0,1.19
1220.0,1067.0,1.2
1220.0,1067.0,1.21
1220.0,1067.0,1.22
1220.0,1067.0,1.23
1220.0,1067.0,1.24
1220.0,1067.0,1.25
1220.0,1067.0,1.26
1220.0,1067.0,1.27
1220.0,1067.0,1.28
1220.0,1067.0,1.29
1220.0,1067.0,1.3
1220.0,1067.0,1.31
1220.0,1067.0,1.32
1220.0,1067.0,1.33
1220.0,1067.0,1.34
1220.0,1067.0,1.35
1220.0,1067.0,1.36
1220.0,1067.0,1.37
1221.0,1067.0,1.38
1221.0,1067.0,1.39
1221.0,1067.0,1.4
1802.0,1079.0,1.41
1802.0,1079.0,1.42
1802.0,1079.0,1.43
1847.0,1079.0,1.44
1847.0,1079.0,1.45
1847.0,1079.0,1.46
1919.0,1079.0,1.47
1919.0,1079.0,1.48
1919.0,1079.0,1.49
1919.0,1079.0,1.5
1919.0,1079.0,1.51
1919.0,1079.0,1.52
1919.0,1079.0,1.53
1919.0,1079.0,1.54
1919.0,1079.0,1.55
1919.0,1079.0,1.56
1919.0,1079.0,1.57
1919.0,1079.0,1.58
1919.0,1079.0,1.59
1919.0,1079.0,1.6
1919.0,1079.0,1.61
1919.0,1079.0,1.62
1919.0,1079.0,1.63
1919.0,1079.0,1.64
1919.0,1079.0,1.65
1919.0,1079.0,1.66
1919.0,1079.0,1.67
1919.0,1079.0,1.68
1919.0,1079.0,1.69
1919.0,1079.0,1.7
1919.0,1079.0,1.71
1919.0,1079.0,1.72
1919.0,1079.0,1.73
1919.0,1079.0,1.74
1919.0,1079.0,1.75
1919.0,1079.0,1.76
1919.0,1079.0,1.77
1919.0,1079.0,1.78
1919.0,1079.0,1.79
1919.0,1079.0,1.8
1919.0,1079.0,1.81
1919.0,1079.0,1.82
1919.0,1079.0,1.83
1919.0,1079.0,1.84
1919.0,1079.0,1.85
1919.0,1079.0,1.86
1919.0,1079.0,1.87
1919.0,1079.0,1.88
1919.0,1079.0,1.89
1919.0,1079.0,1.9
1919.0,1079.0,1.91
1919.0,1079.0,1.92
1919.0,1079.0,1.93
1919.0,1079.0,1.94
1919.0,1079.0,1.95
1919.0,1079.0,1.96
1919.0,1079.0,1.97
1919.0,1079.0,1.98
1919.0,1079.0,1.99
1919.0,1079.0,2.0
1919.0,1079.0,2.01
1919.0,1079.0,2.02
1919.0,1079.0,2.03
1919.0,1079.0,2.04
1919.0,1079.0,2.05
1919.0,1079.0,2.06
1919.0,1079.0,2.07
1919.0,1079.0,2.08
1919.0,1079.0,2.09
1919.0,1079.0,2.1
1919.0,1079.0,2.11
1919.0,1079.0,2.12
1919.0,1079.0,2.13
1919.0,1079.0,2.14
1919.0,1079.0,2.15
1919.0,1079.0,2.16
1919.0,1079.0,2.17
1919.0,1079.0,2.18
1919.0,1079.0,2.19
1919.0,1079.0,2.2
1919.0,1079.0,2.21
1919.0,1079.0,2.22
1919.0,1079.0,2.23
1919.0,1079.0,2.24
1919.0,1079.0,2.25
1919.0,1079.0,2.26
1919.0,1079.0,2.27
1919.0,1079.0,2.28
1919.0,1079.0,2.29
1919.0,1079.0,2.3
1919.0,1079.0,2.31
1919.0,1079.0,2.32
1919.0,1079.0,2.33
1919.0,1079.0,2.34
1919.0,1079.0,2.35
1919.0,1079.0,2.36
1919.0,1079.0,2.37
1919.0,1079.0,2.38
1919.0,1079.0,2.39
1919.0,1079.0,2.4
1919.0,1079.0,2.41
1919.0,1079.0,2.42
1919.0,1079.0,2.43
1919.0,1079.0,2.44
1919.0,1079.0,2.45
1919.0,1079.0,2.46
1919.0,1079.0,2.47
1919.0,1079.0,2.48
1919.0,1079.0,2.49
1919.0,1079.0,2.5
1919.0,1079.0,2.51
1919.0,1079.0,2.52
1919.0,1079.0,2.53
1919.0,1079.0,2.54
1919.0,1079.0,2.55
1919.0,1079.0,2.56
1919.0,1079.0,2.57
1919.0,1079.0,2.58
1919.0,1079.0,2.59
1919.0,1079.0,2.6
1919.0,1079.0,2.61
1919.0,1079.0,2.62
1919.0,1079.0,2.63
1919.0,1079.0,2.64
1919.0,1079.0,2.65
1446.0,1079.0,2.66
1446.0,1079.0,2.67
1446.0,1079.0,2.68
1385.0,1079.0,2.69
1385.0,1079.0,2.7
1385.0,1079.0,2.71
1385.0,1079.0,2.72
1356.0,1079.0,2.73
1356.0,1079.0,2.74
1356.0,1079.0,2.75
1338.0,1079.0,2.76
1338.0,1079.0,2.77
1338.0,1079.0,2.78
1338.0,1079.0,2.79
1326.0,1079.0,2.8
1326.0,1079.0,2.81
1325.0,1079.0,2.82
1325.0,1079.0,2.83
1325.0,1079.0,2.84
1325.0,1079.0,2.85
1322.0,1079.0,2.86
1322.0,1079.0,2.87
1322.0,1079.0,2.88
1322.0,1079.0,2.89
1316.0,1079.0,2.9
1316.0,1079.0,2.91
1316.0,1079.0,2.92
1278.0,1079.0,2.93
1278.0,1079.0,2.94
1269.0,1079.0,2.95
1269.0,1079.0,2.96
1269.0,1079.0,2.97
1260.0,1079.0,2.98
1260.0,1079.0,2.99
1248.0,1077.0,3.0
1248.0,1077.0,3.01
1248.0,1077.0,3.02
