x,y,t
1506.0,1079.0,0.0
1506.0,1079.0,0.01
1506.0,1079.0,0.02
1506.0,1079.0,0.03
1506.0,1079.0,0.04
1506.0,1079.0,0.05
1506.0,1079.0,0.06
1506.0,1079.0,0.07
1506.0,1079.0,0.08
1505.0,1079.0,0.09
1505.0,1079.0,0.1
1505.0,1079.0,0.11
1503.0,1079.0,0.12
1503.0,1079.0,0.13
1503.0,1079.0,0.14
1502.0,1079.0,0.15
1502.0,1079.0,0.16
1502.0,1079.0,0.17
1499.0,1079.0,0.18
1499.0,1079.0,0.19
1499.0,1079.0,0.2
1494.0,1079.0,0.21
1494.0,1079.0,0.22
1494.0,1079.0,0.23
1494.0,1079.0,0.24
1494.0,1079.0,0.25
1485.0,1079.0,0.26
1485.0,1079.0,0.27
1485.0,1079.0,0.28
1485.0,1079.0,0.29
1472.0,1079.0,0.3
1472.0,1079.0,0.31
1464.0,1079.0,0.32
1464.0,1079.0,0.33
1464.0,1079.0,0.34
1460.0,1079.0,0.35
1460.0,1079.0,0.36
1460.0,1079.0,0.37
1460.0,1079.0,0.38
1454.0,1079.0,0.39
1454.0,1079.0,0.4
1454.0,1079.0,0.41
1448.0,1079.0,0.42
1448.0,1079.0,0.43
1448.0,1079.0,0.44
1442.0,1079.0,0.45
1442.0,1079.0,0.46
1442.0,1079.0,0.47
1442.0,1079.0,0.48
1437.0,1079.0,0.49
1437.0,1079.0,0.5
1433.0,1079.0,0.51
1433.0,1079.0,0.52
1433.0,1079.0,0.53
1430.0,1079.0,0.54
1430.0,1079.0,0.55
1430.0,1079.0,0.56
1430.0,1079.0,0.57
1427.0,1079.0,0.58
1427.0,1079.0,0.59
1427.0,1079.0,0.6
1425.0,1079.0,0.61
1425.0,1079.0,0.62
1425.0,1079.0,0.63
1425.0,1079.0,0.64
1424.0,1079.0,0.65
1424.0,1079.0,0.66
1424.0,1079.0,0.67
1422.0,1079.0,0.68
1422.0,1079.0,0.69
1422.0,1079.0,0.7
1421.0,1079.0,0.71
1421.0,1079.0,0.72
1421.0,1079.0,0.73
1418.0,1079.0,0.74
1418.0,1079.0,0.75
1418.0,1079.0,0.76
1416.0,1079.0,0.77
1416.0,1079.0,0.78
1416.0,1079.0,0.79
1416.0,1079.0,0.8
1413.0,1079.0,0.81
1413.0,1079.0,0.82
1410.0,1079.0,0.83
1410.0,1079.0,0.84
1410.0,1079.0,0.85
1410.0,1079.0,0.86
1409.0,1079.0,0.87
1409.0,1079.0,0.88
1409.0,1079.0,0.89
1407.0,1079.0,0.9
1407.0,1079.0,0.91
1407.0,1079.0,0.92
1406.0,1079.0,0.93
1406.0,1079.0,0.94
1406.0,1079.0,0.95
1404.0,1079.0,0.96
1404.0,1079.0,0.97
1404.0,1079.0,0.98
1404.0,1079.0,0.99
1403.0,1079.0,1.0
1403.0,1079.0,1.01
1403.0,1079.0,1.02
1403.0,1079.0,1.03
1403.0,1079.0,1.04
1403.0,1079.0,1.05
1407.0,1079.0,1.06
1407.0,1079.0,1.07
1407.0,1079.0,1.08
1415.0,1079.0,1.09
1415.0,1079.0,1.1
1415.0,1079.0,1.11
1470.0,1079.0,1.12
1470.0,1079.0,1.13
1470.0,1079.0,1.14
1470.0,1079.0,1.15
1470.0,1079.0,1.16
1470.0,1079.0,1.17
1470.0,1079.0,1.18
1470.0,1079.0,1.19
1470.0,1079.0,1.2
1470.0,1079.0,1.21
1470.0,1079.0,1.22
1470.0,1079.0,1.23
1470.0,1079.0,1.24
1470.0,1079.0,1.25
1470.0,1079.0,1.26
1470.0,1079.0,1.27
1470.0,1079.0,1.28
1470.0,1079.0,1.29
1470.0,1079.0,1.3
1470.0,1079.0,1.31
1479.0,1079.0,1.32
1479.0,1079.0,1.33
1479.0,1079.0,1.34
1491.0,1079.0,1.35
1491.0,1079.0,1.36
1491.0,1079.0,1.37
1491.0,1079.0,1.38
1502.0,1079.0,1.39
1502.0,1079.0,1.4
1502.0,1079.0,1.41
1503.0,1079.0,1.42
1503.0,1079.0,1.43
1503.0,1079.0,1.44
1505.0,1079.0,1.45
1505.0,1079.0,1.46
