x,y,t
1544.0,1079.0,0.0
1544.0,1079.0,0.01
1544.0,1079.0,0.02
1544.0,1079.0,0.03
1544.0,1079.0,0.04
1544.0,1079.0,0.05
1544.0,1079.0,0.06
1544.0,1079.0,0.07
1544.0,1079.0,0.08
1544.0,1079.0,0.09
1544.0,1079.0,0.1
1544.0,1079.0,0.11
1544.0,1079.0,0.12
1544.0,1079.0,0.13
1544.0,1079.0,0.14
1544.0,1079.0,0.15
1544.0,1079.0,0.16
1544.0,1079.0,0.17
1544.0,1079.0,0.18
1544.0,1079.0,0.19
1544.0,1079.0,0.2
1544.0,1079.0,0.21
1544.0,1079.0,0.22
1544.0,1079.0,0.23
1544.0,1079.0,0.24
1544.0,1079.0,0.25
1544.0,1079.0,0.26
1544.0,1079.0,0.27
1544.0,1079.0,0.28
1544.0,1079.0,0.29
1544.0,1079.0,0.3
1544.0,1079.0,0.31
1544.0,1079.0,0.32
1544.0,1079.0,0.33
1544.0,1079.0,0.34
1544.0,1079.0,0.35
1544.0,1079.0,0.36
1544.0,1079.0,0.37
1542.0,1079.0,0.38
1542.0,1079.0,0.39
1542.0,1079.0,0.4
1542.0,1079.0,0.41
1541.0,1079.0,0.42
1541.0,1079.0,0.43
1539.0,1079.0,0.44
1539.0,1079.0,0.45
1539.0,1079.0,0.46
1538.0,1079.0,0.47
1538.0,1079.0,0.48
1538.0,1079.0,0.49
1538.0,1079.0,0.5
1536.0,1079.0,0.51
1536.0,1079.0,0.52
1536.0,1079.0,0.53
1536.0,1079.0,0.54
1536.0,1079.0,0.55
1536.0,1079.0,0.56
1536.0,1079.0,0.57
1536.0,1079.0,0.58
1536.0,1079.0,0.59
1536.0,1079.0,0.6
1536.0,1079.0,0.61
1536.0,1079.0,0.62
1536.0,1079.0,0.63
1536.0,1079.0,0.64
1536.0,1079.0,0.65
1536.0,1079.0,0.66
1536.0,1079.0,0.67
1535.0,1079.0,0.68
1535.0,1079.0,0.69
1535.0,1079.0,0.7
1533.0,1079.0,0.71
1533.0,1079.0,0.72
1533.0,1079.0,0.73
1532.0,1079.0,0.74
1532.0,1079.0,0.75
1532.0,1079.0,0.76
1530.0,1079.0,0.77
1530.0,1079.0,0.78
1530.0,1079.0,0.79
1529.0,1079.0,0.8
1529.0,1079.0,0.81
1529.0,1079.0,0.82
1527.0,1079.0,0.83
1527.0,1079.0,0.84
1527.0,1079.0,0.85
1526.0,1079.0,0.86
1526.0,1079.0,0.87
1526.0,1079.0,0.88
1526.0,1079.0,0.89
1526.0,1079.0,0.9
1524.0,1079.0,0.91
1524.0,1079.0,0.92
1524.0,1079.0,0.93
1523.0,1079.0,0.94
1523.0,1079.0,0.95
1523.0,1079.0,0.96
1523.0,1079.0,0.97
1523.0,1079.0,0.98
1521.0,1079.0,0.99
1520.0,1079.0,1.0
1520.0,1079.0,1.01
1520.0,1079.0,1.02
1518.0,1079.0,1.03
1518.0,1079.0,1.04
1518.0,1079.0,1.05
1518.0,1079.0,1.06
1518.0,1079.0,1.07
1518.0,1079.0,1.08
1518.0,1079.0,1.09
1518.0,1079.0,1.1
1518.0,1079.0,1.11
1518.0,1079.0,1.12
1518.0,1079.0,1.13
1518.0,1079.0,1.14
1518.0,1079.0,1.15
1518.0,1079.0,1.16
1518.0,1079.0,1.17
1520.0,1079.0,1.18
1520.0,1079.0,1.19
1520.0,1079.0,1.2
1524.0,1079.0,1.21
1524.0,1079.0,1.22
1524.0,1079.0,1.23
1524.0,1079.0,1.24
1530.0,1079.0,1.25
1530.0,1079.0,1.26
1530.0,1079.0,1.27
1539.0,1079.0,1.28
1539.0,1079.0,1.29
1539.0,1079.0,1.3
1548.0,1079.0,1.31
1548.0,1079.0,1.32
1548.0,1079.0,1.33
1548.0,1079.0,1.34
1559.0,1079.0,1.35
1559.0,1079.0,1.36
1559.0,1079.0,1.37
1568.0,1079.0,1.38
1568.0,1079.0,1.39
1568.0,1079.0,1.4
1575.0,1079.0,1.41
1575.0,1079.0,1.42
1575.0,1079.0,1.43
1575.0,1079.0,1.44
1581.0,1079.0,1.45
1581.0,1079.0,1.46
1586.0,1079.0,1.47
1586.0,1079.0,1.48
1586.0,1079.0,1.49
1590.0,1079.0,1.5
1590.0,1079.0,1.51
1590.0,1079.0,1.52
1595.0,1079.0,1.53
1595.0,1079.0,1.54
1595.0,1079.0,1.55
1595.0,1079.0,1.56
1599.0,1079.0,1.57
1599.0,1079.0,1.58
1599.0,1079.0,1.59
1599.0,1079.0,1.6
1604.0,1079.0,1.61
1604.0,1079.0,1.62
1604.0,1079.0,1.63
1607.0,1079.0,1.64
1607.0,1079.0,1.65
1607.0,1079.0,1.66
1607.0,1079.0,1.67
1608.0,1079.0,1.68
1608.0,1079.0,1.69
1610.0,1079.0,1.7
1610.0,1079.0,1.71
1610.0,1079.0,1.72
1610.0,1079.0,1.73
1611.0,1079.0,1.74
1611.0,1079.0,1.75
1611.0,1079.0,1.76
1611.0,1079.0,1.77
1611.0,1079.0,1.78
1611.0,1079.0,1.79
1610.0,1079.0,1.8
