x,y,t
1109.0,666.0,0.0
1109.0,666.0,0.01
1109.0,666.0,0.02
1115.0,665.0,0.03
1115.0,665.0,0.04
1115.0,665.0,0.05
1119.0,663.0,0.06
1119.0,663.0,0.07
1119.0,663.0,0.08
1121.0,662.0,0.09
1121.0,662.0,0.1
1121.0,662.0,0.11
1122.0,660.0,0.12
1122.0,660.0,0.13
1122.0,660.0,0.14
1124.0,659.0,0.15
1124.0,659.0,0.16
1124.0,659.0,0.17
1124.0,657.0,0.18
1124.0,657.0,0.19
1124.0,657.0,0.2
1124.0,656.0,0.21
1124.0,656.0,0.22
1124.0,656.0,0.23
1122.0,654.0,0.24
1122.0,654.0,0.25
1122.0,654.0,0.26
1122.0,654.0,0.27
1122.0,654.0,0.28
1118.0,654.0,0.29
1118.0,654.0,0.3
1118.0,654.0,0.31
1103.0,656.0,0.32
1103.0,656.0,0.33
1103.0,656.0,0.34
1071.0,659.0,0.35
1071.0,659.0,0.36
1071.0,659.0,0.37
995.0,665.0,0.38
995.0,665.0,0.39
995.0,665.0,0.4
993.0,663.0,0.41
993.0,663.0,0.42
993.0,663.0,0.43
992.0,662.0,0.44
992.0,662.0,0.45
992.0,662.0,0.46
989.0,660.0,0.47
989.0,660.0,0.48
989.0,660.0,0.49
984.0,656.0,0.5
984.0,656.0,0.51
984.0,656.0,0.52
977.0,650.0,0.53
977.0,650.0,0.54
977.0,650.0,0.55
968.0,645.0,0.56
968.0,645.0,0.57
968.0,645.0,0.58
960.0,641.0,0.59
960.0,641.0,0.6
960.0,641.0,0.61
960.0,641.0,0.62
960.0,641.0,0.63
956.0,638.0,0.64
956.0,638.0,0.65
956.0,638.0,0.66
951.0,636.0,0.67
951.0,636.0,0.68
951.0,636.0,0.69
948.0,635.0,0.7
948.0,635.0,0.71
948.0,635.0,0.72
947.0,633.0,0.73
947.0,633.0,0.74
947.0,633.0,0.75
945.0,633.0,0.76
945.0,633.0,0.77
945.0,633.0,0.78
944.0,633.0,0.79
944.0,633.0,0.8
944.0,633.0,0.81
944.0,633.0,0.82
944.0,633.0,0.83
944.0,633.0,0.84
944.0,633.0,0.85
944.0,633.0,0.86
944.0,633.0,0.87
945.0,635.0,0.88
945.0,635.0,0.89
945.0,635.0,0.9
945.0,635.0,0.91
948.0,638.0,0.92
948.0,638.0,0.93
951.0,641.0,0.94
951.0,641.0,0.95
