x,y,t
1014.0,603.0,0.0
1014.0,603.0,0.01
1014.0,603.0,0.02
1014.0,603.0,0.03
1016.0,599.0,0.04
1016.0,599.0,0.05
1016.0,599.0,0.06
1016.0,593.0,0.07
1016.0,593.0,0.08
1016.0,593.0,0.09
1016.0,593.0,0.1
1016.0,593.0,0.11
1013.0,585.0,0.12
1013.0,585.0,0.13
1008.0,576.0,0.14
1008.0,576.0,0.15
1008.0,576.0,0.16
1004.0,567.0,0.17
1004.0,567.0,0.18
1004.0,567.0,0.19
1004.0,567.0,0.2
1001.0,557.0,0.21
1001.0,557.0,0.22
1001.0,557.0,0.23
998.0,548.0,0.24
998.0,548.0,0.25
998.0,548.0,0.26
995.0,539.0,0.27
995.0,539.0,0.28
995.0,539.0,0.29
992.0,531.0,0.3
992.0,531.0,0.31
992.0,531.0,0.32
990.0,524.0,0.33
990.0,524.0,0.34
990.0,524.0,0.35
989.0,516.0,0.36
989.0,516.0,0.37
989.0,516.0,0.38
987.0,510.0,0.39
987.0,510.0,0.4
987.0,510.0,0.41
986.0,504.0,0.42
986.0,504.0,0.43
986.0,504.0,0.44
986.0,504.0,0.45
989.0,491.0,0.46
989.0,491.0,0.47
989.0,491.0,0.48
989.0,491.0,0.49
995.0,479.0,0.5
995.0,479.0,0.51
995.0,479.0,0.52
999.0,471.0,0.53
999.0,471.0,0.54
999.0,471.0,0.55
1004.0,465.0,0.56
1004.0,465.0,0.57
1004.0,465.0,0.58
1010.0,461.0,0.59
1010.0,461.0,0.6
1010.0,461.0,0.61
1014.0,456.0,0.62
1014.0,456.0,0.63
1014.0,456.0,0.64
1014.0,456.0,0.65
1017.0,453.0,0.66
1017.0,453.0,0.67
1019.0,452.0,0.68
1019.0,452.0,0.69
1019.0,452.0,0.7
1020.0,452.0,0.71
1020.0,452.0,0.72
1020.0,452.0,0.73
1022.0,452.0,0.74
1022.0,452.0,0.75
1022.0,452.0,0.76
1022.0,452.0,0.77
1022.0,452.0,0.78
1022.0,452.0,0.79
1023.0,450.0,0.8
1023.0,450.0,0.81
1023.0,450.0,0.82
1023.0,450.0,0.83
1023.0,450.0,0.84
1026.0,452.0,0.85
1026.0,452.0,0.86
1026.0,452.0,0.87
1026.0,542.0,0.88
1026.0,542.0,0.89
1026.0,542.0,0.9
1016.0,746.0,0.91
1016.0,746.0,0.92
1016.0,746.0,0.93
1016.0,746.0,0.94
947.0,846.0,0.95
947.0,846.0,0.96
947.0,846.0,0.97
936.0,866.0,0.98
936.0,866.0,0.99
926.0,882.0,1.0
926.0,882.0,1.01
924.0,885.0,1.02
924.0,885.0,1.03
924.0,885.0,1.04
921.0,894.0,1.05
921.0,894.0,1.06
921.0,894.0,1.07
914.0,906.0,1.08
914.0,906.0,1.09
914.0,906.0,1.1
908.0,917.0,1.11
908.0,917.0,1.12
908.0,917.0,1.13
908.0,917.0,1.14
908.0,917.0,1.15
905.0,924.0,1.16
905.0,924.0,1.17
905.0,924.0,1.18
903.0,930.0,1.19
903.0,930.0,1.2
903.0,930.0,1.21
902.0,936.0,1.22
902.0,936.0,1.23
902.0,936.0,1.24
902.0,936.0,1.25
902.0,942.0,1.26
902.0,942.0,1.27
902.0,950.0,1.28
902.0,950.0,1.29
902.0,950.0,1.3
900.0,969.0,1.31
900.0,969.0,1.32
900.0,969.0,1.33
900.0,969.0,1.34
897.0,987.0,1.35
897.0,987.0,1.36
897.0,987.0,1.37
896.0,1002.0,1.38
896.0,1002.0,1.39
894.0,1016.0,1.4
894.0,1016.0,1.41
894.0,1016.0,1.42
893.0,1029.0,1.43
893.0,1029.0,1.44
893.0,1029.0,1.45
893.0,1029.0,1.46
891.0,1041.0,1.47
891.0,1041.0,1.48
891.0,1041.0,1.49
891.0,1041.0,1.5
890.0,1049.0,1.51
890.0,1049.0,1.52
890.0,1049.0,1.53
888.0,1055.0,1.54
888.0,1055.0,1.55
888.0,1055.0,1.56
