x,y,t
1026.0,602.0,0.0
1026.0,602.0,0.01
1022.0,599.0,0.02
1022.0,599.0,0.03
1022.0,599.0,0.04
1022.0,599.0,0.05
1019.0,597.0,0.06
1019.0,597.0,0.07
1019.0,597.0,0.08
1016.0,596.0,0.09
1016.0,596.0,0.1
1016.0,596.0,0.11
1016.0,596.0,0.12
1014.0,594.0,0.13
1014.0,594.0,0.14
1013.0,593.0,0.15
1013.0,593.0,0.16
1013.0,593.0,0.17
1011.0,591.0,0.18
1011.0,591.0,0.19
1011.0,591.0,0.2
1011.0,585.0,0.21
1011.0,585.0,0.22
1011.0,585.0,0.23
1116.0,377.0,0.24
1116.0,377.0,0.25
1116.0,377.0,0.26
1136.0,344.0,0.27
1136.0,344.0,0.28
1136.0,344.0,0.29
1154.0,320.0,0.3
1154.0,320.0,0.31
1154.0,320.0,0.32
1154.0,320.0,0.33
1154.0,320.0,0.34
1176.0,258.0,0.35
1176.0,258.0,0.36
1176.0,258.0,0.37
1176.0,257.0,0.38
1176.0,257.0,0.39
1176.0,257.0,0.4
1179.0,243.0,0.41
1179.0,243.0,0.42
1179.0,243.0,0.43
1182.0,225.0,0.44
1182.0,225.0,0.45
1182.0,225.0,0.46
1185.0,212.0,0.47
1185.0,212.0,0.48
1185.0,212.0,0.49
1202.0,174.0,0.5
1202.0,174.0,0.51
1202.0,174.0,0.52
1203.0,167.0,0.53
1203.0,167.0,0.54
1203.0,167.0,0.55
1203.0,167.0,0.56
1206.0,161.0,0.57
1206.0,161.0,0.58
1208.0,155.0,0.59
1208.0,155.0,0.6
1208.0,155.0,0.61
1208.0,150.0,0.62
1208.0,150.0,0.63
1208.0,150.0,0.64
1208.0,150.0,0.65
1208.0,146.0,0.66
1208.0,146.0,0.67
1208.0,146.0,0.68
1208.0,146.0,0.69
1208.0,138.0,0.7
1208.0,138.0,0.71
1208.0,138.0,0.72
1208.0,122.0,0.73
1208.0,122.0,0.74
1208.0,122.0,0.75
1208.0,122.0,0.76
1206.0,105.0,0.77
1206.0,105.0,0.78
1202.0,89.0,0.79
1202.0,89.0,0.8
1202.0,89.0,0.81
1197.0,77.0,0.82
1197.0,77.0,0.83
1197.0,77.0,0.84
1197.0,77.0,0.85
1197.0,77.0,0.86
1191.0,65.0,0.87
1191.0,65.0,0.88
1185.0,56.0,0.89
1185.0,56.0,0.9
1179.0,50.0,0.91
1179.0,50.0,0.92
1179.0,50.0,0.93
1172.0,44.0,0.94
1172.0,44.0,0.95
1172.0,44.0,0.96
1172.0,44.0,0.97
1166.0,39.0,0.98
1166.0,39.0,0.99
