x,y,t
1064.0,576.0,0.0
1065.0,578.0,0.01
1065.0,578.0,0.02
1065.0,578.0,0.03
1067.0,579.0,0.04
1067.0,579.0,0.05
1067.0,579.0,0.06
1067.0,579.0,0.07
1067.0,581.0,0.08
1067.0,581.0,0.09
1067.0,581.0,0.1
1067.0,581.0,0.11
1067.0,581.0,0.12
1067.0,582.0,0.13
1067.0,582.0,0.14
1065.0,584.0,0.15
1065.0,584.0,0.16
1065.0,584.0,0.17
1061.0,588.0,0.18
1061.0,588.0,0.19
1061.0,588.0,0.2
1052.0,594.0,0.21
1052.0,594.0,0.22
1052.0,594.0,0.23
1046.0,599.0,0.24
1046.0,599.0,0.25
1046.0,599.0,0.26
1034.0,611.0,0.27
1034.0,611.0,0.28
1034.0,611.0,0.29
1023.0,620.0,0.3
1023.0,620.0,0.31
1023.0,620.0,0.32
1023.0,620.0,0.33
1014.0,626.0,0.34
1014.0,626.0,0.35
1014.0,626.0,0.36
1007.0,633.0,0.37
1007.0,633.0,0.38
1007.0,633.0,0.39
998.0,642.0,0.4
998.0,642.0,0.41
998.0,642.0,0.42
990.0,650.0,0.43
990.0,650.0,0.44
990.0,650.0,0.45
990.0,650.0,0.46
983.0,657.0,0.47
983.0,657.0,0.48
983.0,657.0,0.49
978.0,662.0,0.5
978.0,662.0,0.51
978.0,662.0,0.52
978.0,662.0,0.53
975.0,666.0,0.54
975.0,666.0,0.55
975.0,671.0,0.56
975.0,671.0,0.57
975.0,671.0,0.58
977.0,674.0,0.59
977.0,674.0,0.6
977.0,674.0,0.61
983.0,675.0,0.62
983.0,675.0,0.63
983.0,675.0,0.64
995.0,675.0,0.65
995.0,675.0,0.66
995.0,675.0,0.67
995.0,675.0,0.68
1007.0,674.0,0.69
1007.0,674.0,0.7
1007.0,674.0,0.71
1014.0,671.0,0.72
1014.0,671.0,0.73
1014.0,671.0,0.74
1025.0,668.0,0.75
1025.0,668.0,0.76
1025.0,668.0,0.77
1037.0,671.0,0.78
1037.0,671.0,0.79
1037.0,671.0,0.8
1037.0,671.0,0.81
1055.0,693.0,0.82
1055.0,693.0,0.83
1055.0,693.0,0.84
1058.0,702.0,0.85
1058.0,702.0,0.86
1058.0,702.0,0.87
1065.0,719.0,0.88
1065.0,719.0,0.89
1065.0,719.0,0.9
1074.0,737.0,0.91
1074.0,737.0,0.92
1074.0,737.0,0.93
1074.0,737.0,0.94
1085.0,756.0,0.95
1085.0,756.0,0.96
